YearID,TeamID,LeagueID,PlayerID,POS,Salary,yearID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,SLG,Catcher,Infielder,PA,Arbitration,Free Agency,
2000,KCA,AL,kreutch01,C,500000,1999,KCA,AL,107,324,31,73,15,0,5,35,0,0,34,65,1,6,2,2,16,0.307,0.318,1,0,369,0,0,
2000,KCA,AL,sweenmi01,C,2250000,1999,KCA,AL,150,575,101,185,44,2,22,102,6,1,54,48,0,10,0,4,21,0.387,0.520,1,0,643,0,0,
2000,KCA,AL,posesc01,OF,232500,1999,KCA,AL,86,137,27,39,3,0,0,12,6,2,21,22,1,0,1,1,3,0.375,0.307,0,0,161,0,0,
2000,KCA,AL,giambje01,OF,228000,1999,KCA,AL,90,288,34,82,13,1,3,34,0,0,40,67,5,3,1,4,7,0.372,0.368,0,0,341,0,0,
2000,KCA,AL,beltrca01,OF,350000,1999,KCA,AL,156,663,112,194,27,7,22,108,27,8,46,123,2,4,0,10,17,0.337,0.454,0,0,725,0,0,
2000,KCA,AL,dyeje01,OF,2300000,1999,KCA,AL,158,608,96,179,44,8,27,119,2,3,58,119,4,1,0,6,17,0.354,0.526,0,0,677,0,0,
2000,LAN,NL,grudzma01,SS,3000000,1999,LAN,NL,123,488,72,159,23,5,7,46,6,6,31,65,1,10,2,3,13,0.375,0.436,0,1,535,1,0,
2000,LAN,NL,karroer01,1B,5375000,1999,LAN,NL,153,578,74,176,40,0,34,112,8,5,53,119,0,2,0,6,18,0.362,0.550,0,0,639,0,0,
2000,LAN,NL,younger01,2B,4500000,1999,LAN,NL,119,456,73,128,24,2,2,41,51,22,63,26,0,5,6,4,12,0.367,0.355,0,1,534,0,0,
2000,LAN,NL,beltrad01,3B,1000000,1999,LAN,NL,152,538,84,148,27,5,15,67,18,7,61,105,12,6,4,5,4,0.350,0.428,0,1,626,0,0,
2000,LAN,NL,hundlto01,C,6125000,1999,LAN,NL,114,376,49,78,14,0,24,55,3,0,44,113,3,4,1,3,5,0.294,0.436,1,0,431,0,0,
2000,LAN,NL,hollato01,OF,1450000,1999,LAN,NL,92,261,39,74,12,2,9,32,5,2,24,61,1,1,0,1,2,0.345,0.448,0,0,288,0,0,
2000,LAN,NL,whitede03,OF,4000000,1999,LAN,NL,134,474,60,127,20,2,14,68,19,5,39,88,2,11,0,2,10,0.337,0.407,0,0,528,0,0,
2000,LAN,NL,mondera01,OF,10000000,1999,LAN,NL,159,601,98,152,29,5,33,99,36,9,71,134,6,3,0,5,3,0.332,0.483,0,0,686,0,0,
2000,LAN,NL,sheffga01,OF,9916667,1999,LAN,NL,152,549,103,165,20,0,34,101,11,5,101,64,4,4,0,9,10,0.407,0.523,0,0,667,0,0,
2000,LAN,NL,vizcajo01,SS,3500000,1999,LAN,NL,94,266,27,67,9,0,1,29,2,1,20,23,0,1,9,2,9,0.295,0.297,0,1,298,0,0,
2000,MIL,NL,berryse01,1B,2350000,1999,MIL,NL,106,259,26,59,11,1,2,23,0,0,17,50,0,3,0,2,4,0.281,0.301,0,0,281,0,0,
2000,MIL,NL,vinafe01,2B,2300000,1999,MIL,NL,37,154,17,41,7,0,1,16,5,2,14,6,0,4,3,2,1,0.333,0.331,0,1,177,0,0,
2000,MIL,NL,cirilje01,3B,3600000,1999,MIL,NL,157,607,98,198,35,1,15,88,7,4,75,83,4,5,3,7,15,0.399,0.461,0,1,701,0,0,
2000,MIL,NL,beckeri01,OF,500000,1999,MIL,NL,89,139,15,35,5,2,5,16,5,0,33,38,0,0,2,0,4,0.391,0.424,0,0,174,0,0,
2000,MIL,NL,ochoaal01,OF,862500,1999,MIL,NL,119,277,47,83,16,3,8,40,6,4,45,43,2,5,0,2,4,0.404,0.466,0,0,331,0,0,
2000,MIL,NL,grissma02,OF,5000000,1999,MIL,NL,154,603,92,161,27,1,20,83,24,6,49,109,4,0,4,5,12,0.318,0.415,0,0,665,0,0,
2000,MIL,NL,jenkige01,OF,282000,1999,MIL,NL,135,447,70,140,43,3,21,82,5,1,35,87,7,7,3,1,10,0.369,0.564,0,0,500,0,0,
2000,MIL,NL,burnije01,OF,4462500,1999,MIL,NL,130,467,87,126,33,2,33,103,7,3,91,124,7,16,0,6,11,0.402,0.561,0,0,587,0,0,
2000,MIL,NL,loretma01,SS,2500000,1999,MIL,NL,153,587,93,170,34,5,5,67,4,1,52,59,1,10,9,6,14,0.349,0.390,0,1,665,0,0,
2000,MIL,NL,belliro01,SS,250000,1999,MIL,NL,124,457,60,135,29,4,8,58,4,5,64,59,0,0,6,4,16,0.375,0.429,0,1,531,0,0,
2000,MIL,NL,valenjo03,SS,1320000,1999,MIL,NL,89,256,45,58,9,5,10,38,3,2,48,52,7,2,2,5,3,0.345,0.418,0,1,320,0,0,
2000,MIN,AL,lawtoma02,OF,2000000,1999,MIN,AL,118,406,58,105,18,0,7,54,26,4,57,42,7,6,0,7,11,0.353,0.355,0,0,483,1,0,
2000,MIN,AL,walketo04,2B,322500,1999,MIN,AL,143,531,62,148,37,4,6,46,18,10,52,83,5,1,0,2,15,0.343,0.397,0,1,591,0,0,
2000,MIN,AL,hunteto01,OF,225000,1999,MIN,AL,135,384,52,98,17,2,9,35,10,6,26,72,1,6,1,5,9,0.308,0.380,0,0,423,0,0,
2000,MIN,AL,jonesja04,OF,225000,1999,MIN,AL,95,322,54,93,24,2,9,44,3,4,17,63,1,4,1,3,7,0.329,0.460,0,0,348,0,0,
2000,MIN,AL,koskico01,OF,245000,1999,MIN,AL,117,342,42,106,21,0,11,58,4,4,40,72,4,5,2,3,6,0.385,0.468,0,0,396,0,0,
2000,MIN,AL,cordoma01,OF,500000,1999,MIN,AL,124,425,62,121,28,3,14,70,13,4,48,96,2,9,0,6,22,0.365,0.464,0,0,490,0,0,
2000,MIN,AL,coomero01,OF,1500000,1999,MIN,AL,127,467,53,123,25,1,16,65,2,1,30,69,1,1,0,3,16,0.307,0.424,0,0,502,0,0,
2000,MIN,AL,guzmacr01,SS,230000,1999,MIN,AL,131,420,47,95,12,3,1,26,9,7,22,90,0,3,7,4,5,0.263,0.276,0,1,456,0,0,
2000,MIN,AL,hockide01,SS,500000,1999,MIN,AL,136,386,47,103,18,2,7,41,11,7,22,54,1,3,4,6,10,0.304,0.378,0,1,422,0,0,
2000,MON,NL,andresh01,3B,1000000,1999,MON,NL,98,281,28,51,8,0,11,37,1,0,43,88,2,0,0,4,10,0.287,0.327,0,1,330,1,0,
2000,MON,NL,fullmbr01,1B,310000,1999,MON,NL,100,347,38,96,34,2,9,47,2,3,22,35,6,2,0,3,14,0.321,0.464,0,0,380,0,0,
2000,MON,NL,widgech01,C,1350000,1999,MON,NL,124,383,42,101,24,1,14,56,1,4,28,86,0,7,0,1,5,0.325,0.441,1,0,419,0,0,
2000,MON,NL,guerrwi01,OF,825000,1999,MON,NL,132,315,42,92,15,7,2,31,7,6,13,38,0,2,10,0,4,0.315,0.403,0,0,340,0,0,
2000,MON,NL,vidrojo01,OF,340000,1999,MON,NL,140,494,67,150,45,2,12,59,0,4,29,51,2,4,2,2,12,0.345,0.476,0,0,533,0,0,
2000,MON,NL,whitero02,OF,4000000,1999,MON,NL,138,539,83,168,26,6,22,64,10,6,32,85,2,11,0,6,17,0.359,0.505,0,0,590,0,0,
2000,MON,NL,guerrvl01,OF,3500000,1999,MON,NL,160,610,102,193,37,5,42,131,14,7,55,62,14,7,0,2,18,0.378,0.600,0,0,688,0,0,
2000,MON,NL,mordemi01,SS,350000,1999,MON,NL,109,226,29,53,10,2,5,25,2,5,20,31,0,1,1,2,1,0.296,0.363,0,1,250,0,0,
2000,MON,NL,barremi01,SS,265000,1999,MON,NL,126,433,53,127,32,3,8,52,0,2,32,39,4,3,0,1,18,0.345,0.436,0,1,473,0,0,
2000,MON,NL,cabreor01,SS,265000,1999,MON,NL,104,382,48,97,23,5,8,39,2,2,18,38,4,3,4,0,9,0.290,0.403,0,1,411,0,0,
2000,MON,NL,blumge01,SS,210000,1999,MON,NL,45,133,21,32,7,2,8,18,1,0,17,25,3,0,3,0,3,0.320,0.504,0,1,156,0,0,
2000,NYA,AL,girarjo01,C,2000000,1999,NYA,AL,65,209,23,50,16,1,2,27,3,1,10,26,0,0,8,2,16,0.262,0.354,1,0,229,0,1,
2000,NYA,AL,jeterde01,SS,10000000,1999,NYA,AL,158,627,134,219,37,9,24,102,19,8,91,116,5,12,3,6,12,0.436,0.552,0,1,744,1,0,
2000,NYA,AL,martiti02,1B,4800000,1999,NYA,AL,159,589,95,155,27,2,28,105,3,4,69,86,7,3,0,4,14,0.341,0.458,0,0,672,0,0,
2000,NYA,AL,knoblch01,2B,6000000,1999,NYA,AL,150,603,120,176,36,4,18,68,28,9,83,57,0,21,3,5,7,0.392,0.454,0,1,715,0,0,
2000,NYA,AL,brosisc01,3B,5250000,1999,NYA,AL,133,473,64,117,26,1,17,71,9,3,39,74,2,6,2,9,13,0.306,0.414,0,1,531,0,0,
2000,NYA,AL,posadjo01,C,1250000,1999,NYA,AL,112,379,50,93,19,2,12,57,1,0,53,91,2,3,0,2,9,0.341,0.401,1,0,439,0,0,
2000,NYA,AL,curtich01,OF,2000000,1999,NYA,AL,96,195,37,51,6,0,5,24,8,4,43,35,0,3,1,3,6,0.396,0.369,0,0,245,0,0,
2000,NYA,AL,spencsh01,OF,250000,1999,NYA,AL,71,205,25,48,8,0,8,20,0,4,18,51,0,2,0,1,1,0.301,0.390,0,0,226,0,0,
2000,NYA,AL,ledeeri01,OF,240000,1999,NYA,AL,88,250,45,69,13,5,9,40,4,3,28,73,5,0,0,2,2,0.346,0.476,0,0,285,0,0,
2000,NYA,AL,oneilpa01,OF,6500000,1999,NYA,AL,153,597,70,170,39,4,19,110,11,9,66,89,1,2,0,10,24,0.353,0.459,0,0,676,0,0,
2000,NYA,AL,willibe02,OF,12357143,1999,NYA,AL,158,591,116,202,28,6,25,115,9,10,100,95,17,1,0,5,11,0.435,0.536,0,0,714,0,0,
2000,NYN,NL,olerujo01,1B,6350000,1999,NYN,NL,162,581,107,173,39,0,19,96,3,0,125,66,5,11,0,6,22,0.427,0.463,0,0,728,,1,
2000,NYN,NL,alfoned01,2B,4225000,1999,NYN,NL,158,628,123,191,41,1,27,108,9,2,85,85,2,3,1,9,14,0.384,0.502,0,1,728,0,0,
2000,NYN,NL,agbaybe01,OF,220000,1999,NYN,NL,101,276,42,79,18,3,14,42,6,4,32,60,4,3,0,3,8,0.363,0.525,0,0,318,0,0,
2000,NYN,NL,venturo01,3B,8000000,1999,NYN,NL,161,588,88,177,38,0,32,120,1,1,74,109,10,3,1,5,14,0.379,0.529,0,1,681,0,0,
2000,NYN,NL,piazzmi01,C,12071429,1999,NYN,NL,141,534,100,162,25,0,40,124,2,2,51,70,11,1,0,7,27,0.361,0.575,1,0,604,0,0,
2000,NYN,NL,prattto02,OF,500000,1999,NYN,NL,71,140,18,41,4,0,3,21,2,0,15,32,0,3,0,2,0,0.369,0.386,0,0,160,0,0,
2000,NYN,NL,cedenro01,OF,2400000,1999,NYN,NL,155,453,90,142,23,4,4,36,66,17,60,100,3,3,7,2,5,0.390,0.408,0,0,528,0,0,
2000,NYN,NL,henderi01,OF,2000000,1999,NYN,NL,121,438,89,138,30,0,12,42,37,14,82,82,1,2,1,3,4,0.422,0.466,0,0,527,0,0,
2000,NYN,NL,francma01,OF,462500,1999,NYN,NL,122,132,18,31,5,0,4,21,0,0,28,21,3,0,0,1,9,0.366,0.364,0,0,164,0,0,
2000,NYN,NL,ordonre01,SS,2250000,1999,NYN,NL,154,520,49,134,24,2,1,60,8,4,49,59,12,1,11,7,16,0.313,0.317,0,1,600,0,0,
2000,OAK,AL,jahajo01,1B,2750000,1999,OAK,AL,142,457,93,126,23,0,35,111,2,0,101,129,2,9,0,3,14,0.414,0.556,0,0,572,0,0,
2000,OAK,AL,spiezsc01,3B,600000,1999,OAK,AL,89,247,31,60,24,0,8,33,0,0,29,36,3,2,1,3,5,0.323,0.437,0,1,285,0,0,
2000,OAK,AL,saenzol01,3B,260000,1999,OAK,AL,97,255,41,70,18,0,11,41,1,1,22,47,1,15,0,3,6,0.363,0.475,0,1,296,0,0,
2000,OAK,AL,giambja01,3B,3103333,1999,OAK,AL,158,575,115,181,36,1,33,123,1,1,105,106,6,7,0,8,11,0.422,0.553,0,1,701,0,0,
2000,OAK,AL,hernara02,C,211000,1999,OAK,AL,40,136,13,38,7,0,3,21,1,0,18,11,0,1,1,2,5,0.361,0.397,1,0,158,0,0,
2000,OAK,AL,chrisry01,OF,221000,1999,OAK,AL,106,268,41,56,12,1,4,24,7,5,38,58,0,1,8,4,6,0.298,0.306,0,0,319,0,0,
2000,OAK,AL,grievbe01,OF,750000,1999,OAK,AL,148,486,80,129,21,0,28,86,4,0,63,108,2,8,0,1,17,0.358,0.481,0,0,560,0,0,
2000,OAK,AL,stairma01,OF,3050000,1999,OAK,AL,146,531,94,137,26,3,38,102,2,7,89,124,6,2,0,1,8,0.366,0.533,0,0,629,0,0,
2000,OAK,AL,chaveer01,SS,240000,1999,OAK,AL,115,356,47,88,21,2,13,50,1,1,46,56,4,0,0,0,7,0.333,0.427,0,1,406,0,0,
2000,OAK,AL,tejadmi01,SS,290000,1999,OAK,AL,159,593,93,149,33,4,21,84,8,7,57,94,3,10,9,5,11,0.320,0.427,0,1,677,0,0,
2000,PHI,NL,abreubo01,OF,2933333,1999,PHI,NL,152,546,118,183,35,11,20,93,27,9,109,113,8,3,0,4,13,0.446,0.549,0,0,670,0,0,
2000,PHI,NL,ariasal01,SS,550000,1999,PHI,NL,118,347,43,105,20,1,4,48,2,2,36,31,6,4,1,2,12,0.372,0.401,0,1,396,0,0,
2000,PHI,NL,brognri01,1B,4200000,1999,PHI,NL,157,619,90,172,29,4,24,102,8,5,54,132,7,2,0,4,19,0.336,0.454,0,0,686,0,0,
2000,PHI,NL,jordake01,3B,1000000,1999,PHI,NL,120,347,36,99,17,3,4,51,0,0,24,34,1,6,0,3,12,0.339,0.386,0,1,381,0,0,
2000,PHI,NL,rolensc01,3B,2750000,1999,PHI,NL,112,421,74,113,28,1,26,77,12,2,67,114,2,3,0,6,8,0.368,0.525,0,1,499,0,0,
2000,PHI,NL,liebemi01,C,4833333,1999,PHI,NL,145,510,84,153,33,1,31,96,0,0,44,86,7,11,1,8,15,0.362,0.551,1,0,581,0,0,
2000,PHI,NL,sefcike01,OF,475000,1999,PHI,NL,111,209,28,58,15,3,1,11,9,4,29,24,0,1,3,0,4,0.364,0.392,0,0,242,0,0,
2000,PHI,NL,duceyro01,OF,500000,1999,PHI,NL,104,188,29,49,10,2,8,33,2,1,38,57,1,0,0,1,1,0.383,0.463,0,0,228,0,0,
2000,PHI,NL,glanvdo01,OF,2016667,1999,PHI,NL,150,628,101,204,38,6,11,73,34,2,48,82,1,6,5,5,9,0.373,0.457,0,0,693,0,0,
2000,PHI,NL,gantro01,OF,5066667,1999,PHI,NL,138,516,107,134,27,5,17,77,13,3,85,112,0,1,0,3,6,0.364,0.430,0,0,605,0,0,
2000,PHI,NL,relafde01,SS,345000,1999,PHI,NL,65,211,31,51,11,2,1,26,4,3,19,34,2,6,6,0,5,0.314,0.327,0,1,244,0,0,
2000,PIT,NL,olivejo01,C,500000,1999,PIT,NL,45,134,10,27,8,0,1,13,2,0,10,33,0,0,0,2,4,0.253,0.284,1,0,146,0,1,
2000,PIT,NL,youngke01,1B,5625000,1999,PIT,NL,156,584,103,174,41,6,26,106,22,10,75,124,5,12,0,4,13,0.387,0.522,0,0,680,0,0,
2000,PIT,NL,morriwa02,2B,300000,1999,PIT,NL,147,511,65,147,20,3,15,73,3,7,59,88,3,2,4,5,12,0.358,0.427,0,1,584,0,0,
2000,PIT,NL,spraged02,3B,800000,1999,PIT,NL,137,490,71,131,27,2,22,81,3,6,50,93,6,17,1,6,12,0.351,0.465,0,1,570,0,0,
2000,PIT,NL,kendaja01,C,2250000,1999,PIT,NL,78,280,61,93,20,3,8,41,22,3,38,32,3,12,0,4,8,0.428,0.511,1,0,337,0,0,
2000,PIT,NL,brownad01,OF,285000,1999,PIT,NL,116,226,34,61,5,2,4,17,5,3,33,39,2,1,6,1,5,0.356,0.363,0,0,269,0,0,
2000,PIT,NL,brownbr01,OF,315000,1999,PIT,NL,130,341,49,79,20,3,16,58,3,4,22,114,3,4,0,4,4,0.283,0.449,0,0,374,0,0,
2000,PIT,NL,martial03,OF,1750000,1999,PIT,NL,143,541,97,150,36,8,24,63,20,3,49,119,5,1,0,2,8,0.337,0.506,0,0,598,0,0,
2000,PIT,NL,gilesbr02,OF,1816667,1999,PIT,NL,141,521,109,164,33,3,39,115,6,2,95,80,7,3,0,8,14,0.418,0.614,0,0,634,0,0,
2000,PIT,NL,osikke01,OF,400000,1999,PIT,NL,66,167,12,31,3,1,2,13,0,0,11,30,0,1,1,1,8,0.238,0.251,0,0,181,0,0,
2000,PIT,NL,benjami01,SS,700000,1999,PIT,NL,110,368,42,91,26,7,1,37,10,1,20,90,3,2,11,3,3,0.280,0.364,0,1,407,0,0,
2000,SDN,NL,joynewa01,1B,3365099,1999,SDN,NL,110,323,34,80,14,2,5,43,0,1,58,54,6,2,0,3,8,0.363,0.350,0,0,392,0,0,
2000,SDN,NL,verasqu01,2B,3000000,1999,SDN,NL,132,475,95,133,25,2,6,41,30,17,65,88,0,2,1,2,7,0.367,0.379,0,1,545,0,0,
2000,SDN,NL,magadda01,3B,775000,1999,SDN,NL,116,248,20,68,12,1,2,30,1,3,45,36,2,0,0,7,10,0.377,0.355,0,1,302,0,0,
2000,SDN,NL,leyriji01,C,1000000,1999,SDN,NL,50,134,17,32,5,0,8,21,0,0,15,37,1,4,0,1,4,0.331,0.455,1,0,155,0,0,
2000,SDN,NL,vandejo02,OF,875000,1999,SDN,NL,132,246,26,67,18,0,6,41,2,1,37,59,1,2,0,3,5,0.368,0.419,0,0,289,0,0,
2000,SDN,NL,owenser01,OF,370000,1999,SDN,NL,149,440,55,117,22,3,9,61,33,7,38,50,2,3,2,2,12,0.326,0.391,0,0,487,0,0,
2000,SDN,NL,gwynnto01,OF,6300000,1999,SDN,NL,111,411,59,139,27,0,10,62,7,2,29,14,5,2,0,4,15,0.381,0.477,0,0,451,0,0,
2000,SDN,NL,riverru01,OF,700000,1999,SDN,NL,147,411,65,80,16,1,23,48,18,7,55,143,1,5,0,4,9,0.295,0.406,0,0,476,0,0,
2000,SDN,NL,nevinph01,OF,875000,1999,SDN,NL,128,383,52,103,27,0,24,85,1,0,51,82,1,1,1,5,7,0.351,0.527,0,0,442,0,0,
2000,SDN,NL,sandere02,OF,3700000,1999,SDN,NL,133,478,92,136,24,7,26,72,36,13,65,108,1,6,0,1,10,0.376,0.527,0,0,551,0,0,
2000,SDN,NL,gomezch02,SS,2600000,1999,SDN,NL,76,234,20,59,8,1,1,15,1,2,27,49,3,1,2,1,6,0.328,0.308,0,1,268,0,0,
2000,SDN,NL,jacksda04,SS,250000,1999,SDN,NL,133,388,56,87,20,2,9,39,34,10,53,105,3,3,0,3,2,0.320,0.356,0,1,450,0,0,
2000,SEA,AL,seguida01,1B,4325000,1999,SEA,AL,90,345,43,101,22,3,9,39,1,2,32,43,4,1,1,3,9,0.351,0.452,0,0,386,0,1,
2000,SEA,AL,buhneja01,OF,1450000,1999,SEA,AL,87,266,37,59,11,0,14,38,0,0,69,100,0,5,0,3,6,0.388,0.421,0,0,343,0,1,
2000,SEA,AL,huntebr02,OF,300000,1999,SEA,AL,121,484,71,112,11,5,4,34,44,5,32,80,0,1,3,7,8,0.275,0.300,0,0,527,1,0,
2000,SEA,AL,martied01,1B,5400000,1999,SEA,AL,142,502,86,169,35,1,24,86,7,2,97,99,6,6,0,3,12,0.447,0.554,0,0,614,0,0,
2000,SEA,AL,wilsoda01,C,4000000,1999,SEA,AL,123,414,46,110,23,2,7,38,5,0,29,83,4,2,10,2,10,0.309,0.382,1,0,461,0,0,
2000,SEA,AL,mabryjo01,OF,1850000,1999,SEA,AL,87,262,34,64,14,0,9,33,2,1,20,60,1,0,2,1,6,0.295,0.401,0,0,286,0,0,
2000,SEA,AL,lampkto01,OF,950000,1999,SEA,AL,76,206,29,60,11,2,9,34,1,3,13,32,1,5,1,2,2,0.344,0.495,0,0,228,0,0,
2000,SEA,AL,ibanera01,OF,275000,1999,SEA,AL,87,209,23,54,7,0,9,27,5,1,17,32,1,0,0,1,4,0.313,0.421,0,0,228,0,0,
2000,SEA,AL,huskebu01,OF,500000,1999,SEA,AL,74,262,44,76,9,0,15,49,3,1,27,45,0,0,0,3,3,0.353,0.496,0,0,292,0,0,
2000,SEA,AL,griffke02,OF,9329700,1999,SEA,AL,160,606,123,173,26,3,48,134,24,7,91,108,17,7,0,2,8,0.384,0.576,0,0,723,0,0,
2000,SEA,AL,bellda01,SS,1425000,1999,SEA,AL,157,597,92,160,31,2,21,78,7,4,58,90,0,2,3,7,7,0.330,0.432,0,1,667,0,0,
2000,SEA,AL,davisru01,SS,1000000,1999,SEA,AL,124,432,55,106,17,1,21,59,3,3,32,111,1,5,7,2,13,0.299,0.435,0,1,479,0,0,
2000,SEA,AL,rodrial01,SS,4362500,1999,SEA,AL,129,502,110,143,25,0,42,111,21,7,56,109,2,5,1,8,12,0.357,0.586,0,1,574,0,0,
2000,SFN,NL,maynebr01,C,1750000,1999,SFN,NL,117,322,39,97,32,0,2,39,2,2,43,65,5,5,1,3,16,0.388,0.419,1,0,379,0,1,
2000,SFN,NL,servasc01,C,625000,1999,SFN,NL,69,198,21,54,10,0,5,21,0,0,13,31,2,3,3,0,7,0.323,0.399,1,0,219,0,1,
2000,SFN,NL,javiest01,OF,1500000,1999,SFN,NL,112,333,49,92,15,1,3,30,13,6,29,55,4,1,7,1,4,0.329,0.354,0,0,375,0,1,
2000,SFN,NL,hayesch01,OF,300000,1999,SFN,NL,95,264,33,54,9,1,6,48,3,1,33,41,0,1,0,3,8,0.292,0.314,0,0,301,0,1,
2000,SFN,NL,snowjt01,1B,4750000,1999,SFN,NL,161,570,93,156,25,2,24,98,0,4,86,121,7,5,1,6,16,0.370,0.451,0,0,675,0,0,
2000,SFN,NL,kentje01,2B,6000000,1999,SFN,NL,138,511,86,148,40,2,23,101,13,6,61,112,3,5,0,8,12,0.366,0.511,0,1,588,0,0,
2000,SFN,NL,muellbi02,3B,1325000,1999,SFN,NL,116,414,61,120,24,0,2,36,4,2,65,52,1,3,8,2,11,0.382,0.362,0,1,493,0,0,
2000,SFN,NL,riosar01,OF,225000,1999,SFN,NL,72,150,32,49,9,0,7,29,7,4,24,35,1,1,1,1,3,0.418,0.527,0,0,178,0,0,
2000,SFN,NL,benarma01,OF,1125000,1999,SFN,NL,149,562,100,163,36,5,16,64,27,14,55,97,2,6,1,1,5,0.358,0.457,0,0,627,0,0,
2000,SFN,NL,burksel01,OF,5500000,1999,SFN,NL,120,390,73,110,19,0,31,96,7,5,69,86,2,6,0,4,11,0.394,0.569,0,0,471,0,0,
2000,SFN,NL,bondsba01,OF,10658826,1999,SFN,NL,102,355,91,93,20,2,34,83,15,2,73,62,9,3,0,3,6,0.389,0.617,0,0,443,0,0,
2000,SFN,NL,santafp01,SS,750000,1999,SFN,NL,113,254,49,66,17,3,3,26,12,4,53,54,0,11,5,2,1,0.400,0.386,0,1,325,0,0,
2000,SFN,NL,martira03,SS,220000,1999,SFN,NL,61,144,21,38,6,0,5,19,1,2,14,17,0,0,6,1,2,0.315,0.410,0,1,165,0,0,
2000,SFN,NL,aurilri01,SS,1550000,1999,SFN,NL,152,558,68,157,23,1,22,80,2,3,43,71,3,5,3,5,16,0.334,0.444,0,1,617,0,0,
2000,SLN,NL,dunstsh01,OF,600000,1999,SLN,NL,62,150,23,46,5,2,5,25,6,3,2,23,0,3,2,1,4,0.323,0.467,0,0,158,0,1,
2000,SLN,NL,howarth01,OF,650000,1999,SLN,NL,98,195,16,57,10,0,6,28,1,1,17,26,0,2,0,1,3,0.353,0.436,0,0,215,0,1,
2000,SLN,NL,mcgwima01,1B,9333333,1999,SLN,NL,153,521,118,145,21,1,65,147,0,0,133,141,21,2,0,5,12,0.424,0.697,0,0,682,0,0,
2000,SLN,NL,tatisfe01,3B,750000,1999,SLN,NL,149,537,104,160,31,2,34,107,21,9,82,128,4,16,0,4,11,0.404,0.553,0,1,643,0,0,
2000,SLN,NL,castial01,C,425000,1999,SLN,NL,93,255,21,67,8,0,4,31,0,0,24,48,1,2,5,4,6,0.321,0.341,1,0,291,0,0,
2000,SLN,NL,marreel01,C,240000,1999,SLN,NL,114,317,32,61,13,1,6,34,11,2,18,56,4,1,4,3,14,0.233,0.297,1,0,347,0,0,
2000,SLN,NL,daviser01,OF,4420840,1999,SLN,NL,58,191,27,49,9,2,5,30,5,4,30,49,1,1,0,1,1,0.359,0.403,0,0,224,0,0,
2000,SLN,NL,braggda01,OF,750000,1999,SLN,NL,93,273,38,71,12,1,6,26,3,0,44,67,1,3,5,0,5,0.363,0.377,0,0,326,0,0,
2000,SLN,NL,paquecr01,OF,595000,1999,SLN,NL,48,157,21,45,6,0,10,37,1,0,6,38,0,0,1,2,6,0.307,0.516,0,0,166,0,0,
2000,SLN,NL,drewjd01,OF,1750000,1999,SLN,NL,104,368,72,89,16,6,13,39,19,3,50,77,0,6,3,3,4,0.337,0.424,0,0,430,0,0,
2000,SLN,NL,lankfra01,OF,7600000,1999,SLN,NL,122,422,77,129,32,1,15,63,14,4,49,110,3,3,0,2,6,0.380,0.493,0,0,479,0,0,
2000,SLN,NL,polanpl01,SS,220000,1999,SLN,NL,88,220,24,61,9,3,1,19,1,3,15,24,1,0,3,2,7,0.317,0.359,0,1,241,0,0,
2000,SLN,NL,renteed01,SS,2250000,1999,SLN,NL,154,585,92,161,36,2,11,63,37,8,53,82,0,2,6,7,16,0.331,0.400,0,1,653,0,0,
2000,TBA,AL,mcgrifr01,1B,5945818,1999,TBA,AL,144,529,75,164,30,1,32,104,1,0,86,107,11,1,0,4,12,0.405,0.552,0,0,631,0,0,
2000,TBA,AL,cairomi01,2B,295000,1999,TBA,AL,120,465,61,137,15,5,3,36,22,7,24,46,0,7,7,5,13,0.331,0.368,0,1,508,0,0,
2000,TBA,AL,smithbo06,3B,237500,1999,TBA,AL,68,199,18,36,4,1,3,19,4,4,16,64,0,1,2,1,8,0.242,0.256,0,1,219,0,0,
2000,TBA,AL,difelmi01,C,525000,1999,TBA,AL,51,179,21,55,11,0,6,27,0,0,8,23,0,3,0,1,1,0.346,0.469,1,0,191,0,0,
2000,TBA,AL,flahejo01,C,2947410,1999,TBA,AL,117,446,53,124,19,0,14,71,0,2,19,64,0,6,1,10,14,0.309,0.415,1,0,482,0,0,
2000,TBA,AL,mccraqu01,OF,1850000,1999,TBA,AL,40,148,20,37,6,1,1,18,6,5,14,23,0,1,1,1,7,0.315,0.324,0,0,165,0,0,
2000,TBA,AL,guilljo01,OF,375000,1999,TBA,AL,47,168,24,41,10,0,2,13,0,0,10,36,1,7,0,1,9,0.312,0.339,0,0,187,0,0,
2000,TBA,AL,martida01,OF,2000000,1999,TBA,AL,143,514,79,146,25,5,6,66,13,6,60,76,3,5,10,5,6,0.355,0.387,0,0,597,0,0,
2000,TBA,AL,trammbu01,OF,253000,1999,TBA,AL,82,283,49,82,19,0,14,39,0,2,43,37,1,1,0,1,7,0.384,0.505,0,0,329,0,0,
2000,TBA,AL,cansejo01,OF,3000000,1999,TBA,AL,113,430,75,120,18,1,34,95,3,0,58,135,3,7,0,7,14,0.369,0.563,0,0,505,0,0,
2000,TBA,AL,ledesaa01,SS,525000,1999,TBA,AL,93,294,32,78,15,0,0,30,1,1,14,35,1,3,1,0,14,0.304,0.316,0,1,313,0,0,
