yearID_x,teamID_x,lgID_x,playerID,POS,salary
2012,ATL,NL,diazma02,OF,2125000
2012,COL,NL,younger03,OF,481000
2012,MIN,AL,reverbe01,OF,492500
2012,ATL,NL,bournmi01,OF,6845000
2012,BOS,AL,sweenry01,OF,1750000
2012,CHN,NL,campato01,OF,483000
2012,HOU,NL,schafjo02,OF,489000
2012,KCA,AL,bourgja01,OF,488000
2012,SEA,AL,figgich01,OF,9500000
2012,SEA,AL,gutiefr01,OF,5812500
2012,TEX,AL,gentrcr01,OF,484300
2012,TOR,AL,davisra01,OF,2750000
2012,CIN,NL,harriwi01,OF,800000
2012,HOU,NL,bucktr01,OF,580000
2012,LAN,NL,gwynnto02,OF,850000
2012,MIA,NL,kearnau01,OF,600000
2012,MIN,AL,spande01,OF,3000000
2012,PHI,NL,pierrju01,OF,800000
2012,SEA,AL,saundmi01,OF,489100
2012,CHA,AL,fukudko01,OF,500000
2012,CHN,NL,bakerje03,OF,1375000
2012,MIN,AL,mauerjo01,OF,23000000
2012,SDN,NL,kotsama01,OF,1250000
2012,TBA,AL,fuldsa01,OF,489400
2012,CHA,AL,deazaal01,OF,495000
2012,DET,AL,youngde03,OF,6750000
2012,HOU,NL,bogusbr01,OF,483000
2012,MIL,NL,morgany01,OF,2350000
2012,NYN,NL,torrean02,OF,2700000
2012,PIT,NL,mclouna01,OF,1750000
2012,PIT,NL,preslal01,OF,484000
2012,PIT,NL,tabatjo01,OF,916666
2012,WAS,NL,nadyxa01,OF,700000
2012,BAL,AL,chaveen01,OF,1500000
2012,CHN,NL,johnsre02,OF,1150000
2012,COL,NL,fowlede01,OF,2350000
2012,MIA,NL,coghlch01,OF,500000
2012,MIA,NL,hayesbr01,OF,480000
2012,SDN,NL,denorch01,OF,1165000
2012,SDN,NL,guzmaje01,OF,486600
2012,SEA,AL,suzukic01,OF,18000000
2012,COL,NL,colvity01,OF,481000
2012,HOU,NL,martijd02,OF,483000
2012,LAN,NL,riverju01,OF,4000000
2012,NYN,NL,murphda08,OF,512196
2012,TOR,AL,francbe01,OF,1537500
2012,CLE,AL,brantmi02,OF,495300
2012,DET,AL,dirksan01,OF,485000
2012,NYA,AL,gardnbr01,OF,2800000
2012,NYN,NL,hairssc01,OF,1100000
2012,OAK,AL,reddijo01,OF,485000
2012,SDN,NL,blankky01,OF,492400
2012,SFN,NL,paganan01,OF,4850000
2012,WAS,NL,bernaro01,OF,493500
2012,ARI,NL,parrage01,OF,502000
2012,CLE,AL,choosh01,OF,4900000
2012,LAA,AL,abreubo01,OF,9000000
2012,MIA,NL,dobbsgr01,OF,1400000
2012,MIL,NL,gomezca01,OF,1962500
2012,OAK,AL,crispco01,OF,6000000
2012,CHN,NL,byrdma01,OF,6500000
2012,SDN,NL,maybica01,OF,600000
