yearID_x,teamID_x,lgID_x,playerID,POS,salary
2014,LAN,NL,baxtemi01,OF,700000
2014,PHI,NL,reverbe01,OF,1950000
2014,COL,NL,pachejo01,OF,502000
2014,HOU,AL,hoeslj01,OF,502900
2014,NYN,NL,younger03,OF,1850000
2014,BAL,AL,lombast02,OF,517500
2014,KCA,AL,dysonja01,OF,530000
2014,KCA,AL,maxweju01,OF,1325000
2014,LAA,AL,shuckja01,OF,515000
2014,MIA,NL,dobbsgr01,OF,1700000
2014,OAK,AL,gentrcr01,OF,1145000
2014,SLN,NL,robinsh01,OF,519000
2014,CHA,AL,eatonad02,OF,511000
2014,CHN,NL,bonifem01,OF,2500000
2014,MIA,NL,ozunama01,OF,505000
2014,MIN,AL,schafjo02,OF,1090000
2014,SFN,NL,blancgr01,OF,2525000
2014,SLN,NL,bourjpe01,OF,1200000
2014,TOR,AL,cabreme01,OF,8000000
2014,HOU,AL,grossro01,OF,504500
2014,HOU,AL,krausma01,OF,502300
2014,KCA,AL,cainlo01,OF,546000
2014,MIA,NL,yelicch01,OF,505000
2014,MIL,NL,schaflo01,OF,505000
2014,MIN,AL,herrmch01,OF,500000
2014,NYN,NL,lagarju01,OF,506636
2014,SEA,AL,ackledu01,OF,1700000
2014,WAS,NL,moorety01,OF,507900
2014,WAS,NL,spande01,OF,6500000
2014,BAL,AL,loughda01,OF,510500
2014,CHA,AL,garciav01,OF,510000
2014,COL,NL,dickeco01,OF,500000
2014,MIN,AL,kubelja01,OF,2000000
2014,PIT,NL,snidetr01,OF,1200000
2014,SFN,NL,paganan01,OF,10250000
2014,CHN,NL,lakeju01,OF,502500
2014,CHN,NL,sweenry01,OF,1500000
2014,CLE,AL,bournmi01,OF,13500000
2014,COL,NL,blackch02,OF,501000
2014,DET,AL,davisra01,OF,5000000
2014,DET,AL,kellydo01,OF,1000000
2014,LAN,NL,crawfca02,OF,20250000
2014,LAN,NL,kempma01,OF,21000000
2014,PIT,NL,tabatjo01,OF,3000000
2014,SDN,NL,alonsyo01,OF,980000
2014,TBA,AL,dejesda01,OF,4250000
2014,MIN,AL,colabch01,OF,505000
2014,NYA,AL,suzukic01,OF,6500000
2014,NYN,NL,brownan02,OF,538045
2014,NYN,NL,grandcu01,OF,13000000
2014,SLN,NL,jayjo02,OF,3250000
2014,ARI,NL,polloaj01,OF,507000
2014,ARI,NL,rossco01,OF,9500000
2014,COL,NL,barnebr02,OF,501000
2014,KCA,AL,aokino01,OF,1950000
2014,LAA,AL,calhoko01,OF,506000
2014,MIN,AL,hicksaa01,OF,507500
2014,NYA,AL,gardnbr01,OF,5600000
2014,SDN,NL,blankky01,OF,988000
2014,SDN,NL,smithse01,OF,4500000
2014,TEX,AL,martile01,OF,3750000
2014,ATL,NL,uptonbj01,OF,13450000
2014,BOS,AL,carpmi01,OF,1400000
2014,CIN,NL,heisech01,OF,1760000
2014,HOU,AL,guzmaje01,OF,1300000
2014,MIL,NL,braunry02,OF,10000000
2014,NYA,AL,ellsbja01,OF,21142857
2014,ARI,NL,parrage01,OF,4850000
2014,BAL,AL,markani01,OF,15000000
2014,CLE,AL,brantmi02,OF,1500000
2014,COL,NL,stubbdr01,OF,4100000
2014,SDN,NL,denorch01,OF,2250000
2014,MIA,NL,bakerje03,OF,1600000
2014,MIL,NL,daviskh01,OF,503000
2014,PHI,NL,maybejo02,OF,1587500
2014,SLN,NL,carpema01,OF,1000000
2014,BOS,AL,navada01,OF,556500
2014,CHN,NL,valbulu01,OF,1710000
2014,HOU,AL,fowlede01,OF,7350000
2014,LAN,NL,ethiean01,OF,15500000
2014,NYN,NL,youngch04,OF,7250000
2014,OAK,AL,reddijo01,OF,2700000
2014,PIT,NL,martest01,OF,500000
2014,SEA,AL,jacksau01,OF,6000000
2014,SEA,AL,saundmi01,OF,2300000
2014,TEX,AL,riosal01,OF,12500000
2014,WAS,NL,mclouna01,OF,5000000
2014,BOS,AL,craigal01,OF,2750000
2014,BOS,AL,gomesjo01,OF,5000000
2014,LAA,AL,kendrho01,OF,9350000
2014,SDN,NL,quentca01,OF,9500000
2014,SFN,NL,morsemi01,OF,6000000
2014,TBA,AL,myerswi01,OF,504200
2014,ATL,NL,doumiry01,OF,3500000
2014,ATL,NL,heywaja01,OF,4500000
2014,CHA,AL,vicieda01,OF,2800000
2014,MIL,NL,overbly01,OF,1500000
2014,MIN,AL,arciaos01,OF,512500
2014,MIN,AL,willijo03,OF,7000000
2014,PHI,NL,rufda01,OF,500000
2014,TBA,AL,jennide01,OF,517000
2014,BOS,AL,victosh01,OF,13000000
2014,MIA,NL,jonesga02,OF,2750000
2014,NYN,NL,dudalu01,OF,1637500
2014,PIT,NL,martiru01,OF,8500000
2014,BOS,AL,johnske05,OF,3000000
2014,CHA,AL,deazaal01,OF,4250000
2014,DET,AL,hunteto01,OF,14000000
2014,KCA,AL,hosmeer01,OF,3600000
2014,NYA,AL,soriaal01,OF,18000000
2014,CHN,NL,ruggiju01,OF,2000000
2014,TBA,AL,joycema01,OF,3700000
2014,CIN,NL,frazito01,OF,600000
2014,LAN,NL,puigya01,OF,3714000
2014,COL,NL,cuddymi01,OF,10500000
2014,KCA,AL,gordoal01,OF,10000000
2014,WAS,NL,harpebr03,OF,2150000
2014,ATL,NL,gattiev01,OF,520250
2014,CHN,NL,schiena01,OF,5000000
2014,LAA,AL,hamiljo03,OF,17000000
2014,PHI,NL,byrdma01,OF,8000000
2014,PIT,NL,mccutan01,OF,7250000
2014,TEX,AL,choosh01,OF,14000000
2014,CLE,AL,swishni01,OF,15000000
2014,OAK,AL,crispco01,OF,7500000
2014,SDN,NL,venabwi01,OF,4250000
2014,SLN,NL,hollima01,OF,17000000
2014,TOR,AL,rasmuco01,OF,7000000
2014,TEX,AL,morelmi01,OF,2650000
2014,MIA,NL,stantmi03,OF,6500000
2014,MIL,NL,gomezca01,OF,7000000
2014,NYA,AL,beltrca01,OF,15000000
2014,WAS,NL,werthja01,OF,20000000
2014,COL,NL,gonzaca01,OF,10500000
2014,OAK,AL,cespeyo01,OF,10500000
2014,ATL,NL,uptonju01,OF,14250000
2014,BAL,AL,cruzne02,OF,8000000
2014,LAA,AL,troutmi01,OF,1000000
2014,PHI,NL,browndo01,OF,550000
2014,SFN,NL,pencehu01,OF,16000000
2014,TOR,AL,bautijo02,OF,14000000
2014,HOU,AL,cartech02,OF,510000
2014,LAA,AL,ibanera01,OF,2750000
2014,CIN,NL,bruceja01,OF,10000000
2014,OAK,AL,mossbr01,OF,4100000
2014,BAL,AL,jonesad01,OF,13000000
2014,ARI,NL,trumbma01,OF,4800000
2014,CHA,AL,dunnad01,OF,15000000
2014,CIN,NL,schumsk01,OF,2000000
2014,MIN,AL,fuldsa01,OF,800000
2014,NYN,NL,reckean01,OF,505340
2014,CLE,AL,murphda07,OF,5500000
2014,CLE,AL,raburry01,OF,2250000
