YearID,TeamID,LeagueID,PlayerID,POS,Salary,yearID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,SLG,Catcher,Infielder,PA
2000,FLO,NL,kotsama01,OF,324000,1999,FLO,NL,148,495,57,134,23,9,8,50,7,6,29,50,5,0,2,9,11,0.305,0.402,0,0,540
2000,NYA,AL,spencsh01,OF,250000,1999,NYA,AL,71,205,25,48,8,0,8,20,0,4,18,51,0,2,0,1,1,0.301,0.390,0,0,226
2000,HOU,NL,wardda01,OF,237500,1999,HOU,NL,64,150,11,41,6,0,8,30,0,0,9,31,0,0,0,2,3,0.311,0.473,0,0,161
2000,COL,NL,clemeed02,OF,215000,1999,COL,NL,57,162,24,41,10,2,8,25,0,0,7,46,0,0,1,1,4,0.281,0.488,0,0,171
2000,SEA,AL,mabryjo01,OF,1850000,1999,SEA,AL,87,262,34,64,14,0,9,33,2,1,20,60,1,0,2,1,6,0.295,0.401,0,0,286
2000,LAN,NL,hollato01,OF,1450000,1999,LAN,NL,92,261,39,74,12,2,9,32,5,2,24,61,1,1,0,1,2,0.345,0.448,0,0,288
2000,SEA,AL,lampkto01,OF,950000,1999,SEA,AL,76,206,29,60,11,2,9,34,1,3,13,32,1,5,1,2,2,0.344,0.495,0,0,228
2000,ARI,NL,leetr01,OF,500000,1999,ARI,NL,120,375,57,89,16,2,9,50,17,3,58,50,4,0,0,3,10,0.337,0.363,0,0,440
2000,SDN,NL,owenser01,OF,370000,1999,SDN,NL,149,440,55,117,22,3,9,61,33,7,38,50,2,3,2,2,12,0.326,0.391,0,0,487
2000,SEA,AL,ibanera01,OF,275000,1999,SEA,AL,87,209,23,54,7,0,9,27,5,1,17,32,1,0,0,1,4,0.313,0.421,0,0,228
2000,FLO,NL,millake01,OF,265000,1999,FLO,NL,105,351,48,100,17,4,9,67,1,0,40,64,2,7,1,8,7,0.361,0.433,0,0,409
2000,NYA,AL,ledeeri01,OF,240000,1999,NYA,AL,88,250,45,69,13,5,9,40,4,3,28,73,5,0,0,2,2,0.346,0.476,0,0,285
2000,MIN,AL,hunteto01,OF,225000,1999,MIN,AL,135,384,52,98,17,2,9,35,10,6,26,72,1,6,1,5,9,0.308,0.380,0,0,423
2000,MIN,AL,jonesja04,OF,225000,1999,MIN,AL,95,322,54,93,24,2,9,44,3,4,17,63,1,4,1,3,7,0.329,0.460,0,0,348
2000,SDN,NL,gwynnto01,OF,6300000,1999,SDN,NL,111,411,59,139,27,0,10,62,7,2,29,14,5,2,0,4,15,0.381,0.477,0,0,451
2000,DET,AL,polonlu01,OF,1100000,1999,DET,AL,87,333,46,108,21,8,10,32,17,9,16,32,0,2,2,2,2,0.355,0.526,0,0,355
2000,SLN,NL,paquecr01,OF,595000,1999,SLN,NL,48,157,21,45,6,0,10,37,1,0,6,38,0,0,1,2,6,0.307,0.516,0,0,166
2000,FLO,NL,floydcl01,OF,4500000,1999,FLO,NL,69,251,37,76,19,1,11,49,5,6,30,47,5,2,0,2,8,0.379,0.518,0,0,290
2000,PHI,NL,glanvdo01,OF,2016667,1999,PHI,NL,150,628,101,204,38,6,11,73,34,2,48,82,1,6,5,5,9,0.373,0.457,0,0,693
2000,CIN,NL,tuckemi01,OF,1700000,1999,CIN,NL,133,296,55,75,8,5,11,44,11,4,37,81,3,3,0,4,5,0.338,0.426,0,0,343
2000,TOR,AL,stewash01,OF,683333,1999,TOR,AL,145,608,102,185,28,2,11,67,37,14,59,83,0,8,3,4,12,0.370,0.411,0,0,682
2000,MIN,AL,koskico01,OF,245000,1999,MIN,AL,117,342,42,106,21,0,11,58,4,4,40,72,4,5,2,3,6,0.385,0.468,0,0,396
2000,HOU,NL,bellde01,OF,5000000,1999,HOU,NL,128,509,61,120,22,0,12,66,18,6,50,129,1,4,0,5,20,0.306,0.350,0,0,569
2000,DET,AL,higgibo02,OF,4425000,1999,DET,AL,107,377,51,90,18,0,12,46,4,6,64,66,2,2,0,2,2,0.351,0.382,0,0,447
2000,NYN,NL,henderi01,OF,2000000,1999,NYN,NL,121,438,89,138,30,0,12,42,37,14,82,82,1,2,1,3,4,0.422,0.466,0,0,527
2000,TOR,AL,greenwi01,OF,395000,1999,TOR,AL,81,226,22,46,7,0,12,41,0,0,20,56,0,0,0,2,4,0.266,0.394,0,0,248
2000,MON,NL,vidrojo01,OF,340000,1999,MON,NL,140,494,67,150,45,2,12,59,0,4,29,51,2,4,2,2,12,0.345,0.476,0,0,533
2000,FLO,NL,avenbr01,OF,320000,1999,FLO,NL,137,381,57,110,19,2,12,70,3,0,44,82,1,9,0,6,6,0.370,0.444,0,0,441
2000,ANA,AL,erstada01,OF,2500000,1999,ANA,AL,142,585,84,148,22,5,13,53,13,7,47,101,3,1,2,3,16,0.307,0.374,0,0,641
2000,BAL,AL,coninje01,OF,2500000,1999,BAL,AL,139,444,54,129,31,1,13,75,0,3,30,40,0,3,1,7,12,0.334,0.453,0,0,485
2000,SLN,NL,drewjd01,OF,1750000,1999,SLN,NL,104,368,72,89,16,6,13,39,19,3,50,77,0,6,3,3,4,0.337,0.424,0,0,430
2000,KCA,AL,damonjo01,OF,4000000,1999,KCA,AL,145,583,101,179,39,9,14,77,36,6,67,50,5,3,3,4,13,0.377,0.477,0,0,665
2000,LAN,NL,whitede03,OF,4000000,1999,LAN,NL,134,474,60,127,20,2,14,68,19,5,39,88,2,11,0,2,10,0.337,0.407,0,0,528
2000,CIN,NL,youngdm01,OF,1950000,1999,CIN,NL,127,373,63,112,30,2,14,56,3,1,30,71,1,2,0,4,11,0.352,0.504,0,0,410
2000,SEA,AL,buhneja01,OF,1450000,1999,SEA,AL,87,266,37,59,11,0,14,38,0,0,69,100,0,5,0,3,6,0.388,0.421,0,0,343
2000,DET,AL,garcika01,OF,700000,1999,DET,AL,96,288,38,69,10,3,14,32,2,4,20,67,1,0,0,1,2,0.288,0.441,0,0,310
2000,MIN,AL,cordoma01,OF,500000,1999,MIN,AL,124,425,62,121,28,3,14,70,13,4,48,96,2,9,0,6,22,0.365,0.464,0,0,490
2000,TOR,AL,cruzjo02,OF,395000,1999,TOR,AL,106,349,63,84,19,3,14,45,14,4,64,91,5,0,1,0,6,0.357,0.433,0,0,419
2000,TBA,AL,trammbu01,OF,253000,1999,TBA,AL,82,283,49,82,19,0,14,39,0,2,43,37,1,1,0,1,7,0.384,0.505,0,0,329
2000,NYN,NL,agbaybe01,OF,220000,1999,NYN,NL,101,276,42,79,18,3,14,42,6,4,32,60,4,3,0,3,8,0.363,0.525,0,0,318
2000,SLN,NL,lankfra01,OF,7600000,1999,SLN,NL,122,422,77,129,32,1,15,63,14,4,49,110,3,3,0,2,6,0.380,0.493,0,0,479
2000,SEA,AL,huskebu01,OF,500000,1999,SEA,AL,74,262,44,76,9,0,15,49,3,1,27,45,0,0,0,3,3,0.353,0.496,0,0,292
2000,HOU,NL,hidalri01,OF,330000,1999,HOU,NL,108,383,49,87,25,2,15,56,8,5,56,73,2,4,0,5,5,0.328,0.420,0,0,450
2000,BOS,AL,nixontr01,OF,270000,1999,BOS,AL,124,381,67,103,22,5,15,52,3,1,53,75,1,3,2,8,7,0.356,0.472,0,0,448
2000,HOU,NL,biggicr01,OF,6750000,1999,HOU,NL,160,639,123,188,56,0,16,73,28,14,88,107,9,11,5,6,5,0.383,0.457,0,0,758
2000,MIN,AL,coomero01,OF,1500000,1999,MIN,AL,127,467,53,123,25,1,16,65,2,1,30,69,1,1,0,3,16,0.307,0.424,0,0,502
2000,SFN,NL,benarma01,OF,1125000,1999,SFN,NL,149,562,100,163,36,5,16,64,27,14,55,97,2,6,1,1,5,0.358,0.457,0,0,627
2000,PIT,NL,brownbr01,OF,315000,1999,PIT,NL,130,341,49,79,20,3,16,58,3,4,22,114,3,4,0,4,4,0.283,0.449,0,0,374
2000,CHA,AL,leeca01,OF,275000,1999,CHA,AL,127,492,66,144,32,2,16,84,4,2,13,72,0,4,1,7,11,0.311,0.463,0,0,517
2000,ANA,AL,salmoti01,OF,6000000,1999,ANA,AL,98,353,60,94,24,2,17,69,4,1,63,82,2,0,0,6,7,0.372,0.490,0,0,424
2000,PHI,NL,gantro01,OF,5066667,1999,PHI,NL,138,516,107,134,27,5,17,77,13,3,85,112,0,1,0,3,6,0.364,0.430,0,0,605
2000,CIN,NL,hammoje01,OF,3183333,1999,CIN,NL,123,262,43,73,13,0,17,41,3,6,27,64,0,1,2,1,4,0.345,0.523,0,0,293
2000,ATL,NL,willige02,OF,2373439,1999,ATL,NL,143,422,76,116,24,1,17,68,19,11,33,67,1,6,4,2,8,0.332,0.457,0,0,468
2000,CHA,AL,singlch01,OF,285000,1999,CHA,AL,133,496,72,149,31,6,17,72,20,5,22,45,1,1,4,6,10,0.325,0.490,0,0,530
2000,DET,AL,kaplega01,OF,280000,1999,DET,AL,130,416,60,102,22,4,18,49,11,5,42,74,0,2,4,4,7,0.312,0.447,0,0,468
2000,NYA,AL,oneilpa01,OF,6500000,1999,NYA,AL,153,597,70,170,39,4,19,110,11,9,66,89,1,2,0,10,24,0.353,0.459,0,0,676
2000,DET,AL,encarju01,OF,325000,1999,DET,AL,132,509,62,130,30,6,19,74,33,12,14,113,1,9,4,2,12,0.284,0.450,0,0,539
2000,MIL,NL,grissma02,OF,5000000,1999,MIL,NL,154,603,92,161,27,1,20,83,24,6,49,109,4,0,4,5,12,0.318,0.415,0,0,665
2000,TEX,AL,greerru01,OF,3600000,1999,TEX,AL,147,556,107,167,41,3,20,101,2,2,96,67,2,5,0,5,17,0.405,0.493,0,0,664
2000,PHI,NL,abreubo01,OF,2933333,1999,PHI,NL,152,546,118,183,35,11,20,93,27,9,109,113,8,3,0,4,13,0.446,0.549,0,0,670
2000,CHN,NL,hillgl01,OF,1500000,1999,CHN,NL,99,253,43,76,9,1,20,55,5,1,22,61,1,0,0,3,7,0.353,0.581,0,0,279
2000,CLE,AL,justida01,OF,7000000,1999,CLE,AL,133,429,75,123,18,0,21,88,1,3,94,90,11,2,0,5,14,0.413,0.476,0,0,541
2000,ATL,NL,kleskry01,OF,5750000,1999,ATL,NL,133,404,55,120,28,2,21,80,5,2,53,69,8,2,0,7,6,0.376,0.532,0,0,474
2000,ANA,AL,anderga01,OF,3250000,1999,ANA,AL,157,620,88,188,36,2,21,80,3,4,34,81,8,0,0,6,15,0.336,0.469,0,0,668
2000,CIN,NL,camermi01,OF,2225000,1999,CIN,NL,146,542,93,139,34,9,21,66,38,12,80,145,2,6,5,3,4,0.354,0.469,0,0,638
2000,BOS,AL,daubabr01,OF,295000,1999,BOS,AL,110,381,61,112,33,3,21,73,0,1,36,92,0,3,0,0,5,0.360,0.562,0,0,420
2000,MIL,NL,jenkige01,OF,282000,1999,MIL,NL,135,447,70,140,43,3,21,82,5,1,35,87,7,7,3,1,10,0.369,0.564,0,0,500
2000,MON,NL,whitero02,OF,4000000,1999,MON,NL,138,539,83,168,26,6,22,64,10,6,32,85,2,11,0,6,17,0.359,0.505,0,0,590
2000,KCA,AL,beltrca01,OF,350000,1999,KCA,AL,156,663,112,194,27,7,22,108,27,8,46,123,2,4,0,10,17,0.337,0.454,0,0,725
2000,ATL,NL,jordabr01,OF,7600000,1999,ATL,NL,153,576,100,163,28,4,23,115,13,8,51,81,2,9,0,9,9,0.346,0.465,0,0,647
2000,SDN,NL,riverru01,OF,700000,1999,SDN,NL,147,411,65,80,16,1,23,48,18,7,55,143,1,5,0,4,9,0.295,0.406,0,0,476
2000,BAL,AL,anderbr01,OF,7127199,1999,BAL,AL,150,564,109,159,28,5,24,81,36,7,96,105,7,24,1,7,6,0.403,0.477,0,0,699
2000,PIT,NL,martial03,OF,1750000,1999,PIT,NL,143,541,97,150,36,8,24,63,20,3,49,119,5,1,0,2,8,0.337,0.506,0,0,598
2000,SDN,NL,nevinph01,OF,875000,1999,SDN,NL,128,383,52,103,27,0,24,85,1,0,51,82,1,1,1,5,7,0.351,0.527,0,0,442
2000,NYA,AL,willibe02,OF,12357143,1999,NYA,AL,158,591,116,202,28,6,25,115,9,10,100,95,17,1,0,5,11,0.435,0.536,0,0,714
2000,HOU,NL,evereca01,OF,5000333,1999,HOU,NL,123,464,86,151,33,3,25,108,27,7,50,94,5,11,2,8,5,0.396,0.571,0,0,540
2000,CHN,NL,rodrihe02,OF,4600000,1999,CHN,NL,130,447,72,136,29,0,26,87,2,4,56,113,6,0,0,1,9,0.381,0.544,0,0,510
2000,ATL,NL,jonesan01,OF,3700000,1999,ATL,NL,162,592,97,163,35,5,26,84,24,12,76,103,11,9,0,2,12,0.365,0.483,0,0,690
2000,SDN,NL,sandere02,OF,3700000,1999,SDN,NL,133,478,92,136,24,7,26,72,36,13,65,108,1,6,0,1,10,0.376,0.527,0,0,551
2000,ARI,NL,gonzalu01,OF,3333333,1999,ARI,NL,153,614,112,206,45,4,26,111,9,5,66,63,6,7,1,5,13,0.403,0.549,0,0,699
2000,FLO,NL,wilsopr01,OF,287000,1999,FLO,NL,149,482,67,135,21,4,26,71,11,4,46,156,3,9,0,6,15,0.350,0.502,0,0,546
2000,KCA,AL,dyeje01,OF,2300000,1999,KCA,AL,158,608,96,179,44,8,27,119,2,3,58,119,4,1,0,6,17,0.354,0.526,0,0,677
2000,BAL,AL,surhobj01,OF,4146789,1999,BAL,AL,162,673,104,207,38,1,28,107,5,1,43,78,1,2,1,8,15,0.347,0.492,0,0,728
2000,BOS,AL,oleartr01,OF,4000000,1999,BOS,AL,157,596,84,167,36,4,28,103,1,2,56,91,5,4,0,5,21,0.343,0.495,0,0,666
2000,OAK,AL,grievbe01,OF,750000,1999,OAK,AL,148,486,80,129,21,0,28,86,4,0,63,108,2,8,0,1,17,0.358,0.481,0,0,560
2000,CHA,AL,ordonma01,OF,425000,1999,CHA,AL,157,624,100,188,34,3,30,117,13,6,47,64,4,1,0,5,24,0.349,0.510,0,0,681
2000,SFN,NL,burksel01,OF,5500000,1999,SFN,NL,120,390,73,110,19,0,31,96,7,5,69,86,2,6,0,4,11,0.394,0.569,0,0,471
2000,CLE,AL,sexsori01,OF,247000,1999,CLE,AL,134,479,72,122,17,7,31,116,3,3,34,117,0,4,0,8,19,0.305,0.514,0,0,525
2000,LAN,NL,mondera01,OF,10000000,1999,LAN,NL,159,601,98,152,29,5,33,99,36,9,71,134,6,3,0,5,3,0.332,0.483,0,0,686
2000,MIL,NL,burnije01,OF,4462500,1999,MIL,NL,130,467,87,126,33,2,33,103,7,3,91,124,7,16,0,6,11,0.402,0.561,0,0,587
2000,SFN,NL,bondsba01,OF,10658826,1999,SFN,NL,102,355,91,93,20,2,34,83,15,2,73,62,9,3,0,3,6,0.389,0.617,0,0,443
2000,LAN,NL,sheffga01,OF,9916667,1999,LAN,NL,152,549,103,165,20,0,34,101,11,5,101,64,4,4,0,9,10,0.407,0.523,0,0,667
2000,COL,NL,bicheda01,OF,7000000,1999,COL,NL,151,593,104,177,38,2,34,133,6,6,54,84,3,2,0,10,15,0.354,0.541,0,0,662
2000,ARI,NL,finlest01,OF,5375000,1999,ARI,NL,156,590,100,156,32,10,34,103,8,4,63,94,7,3,2,5,4,0.335,0.525,0,0,670
2000,TBA,AL,cansejo01,OF,3000000,1999,TBA,AL,113,430,75,120,18,1,34,95,3,0,58,135,3,7,0,7,14,0.369,0.563,0,0,505
2000,BAL,AL,belleal01,OF,12868670,1999,BAL,AL,161,610,108,181,36,1,37,117,17,3,101,82,15,7,0,4,19,0.400,0.541,0,0,737
2000,COL,NL,walkela01,OF,12142857,1999,COL,NL,127,438,108,166,26,4,37,115,11,4,57,52,8,12,0,6,12,0.458,0.710,0,0,521
2000,OAK,AL,stairma01,OF,3050000,1999,OAK,AL,146,531,94,137,26,3,38,102,2,7,89,124,6,2,0,1,8,0.366,0.533,0,0,629
2000,TEX,AL,gonzaju03,OF,7500000,1999,TEX,AL,144,562,114,183,36,1,39,128,3,3,51,105,7,4,0,12,10,0.378,0.601,0,0,636
2000,PIT,NL,gilesbr02,OF,1816667,1999,PIT,NL,141,521,109,164,33,3,39,115,6,2,95,80,7,3,0,8,14,0.418,0.614,0,0,634
2000,TOR,AL,greensh01,OF,9416667,1999,TOR,AL,153,614,134,190,45,0,42,123,20,7,66,117,4,11,0,5,13,0.384,0.588,0,0,700
2000,MON,NL,guerrvl01,OF,3500000,1999,MON,NL,160,610,102,193,37,5,42,131,14,7,55,62,14,7,0,2,18,0.378,0.600,0,0,688
2000,CLE,AL,ramirma02,OF,4250000,1999,CLE,AL,147,522,131,174,34,3,44,165,2,4,96,131,9,13,0,9,12,0.442,0.663,0,0,649
2000,CIN,NL,vaughgr01,OF,7097962,1999,CIN,NL,153,550,104,135,20,2,45,118,15,2,85,137,3,3,0,5,9,0.347,0.535,0,0,646
2000,SEA,AL,griffke02,OF,9329700,1999,SEA,AL,160,606,123,173,26,3,48,134,24,7,91,108,17,7,0,2,8,0.384,0.576,0,0,723
2000,CHN,NL,sosasa01,OF,11000000,1999,CHN,NL,162,625,114,180,24,2,63,141,7,8,78,171,8,3,0,6,17,0.367,0.635,0,0,720
2000,PIT,NL,osikke01,OF,400000,1999,PIT,NL,66,167,12,31,3,1,2,13,0,0,11,30,0,1,1,1,8,0.238,0.251,0,0,181
2000,NYN,NL,francma01,OF,462500,1999,NYN,NL,122,132,18,31,5,0,4,21,0,0,28,21,3,0,0,1,9,0.366,0.364,0,0,164
2000,CHN,NL,alexama02,SS,612500,1999,CHN,NL,90,177,17,48,11,2,0,15,4,0,10,38,0,0,1,1,1,0.307,0.356,0,1,189
2000,BAL,AL,rebouje01,SS,575000,1999,BAL,AL,99,154,25,25,4,0,0,4,1,0,33,29,0,2,3,0,1,0.313,0.188,0,1,192
2000,TBA,AL,ledesaa01,SS,525000,1999,TBA,AL,93,294,32,78,15,0,0,30,1,1,14,35,1,3,1,0,14,0.304,0.316,0,1,313
2000,ANA,AL,husonje01,SS,300000,1999,ANA,AL,97,225,21,59,7,1,0,18,10,1,16,27,0,0,1,3,9,0.306,0.302,0,1,245
2000,LAN,NL,vizcajo01,SS,3500000,1999,LAN,NL,94,266,27,67,9,0,1,29,2,1,20,23,0,1,9,2,9,0.295,0.297,0,1,298
2000,TBA,AL,stockke01,SS,3300000,1999,TBA,AL,79,254,39,76,11,2,1,27,9,7,24,41,0,4,4,0,4,0.364,0.370,0,1,286
2000,ANA,AL,disarga01,SS,3225000,1999,ANA,AL,81,271,32,62,7,1,1,29,2,2,15,32,0,2,9,1,8,0.265,0.273,0,1,298
2000,SDN,NL,gomezch02,SS,2600000,1999,SDN,NL,76,234,20,59,8,1,1,15,1,2,27,49,3,1,2,1,6,0.328,0.308,0,1,268
2000,HOU,NL,gutieri01,SS,2500000,1999,HOU,NL,85,268,33,70,7,5,1,25,2,5,37,45,4,2,3,1,9,0.350,0.336,0,1,315
2000,NYN,NL,ordonre01,SS,2250000,1999,NYN,NL,154,520,49,134,24,2,1,60,8,4,49,59,12,1,11,7,16,0.313,0.317,0,1,600
2000,PIT,NL,benjami01,SS,700000,1999,PIT,NL,110,368,42,91,26,7,1,37,10,1,20,90,3,2,11,3,3,0.280,0.364,0,1,407
2000,PHI,NL,relafde01,SS,345000,1999,PHI,NL,65,211,31,51,11,2,1,26,4,3,19,34,2,6,6,0,5,0.314,0.327,0,1,244
2000,ARI,NL,friasha01,SS,243500,1999,ARI,NL,69,150,27,41,3,2,1,16,4,3,29,18,2,0,1,0,2,0.389,0.340,0,1,182
2000,MIN,AL,guzmacr01,SS,230000,1999,MIN,AL,131,420,47,95,12,3,1,26,9,7,22,90,0,3,7,4,5,0.263,0.276,0,1,456
2000,SLN,NL,polanpl01,SS,220000,1999,SLN,NL,88,220,24,61,9,3,1,19,1,3,15,24,1,0,3,2,7,0.317,0.359,0,1,241
2000,TOR,AL,gonzaal01,SS,3025000,1999,TOR,AL,38,154,22,45,13,0,2,12,4,2,16,23,0,3,0,0,4,0.370,0.416,0,1,173
2000,ATL,NL,weisswa01,SS,3000000,1999,ATL,NL,110,279,38,63,13,4,2,29,7,3,35,48,1,3,6,4,1,0.309,0.323,0,1,328
2000,KCA,AL,sanchre01,SS,2300000,1999,KCA,AL,134,479,66,141,18,6,2,56,11,5,22,48,2,4,10,3,14,0.322,0.370,0,1,520
2000,TBA,AL,graffto01,SS,270000,1999,TBA,AL,39,130,20,41,9,4,2,19,3,2,9,22,0,1,2,0,1,0.359,0.492,0,1,142
2000,CLE,AL,wilsoen01,SS,232500,1999,CLE,AL,113,332,41,87,22,1,2,24,5,4,25,41,1,1,4,6,12,0.307,0.352,0,1,369
2000,CHN,NL,nievejo01,SS,217500,1999,CHN,NL,54,181,16,45,9,1,2,18,0,2,8,25,0,4,3,3,5,0.286,0.343,0,1,199
2000,SFN,NL,santafp01,SS,750000,1999,SFN,NL,113,254,49,66,17,3,3,26,12,4,53,54,0,11,5,2,1,0.400,0.386,0,1,325
2000,FLO,NL,bergda01,SS,295000,1999,FLO,NL,109,304,42,87,18,1,3,25,2,2,27,59,0,2,3,0,7,0.345,0.382,0,1,336
2000,ARI,NL,womacto01,SS,2500000,1999,ARI,NL,144,614,111,170,25,10,4,41,72,13,52,68,0,2,9,7,4,0.327,0.370,0,1,684
2000,HOU,NL,spierbi01,SS,1700000,1999,HOU,NL,127,393,56,113,18,5,4,39,10,5,47,45,2,0,3,1,10,0.360,0.389,0,1,446
2000,HOU,NL,bogarti01,SS,700000,1999,HOU,NL,106,309,44,74,16,2,4,31,3,5,38,52,5,4,0,3,10,0.328,0.343,0,1,359
2000,PHI,NL,ariasal01,SS,550000,1999,PHI,NL,118,347,43,105,20,1,4,48,2,2,36,31,6,4,1,2,12,0.372,0.401,0,1,396
2000,CHA,AL,wilsocr02,SS,250000,1999,CHA,AL,98,252,28,60,8,1,4,26,1,1,23,22,0,0,6,1,5,0.294,0.325,0,1,282
2000,CLE,AL,vizquom01,SS,3000000,1999,CLE,AL,144,574,112,191,36,4,5,66,42,9,65,50,0,1,17,7,8,0.387,0.436,0,1,664
2000,MIL,NL,loretma01,SS,2500000,1999,MIL,NL,153,587,93,170,34,5,5,67,4,1,52,59,1,10,9,6,14,0.349,0.390,0,1,665
2000,TOR,AL,bushho01,SS,1450000,1999,TOR,AL,128,485,69,155,26,4,5,55,32,8,21,82,0,6,8,3,9,0.348,0.421,0,1,523
2000,MON,NL,mordemi01,SS,350000,1999,MON,NL,109,226,29,53,10,2,5,25,2,5,20,31,0,1,1,2,1,0.296,0.363,0,1,250
2000,HOU,NL,johnsru01,SS,260000,1999,HOU,NL,83,156,24,44,10,0,5,23,2,3,20,31,0,0,4,3,3,0.350,0.442,0,1,183
2000,SFN,NL,martira03,SS,220000,1999,SFN,NL,61,144,21,38,6,0,5,19,1,2,14,17,0,0,6,1,2,0.315,0.410,0,1,165
2000,ARI,NL,foxan01,SS,750000,1999,ARI,NL,99,274,34,70,12,2,6,33,4,1,33,61,10,9,1,3,4,0.350,0.380,0,1,330
2000,LAN,NL,grudzma01,SS,3000000,1999,LAN,NL,123,488,72,159,23,5,7,46,6,6,31,65,1,10,2,3,13,0.375,0.436,0,1,535
2000,MIN,AL,hockide01,SS,500000,1999,MIN,AL,136,386,47,103,18,2,7,41,11,7,22,54,1,3,4,6,10,0.304,0.378,0,1,422
2000,COL,NL,abbotku01,SS,500000,1999,COL,NL,96,286,41,78,17,2,8,41,3,2,16,69,0,0,2,1,4,0.308,0.430,0,1,305
2000,MON,NL,barremi01,SS,265000,1999,MON,NL,126,433,53,127,32,3,8,52,0,2,32,39,4,3,0,1,18,0.345,0.436,0,1,473
2000,MON,NL,cabreor01,SS,265000,1999,MON,NL,104,382,48,97,23,5,8,39,2,2,18,38,4,3,4,0,9,0.290,0.403,0,1,411
2000,MIL,NL,belliro01,SS,250000,1999,MIL,NL,124,457,60,135,29,4,8,58,4,5,64,59,0,0,6,4,16,0.375,0.429,0,1,531
2000,MON,NL,blumge01,SS,210000,1999,MON,NL,45,133,21,32,7,2,8,18,1,0,17,25,3,0,3,0,3,0.320,0.504,0,1,156
2000,CHN,NL,gaettga01,SS,350000,1999,CHN,NL,113,280,22,57,9,1,9,46,0,1,21,51,0,2,0,5,5,0.260,0.339,0,1,308
2000,SDN,NL,jacksda04,SS,250000,1999,SDN,NL,133,388,56,87,20,2,9,39,34,10,53,105,3,3,0,3,2,0.320,0.356,0,1,450
2000,BAL,AL,bordimi01,SS,3000000,1999,BAL,AL,160,631,93,175,35,7,10,77,14,4,54,102,1,5,8,10,25,0.331,0.403,0,1,709
2000,CIN,NL,reesepo01,SS,1950000,1999,CIN,NL,149,585,85,167,37,5,10,52,38,7,35,81,3,6,5,5,9,0.327,0.417,0,1,639
2000,MIL,NL,valenjo03,SS,1320000,1999,MIL,NL,89,256,45,58,9,5,10,38,3,2,48,52,7,2,2,5,3,0.345,0.418,0,1,320
2000,COL,NL,shumpte01,SS,650000,1999,COL,NL,92,262,58,91,26,3,10,37,14,0,31,41,2,2,4,5,2,0.408,0.584,0,1,306
2000,SLN,NL,renteed01,SS,2250000,1999,SLN,NL,154,585,92,161,36,2,11,63,37,8,53,82,0,2,6,7,16,0.331,0.400,0,1,653
2000,CIN,NL,larkiba01,SS,5300000,1999,CIN,NL,161,583,108,171,30,4,12,75,30,8,93,57,5,2,5,4,12,0.387,0.420,0,1,692
2000,COL,NL,perezne01,SS,2212500,1999,COL,NL,157,690,108,193,27,11,12,70,13,5,28,54,0,1,9,4,4,0.303,0.403,0,1,732
2000,DET,AL,cruzde01,SS,1975000,1999,DET,AL,155,518,64,147,35,0,13,58,1,4,12,57,0,4,14,5,10,0.295,0.427,0,1,553
2000,OAK,AL,chaveer01,SS,240000,1999,OAK,AL,115,356,47,88,21,2,13,50,1,1,46,56,4,0,0,0,7,0.333,0.427,0,1,406
2000,TEX,AL,claytro01,SS,4500000,1999,TEX,AL,133,465,69,134,21,5,14,52,8,6,39,100,1,4,9,3,6,0.340,0.445,0,1,521
2000,CIN,NL,booneaa01,SS,300000,1999,CIN,NL,139,472,56,132,26,5,14,72,17,6,30,79,2,8,5,5,6,0.327,0.445,0,1,522
2000,FLO,NL,gonzaal02,SS,295000,1999,FLO,NL,136,560,81,155,28,8,14,59,3,5,15,113,0,12,1,3,13,0.308,0.430,0,1,591
2000,CHN,NL,hernajo01,SS,3333333,1999,CHN,NL,99,342,57,93,12,2,15,43,7,2,40,101,3,5,1,0,5,0.356,0.450,0,1,391
2000,DET,AL,easleda01,SS,3950000,1999,DET,AL,151,549,83,146,30,1,20,65,11,3,51,124,2,19,2,6,15,0.344,0.434,0,1,629
2000,SEA,AL,bellda01,SS,1425000,1999,SEA,AL,157,597,92,160,31,2,21,78,7,4,58,90,0,2,3,7,7,0.330,0.432,0,1,667
2000,SEA,AL,davisru01,SS,1000000,1999,SEA,AL,124,432,55,106,17,1,21,59,3,3,32,111,1,5,7,2,13,0.299,0.435,0,1,479
2000,OAK,AL,tejadmi01,SS,290000,1999,OAK,AL,159,593,93,149,33,4,21,84,8,7,57,94,3,10,9,5,11,0.320,0.427,0,1,677
2000,SFN,NL,aurilri01,SS,1550000,1999,SFN,NL,152,558,68,157,23,1,22,80,2,3,43,71,3,5,3,5,16,0.334,0.444,0,1,617
2000,NYA,AL,jeterde01,SS,10000000,1999,NYA,AL,158,627,134,219,37,9,24,102,19,8,91,116,5,12,3,6,12,0.436,0.552,0,1,744
2000,BOS,AL,garcino01,SS,3700000,1999,BOS,AL,135,532,103,190,42,4,27,104,14,3,51,39,7,8,0,4,11,0.418,0.603,0,1,602
2000,ARI,NL,bellja01,SS,7000000,1999,ARI,NL,151,589,132,170,32,6,38,112,7,4,82,132,2,4,4,9,9,0.372,0.557,0,1,690
