YearID,TeamID,LeagueID,PlayerID,POS,Salary,yearID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,SLG,Catcher,Infielder,PA
2003,BAL,AL,gibboja01,OF,375000,2002,BAL,AL,136,490,71,121,29,1,28,69,1,3,45,66,3,2,0,4,9,0.311,0.482,0,0,544
2003,PIT,NL,gilesbr02,OF,8833333,2002,PIT,NL,153,497,95,148,37,5,38,103,15,6,135,74,24,7,0,5,10,0.450,0.622,0,0,668
2003,TEX,AL,glanvdo01,OF,1000000,2002,PHI,NL,138,422,49,105,16,3,6,29,19,2,25,57,4,2,8,3,5,0.287,0.344,0,0,464
2003,TEX,AL,gonzaju03,OF,13000000,2002,TEX,AL,70,277,38,78,21,1,8,35,2,0,17,56,1,1,0,1,11,0.324,0.451,0,0,297
2003,ARI,NL,gonzalu01,OF,4000000,2002,ARI,NL,148,524,90,151,19,3,28,103,9,2,97,76,8,5,0,7,12,0.400,0.496,0,0,641
2003,CHN,NL,goodwto01,OF,635000,2002,SFN,NL,78,154,23,40,5,2,1,17,16,2,14,25,0,0,3,0,3,0.316,0.338,0,0,171
2003,LAN,NL,greensh01,OF,15666667,2002,LAN,NL,158,582,110,166,31,1,42,114,8,5,93,112,22,5,0,5,26,0.385,0.558,0,0,707
2003,TEX,AL,greerru01,OF,7000000,2002,TEX,AL,51,199,24,59,9,2,1,17,1,0,19,17,0,0,0,1,5,0.356,0.377,0,0,219
2003,TBA,AL,grievbe01,OF,5500000,2002,TBA,AL,136,482,62,121,30,0,19,64,8,2,69,121,5,8,0,2,15,0.353,0.432,0,0,566
2003,CIN,NL,griffke02,OF,12500000,2002,CIN,NL,70,197,17,52,8,0,8,23,1,2,28,39,6,3,0,4,6,0.358,0.426,0,0,238
2003,SFN,NL,grissma02,OF,1875000,2002,LAN,NL,111,343,57,95,21,4,17,60,5,1,22,68,2,2,0,4,6,0.321,0.510,0,0,373
2003,MON,NL,guerrvl01,OF,11500000,2002,MON,NL,161,614,106,206,37,2,39,111,40,20,84,70,32,6,0,5,20,0.417,0.593,0,0,741
2003,MIL,NL,hammoje01,OF,8200000,2002,MIL,NL,128,448,47,115,26,5,9,41,4,5,52,86,0,2,1,7,13,0.331,0.397,0,0,510
2003,CHN,NL,harrile01,OF,800000,2002,MIL,NL,122,197,23,60,8,2,3,17,4,1,14,17,1,2,1,1,4,0.353,0.411,0,0,216
2003,MIL,NL,helmswe01,OF,575000,2002,ATL,NL,85,210,20,51,16,0,6,22,1,1,11,57,2,3,1,6,5,0.281,0.405,0,0,233
2003,LAN,NL,hermach01,OF,312500,2002,PIT,NL,65,194,22,40,11,1,7,15,7,5,17,68,0,1,3,1,1,0.269,0.381,0,0,216
2003,HOU,NL,hidalri01,OF,8500000,2002,HOU,NL,114,388,54,91,17,4,15,48,6,2,43,85,1,6,0,2,13,0.319,0.415,0,0,440
2003,DET,AL,higgibo02,OF,11850000,2002,DET,AL,119,444,50,125,24,3,10,63,12,5,41,45,3,6,1,7,8,0.345,0.417,0,0,502
2003,FLO,NL,hollato01,OF,1500000,2002,COL,NL,95,298,39,88,21,1,11,48,7,8,26,71,4,1,1,2,8,0.351,0.483,0,0,332
2003,HOU,NL,huntebr02,OF,1200000,2002,HOU,NL,98,201,32,54,16,3,3,20,5,0,16,39,0,2,1,0,3,0.327,0.423,0,0,220
2003,MIN,AL,hunteto01,OF,4750000,2002,MIN,AL,148,561,89,162,37,4,29,94,23,8,35,118,3,5,0,3,17,0.334,0.524,0,0,607
2003,KCA,AL,ibanera01,OF,3000000,2002,KCA,AL,137,497,70,146,37,6,24,103,5,3,40,76,5,2,1,4,11,0.346,0.537,0,0,549
2003,MIL,NL,jenkige01,OF,5187500,2002,MIL,NL,67,243,35,59,17,1,10,29,1,2,22,60,1,6,0,1,8,0.320,0.444,0,0,273
2003,NYA,AL,johnsni01,OF,364100,2002,NYA,AL,129,378,56,92,15,0,15,58,1,3,48,98,5,12,3,0,11,0.345,0.402,0,0,446
2003,ATL,NL,jonesan01,OF,12000000,2002,ATL,NL,154,560,91,148,34,0,35,94,8,3,83,135,4,10,0,6,14,0.366,0.513,0,0,663
2003,ATL,NL,jonesch06,OF,13333333,2002,ATL,NL,158,548,90,179,35,1,26,100,8,2,107,89,23,2,0,5,18,0.435,0.536,0,0,685
2003,MIN,AL,jonesja04,OF,2750000,2002,MIN,AL,149,577,96,173,37,2,27,85,6,7,37,129,2,2,4,6,8,0.339,0.511,0,0,628
2003,LAN,NL,jordabr01,OF,9600000,2002,LAN,NL,128,471,65,134,27,3,18,80,2,2,34,86,3,6,0,4,10,0.338,0.469,0,0,518
2003,COL,NL,kaplega01,OF,3425000,2002,TEX,AL,72,196,25,51,12,1,0,17,5,2,8,30,0,0,7,3,3,0.276,0.332,0,0,214
2003,CIN,NL,kearnau01,OF,350000,2002,CIN,NL,107,372,66,117,24,3,13,56,6,3,54,81,3,6,0,3,11,0.407,0.500,0,0,438
2003,ANA,AL,kennead01,OF,2270000,2002,ANA,AL,144,474,65,148,32,6,7,52,17,4,19,80,1,7,5,4,5,0.342,0.449,0,0,510
2003,MIN,AL,kieltbo01,OF,325000,2002,MIN,AL,112,289,49,84,14,3,12,46,4,1,52,66,4,5,0,2,4,0.405,0.484,0,0,352
2003,DET,AL,kingsge01,OF,340000,2002,SDN,NL,89,216,27,60,10,3,2,28,9,2,20,47,0,3,3,1,5,0.342,0.380,0,0,243
2003,SDN,NL,kleskry01,OF,5500000,2002,SDN,NL,146,540,90,162,39,1,29,95,6,2,76,86,11,4,1,4,7,0.387,0.537,0,0,636
2003,SDN,NL,kotsama01,OF,4450000,2002,SDN,NL,153,578,82,169,27,7,17,61,11,9,59,89,0,3,2,4,10,0.358,0.452,0,0,646
2003,TEX,AL,lambmi01,OF,440000,2002,TEX,AL,115,314,54,89,13,0,9,33,0,0,33,48,5,3,2,3,7,0.352,0.411,0,0,360
2003,CLE,AL,lawtoma02,OF,6750000,2002,CLE,AL,114,416,71,98,19,2,15,57,8,9,59,34,0,8,1,0,13,0.341,0.399,0,0,484
2003,PHI,NL,ledeeri01,OF,850000,2002,PHI,NL,96,203,33,46,13,1,8,23,1,2,35,50,0,1,1,1,3,0.340,0.419,0,0,241
2003,CHA,AL,leeca01,OF,4200000,2002,CHA,AL,140,492,82,130,26,2,26,80,1,4,75,73,4,2,0,7,5,0.359,0.484,0,0,580
2003,MON,NL,liefeje01,OF,320000,2002,CHA,AL,76,204,28,47,8,0,7,26,0,0,19,60,2,0,0,1,3,0.295,0.373,0,0,226
2003,LAN,NL,loducpa01,OF,2636667,2002,LAN,NL,149,580,74,163,38,1,10,64,3,1,34,31,2,10,4,4,20,0.328,0.402,0,0,634
2003,PIT,NL,loftoke01,OF,1025000,2002,CHA,AL,93,352,68,91,20,6,8,42,22,8,49,51,0,0,4,1,0,0.345,0.418,0,0,406
2003,OAK,AL,longte01,OF,2175000,2002,OAK,AL,162,587,71,141,32,4,16,67,3,6,48,96,6,2,0,3,17,0.298,0.390,0,0,646
2003,SEA,AL,mabryjo01,OF,600000,2002,OAK,AL,89,193,27,53,13,1,11,40,1,1,14,37,1,1,0,3,7,0.322,0.523,0,0,212
2003,PIT,NL,mackoro01,OF,322000,2002,PIT,NL,136,385,57,94,22,0,16,48,9,3,42,120,5,7,3,2,0,0.326,0.426,0,0,444
2003,SLN,NL,marreel01,OF,1500000,2002,SLN,NL,131,397,63,104,19,1,18,66,14,2,40,72,11,0,5,4,5,0.323,0.451,0,0,457
2003,BAL,AL,matthga02,OF,900000,2002,BAL,AL,109,344,54,95,25,3,7,38,15,5,43,69,1,1,5,4,4,0.350,0.427,0,0,398
2003,ARI,NL,mccraqu01,OF,1750000,2002,ARI,NL,123,349,60,108,27,8,3,40,5,4,32,68,0,2,13,4,3,0.355,0.458,0,0,400
2003,TEX,AL,menchke01,OF,327500,2002,TEX,AL,110,366,52,95,20,2,15,60,1,1,31,83,0,8,2,5,4,0.325,0.448,0,0,412
2003,HOU,NL,merceor01,OF,1700000,2002,HOU,NL,123,251,35,72,13,3,6,30,4,0,26,50,5,0,1,3,9,0.349,0.434,0,0,286
2003,BOS,AL,millake01,OF,2000000,2002,FLO,NL,126,438,58,134,41,0,16,57,0,2,40,74,0,5,0,6,15,0.366,0.509,0,0,489
2003,MIN,AL,mohrdu01,OF,315000,2002,MIN,AL,120,383,55,103,23,2,12,45,6,3,31,86,3,1,2,0,5,0.324,0.433,0,0,420
2003,NYA,AL,mondera01,OF,13000000,2002,TOR,AL,75,299,51,67,16,1,15,45,9,2,31,57,1,3,0,2,8,0.301,0.435,0,0,336
2003,BOS,AL,nixontr01,OF,4000000,2002,BOS,AL,152,532,81,136,36,3,24,94,4,2,65,109,2,5,3,7,7,0.337,0.470,0,0,614
2003,COL,NL,nortogr01,OF,600000,2002,COL,NL,113,168,19,37,8,1,7,37,2,3,24,52,0,0,1,2,4,0.313,0.405,0,0,195
2003,CHN,NL,oleartr01,OF,750000,2002,MON,NL,97,273,27,78,12,2,3,37,1,2,34,47,5,3,4,0,6,0.366,0.377,0,0,319
2003,CHA,AL,ordonma01,OF,9000000,2002,CHA,AL,153,590,116,189,47,1,38,135,7,5,53,77,2,7,0,3,21,0.381,0.597,0,0,655
2003,ANA,AL,owenser01,OF,925000,2002,FLO,NL,131,385,44,104,15,5,4,37,26,9,31,33,1,0,8,1,11,0.318,0.366,0,0,426
2003,SLN,NL,palmeor01,OF,700000,2002,ANA,AL,110,263,35,79,12,1,0,31,7,2,30,22,1,0,4,3,7,0.363,0.354,0,0,301
2003,DET,AL,paquecr01,OF,2625000,2002,DET,AL,72,252,20,49,14,1,4,20,1,0,10,53,0,0,1,3,7,0.222,0.306,0,0,266
2003,CHN,NL,patteco01,OF,365000,2002,CHN,NL,153,592,71,150,30,5,14,54,18,3,19,142,1,8,4,5,8,0.282,0.392,0,0,629
2003,COL,NL,paytoja01,OF,1850000,2002,NYN,NL,87,275,33,78,6,3,8,31,4,1,21,34,0,1,2,1,8,0.333,0.415,0,0,300
2003,SLN,NL,perezed01,OF,500000,2002,SLN,NL,96,154,22,31,9,0,10,26,0,0,17,36,0,3,1,2,7,0.288,0.455,0,0,177
2003,NYN,NL,perezti01,OF,312500,2002,NYN,NL,136,444,52,131,27,6,8,47,10,6,23,36,2,2,10,2,10,0.324,0.437,0,0,483
2003,TEX,AL,perryhe01,OF,1300000,2002,TEX,AL,132,450,64,124,24,1,22,77,4,2,34,66,1,6,4,2,17,0.331,0.480,0,0,497
2003,OAK,AL,piattad01,OF,322000,2002,OAK,AL,55,137,18,32,8,0,5,18,2,1,12,33,0,2,0,1,1,0.303,0.401,0,0,152
2003,FLO,NL,pierrju01,OF,1000000,2002,COL,NL,152,592,90,170,20,5,1,35,47,12,31,52,0,9,8,0,7,0.328,0.343,0,0,640
2003,BOS,AL,ramirma02,OF,20000000,2002,BOS,AL,120,436,84,152,31,0,33,107,0,0,73,85,14,8,0,1,13,0.450,0.647,0,0,532
2003,CHA,AL,riosar01,OF,450000,2002,PIT,NL,76,208,20,55,11,0,1,24,1,1,16,39,1,1,0,1,8,0.319,0.332,0,0,227
2003,SFN,NL,riverru01,OF,500000,2002,TEX,AL,69,158,17,33,4,0,4,14,4,2,17,45,0,5,4,2,2,0.296,0.310,0,0,186
2003,LAN,NL,roberda07,OF,400000,2002,LAN,NL,127,422,63,117,14,7,3,34,45,10,48,51,0,2,6,1,1,0.349,0.365,0,0,479
2003,SLN,NL,robinke02,OF,320000,2002,SLN,NL,124,181,27,47,7,4,1,15,7,4,11,29,3,0,2,1,1,0.297,0.359,0,0,198
2003,CHA,AL,rowanaa01,OF,320000,2002,CHA,AL,126,302,41,78,16,2,7,29,0,1,12,54,1,6,9,2,8,0.290,0.394,0,0,332
2003,ANA,AL,salmoti01,OF,9900000,2002,ANA,AL,138,483,84,138,37,1,22,88,6,3,71,102,3,7,0,7,6,0.380,0.503,0,0,571
2003,MIL,NL,sanchal03,OF,340000,2002,MIL,NL,112,394,55,114,10,7,1,33,37,14,31,62,0,2,6,2,4,0.338,0.358,0,0,435
2003,PIT,NL,sandere02,OF,1000000,2002,SFN,NL,140,505,75,126,23,6,23,85,18,6,47,121,3,12,0,7,10,0.324,0.455,0,0,574
2003,MON,NL,schnebr01,OF,310000,2002,MON,NL,73,207,21,57,19,2,5,29,1,2,21,41,8,0,2,2,7,0.336,0.459,0,0,240
2003,CLE,AL,selbybi01,OF,325000,2002,CLE,AL,65,159,15,34,7,2,6,21,0,1,15,27,2,0,0,2,4,0.278,0.396,0,0,178
2003,ATL,NL,sheffga01,OF,11416667,2002,ATL,NL,135,492,82,151,26,0,25,84,12,2,72,53,2,11,0,4,16,0.404,0.512,0,0,581
2003,NYN,NL,shinjts01,OF,600000,2002,SFN,NL,118,362,42,86,15,3,9,37,5,0,24,46,2,6,3,3,5,0.291,0.370,0,0,400
2003,TEX,AL,sierrru01,OF,600000,2002,SEA,AL,122,419,47,113,23,0,13,60,4,0,31,66,5,0,0,2,17,0.319,0.418,0,0,457
2003,OAK,AL,singlch01,OF,1200000,2002,BAL,AL,136,466,67,122,30,6,9,50,20,2,21,83,0,4,6,5,8,0.293,0.410,0,0,502
2003,CHN,NL,sosasa01,OF,16000000,2002,CHN,NL,150,556,122,160,19,2,49,108,2,0,103,144,15,3,0,4,14,0.399,0.594,0,0,681
2003,CLE,AL,spencsh01,OF,600000,2002,NYA,AL,94,288,32,71,15,2,6,34,0,3,31,62,4,4,2,4,5,0.322,0.375,0,0,333
2003,ANA,AL,spiezsc01,OF,4250000,2002,ANA,AL,153,491,80,140,34,2,12,82,6,7,67,52,7,4,3,6,12,0.370,0.436,0,0,578
2003,PIT,NL,stairma01,OF,900000,2002,MIL,NL,107,270,41,66,15,0,16,41,2,0,36,50,4,8,0,1,7,0.349,0.478,0,0,319
2003,TOR,AL,stewash01,OF,6200000,2002,TOR,AL,141,577,103,175,38,6,10,45,14,2,54,60,2,9,0,1,17,0.371,0.442,0,0,643
2003,SEA,AL,suzukic01,OF,4666667,2002,SEA,AL,157,647,111,208,27,8,8,51,31,15,68,62,27,5,3,5,8,0.386,0.425,0,0,755
2003,CIN,NL,taylore01,OF,334000,2002,CIN,NL,135,287,41,73,15,4,9,38,11,8,14,79,3,2,5,3,6,0.286,0.429,0,0,314
2003,NYA,AL,trammbu01,OF,2500000,2002,SDN,NL,133,403,54,98,16,1,17,56,1,3,53,71,2,3,3,3,6,0.331,0.414,0,0,467
2003,KCA,AL,tuckemi01,OF,2750000,2002,KCA,AL,144,475,65,118,27,6,12,56,23,9,56,105,1,3,7,2,5,0.326,0.406,0,0,544
2003,MIL,NL,vandejo02,OF,550000,2002,NYA,AL,84,219,30,57,17,1,6,20,1,1,23,58,3,0,0,3,7,0.327,0.429,0,0,248
2003,COL,NL,walkela01,OF,12666667,2002,COL,NL,136,477,95,161,40,4,26,104,6,5,65,73,6,7,0,4,8,0.421,0.602,0,0,559
2003,LAN,NL,wardda01,OF,1350000,2002,HOU,NL,136,453,41,125,31,0,12,72,1,3,33,82,5,1,0,4,9,0.324,0.424,0,0,496
2003,TOR,AL,wellsve01,OF,520000,2002,TOR,AL,159,608,87,167,34,4,23,100,9,4,27,85,0,3,2,8,15,0.304,0.457,0,0,648
2003,SDN,NL,whitero02,OF,5500000,2002,NYA,AL,126,455,59,109,21,0,14,62,1,2,25,86,1,8,1,5,11,0.287,0.378,0,0,495
2003,MON,NL,wilkebr01,OF,315000,2002,MON,NL,153,507,92,135,27,8,20,59,7,8,81,161,7,5,6,4,5,0.367,0.469,0,0,610
2003,NYA,AL,willibe02,OF,12357143,2002,NYA,AL,154,612,102,204,37,2,19,102,8,4,83,97,7,3,0,1,19,0.415,0.493,0,0,706
2003,PIT,NL,wilsocr03,OF,327000,2002,PIT,NL,131,368,48,97,16,1,16,57,2,3,32,116,0,21,1,2,10,0.354,0.443,0,0,424
2003,COL,NL,wilsopr01,OF,6500000,2002,FLO,NL,141,510,80,124,22,2,23,65,20,11,58,140,3,9,2,3,17,0.328,0.429,0,0,585
2003,SEA,AL,winnra01,OF,3300000,2002,TBA,AL,152,607,87,181,39,9,14,75,27,8,55,109,3,6,1,5,9,0.359,0.461,0,0,677
2003,DET,AL,youngdm01,OF,6750000,2002,DET,AL,54,201,25,57,14,0,7,27,2,0,12,39,5,2,0,1,12,0.329,0.458,0,0,221
2003,MIL,NL,younger01,OF,2000000,2002,MIL,NL,138,496,57,139,29,3,3,28,31,11,39,38,0,6,8,4,14,0.333,0.369,0,0,553
2003,ARI,NL,gracema01,P,1750000,2002,ARI,NL,124,298,43,75,19,0,7,48,2,0,46,30,6,1,0,3,5,0.351,0.386,0,0,354
2003,SEA,AL,martied01,P,4000000,2002,SEA,AL,97,328,42,91,23,0,15,59,1,1,67,69,8,6,0,6,6,0.403,0.485,0,0,415
2003,NYA,AL,zeileto01,P,1500000,2002,COL,NL,144,506,61,138,23,0,18,87,1,1,66,92,3,1,0,7,27,0.353,0.425,0,0,583
2003,SFN,NL,aurilri01,SS,6250000,2002,SFN,NL,133,538,76,138,35,2,15,61,1,2,37,90,0,4,3,7,15,0.304,0.413,0,1,589
2003,PHI,NL,bellda01,SS,3200000,2002,SFN,NL,154,552,82,144,29,2,20,73,1,2,54,80,2,9,6,7,18,0.330,0.429,0,1,630
2003,CHN,NL,bellhma01,SS,465000,2002,CHN,NL,146,445,86,115,24,4,27,56,7,5,76,144,3,6,2,0,6,0.372,0.512,0,1,532
2003,TOR,AL,bergda01,SS,700000,2002,TOR,AL,109,374,42,101,26,2,4,39,0,2,26,57,1,5,4,5,6,0.319,0.382,0,1,415
2003,HOU,NL,blumge01,SS,1500000,2002,HOU,NL,130,368,45,104,20,4,10,52,2,0,49,70,5,1,1,2,8,0.366,0.440,0,1,426
2003,CIN,NL,booneaa01,SS,3700000,2002,CIN,NL,162,606,83,146,38,2,26,87,32,8,56,111,4,10,9,4,9,0.309,0.439,0,1,689
2003,TOR,AL,bordimi01,SS,1000000,2002,BAL,AL,117,367,37,85,19,3,8,36,7,4,35,63,0,3,6,2,9,0.298,0.365,0,1,413
2003,COL,NL,butlebr02,SS,303000,2002,COL,NL,113,344,55,89,18,4,9,42,2,6,10,40,3,5,4,4,6,0.283,0.413,0,1,370
2003,MON,NL,cabreor01,SS,3300000,2002,MON,NL,153,563,64,148,43,1,7,56,25,7,48,53,4,2,9,4,16,0.316,0.380,0,1,630
2003,SLN,NL,cairomi01,SS,850000,2002,SLN,NL,108,184,28,46,9,2,2,23,1,1,13,36,2,3,6,2,5,0.298,0.353,0,1,210
2003,MIL,NL,claytro01,SS,1500000,2002,CHA,AL,112,342,51,86,14,2,7,35,5,1,20,67,0,3,7,4,7,0.290,0.365,0,1,376
2003,LAN,NL,coraal01,SS,1150000,2002,LAN,NL,115,258,37,75,14,4,5,28,7,2,26,38,4,7,2,0,3,0.369,0.434,0,1,297
2003,ARI,NL,counscr01,SS,2516667,2002,ARI,NL,112,436,63,123,22,1,2,51,7,5,45,52,3,1,4,3,10,0.346,0.351,0,1,492
2003,BAL,AL,cruzde01,SS,1000000,2002,SDN,NL,151,514,49,135,28,2,7,47,2,3,22,58,2,3,3,5,20,0.293,0.366,0,1,549
2003,ATL,NL,derosma01,SS,340000,2002,ATL,NL,72,212,24,63,9,2,5,23,2,3,12,24,3,3,2,3,5,0.336,0.429,0,1,235
2003,ANA,AL,eckstda01,SS,425000,2002,ANA,AL,152,608,107,178,22,6,8,63,21,13,45,44,0,27,14,8,7,0.356,0.388,0,1,702
2003,OAK,AL,ellisma01,SS,307500,2002,OAK,AL,98,345,58,94,16,4,6,35,4,2,44,54,1,4,8,3,3,0.351,0.394,0,1,405
2003,KCA,AL,febleca01,SS,775000,2002,KCA,AL,119,351,44,86,16,4,4,26,16,5,41,63,0,7,5,0,8,0.332,0.348,0,1,404
2003,SFN,NL,felizpe01,SS,325000,2002,SFN,NL,67,146,14,37,4,1,2,13,0,0,6,27,1,0,0,1,2,0.281,0.336,0,1,154
2003,FLO,NL,foxan01,SS,800000,2002,FLO,NL,133,435,55,109,14,5,4,41,31,7,49,94,6,10,5,3,9,0.335,0.333,0,1,508
2003,ATL,NL,furcara01,SS,2200000,2002,ATL,NL,154,636,95,175,31,8,8,47,27,15,43,114,0,3,9,2,8,0.319,0.387,0,1,693
2003,BOS,AL,garcino01,SS,11000000,2002,BOS,AL,156,635,101,197,56,5,24,120,5,2,41,63,4,6,0,11,17,0.352,0.528,0,1,697
2003,ANA,AL,gilbe01,SS,725000,2002,ANA,AL,61,130,11,37,8,1,3,20,2,1,5,33,0,0,2,2,0,0.302,0.431,0,1,139
2003,ANA,AL,glaustr01,SS,7250000,2002,ANA,AL,156,569,99,142,24,1,30,111,10,3,88,144,4,6,0,8,12,0.352,0.453,0,1,675
2003,MIN,AL,gomezch02,SS,500000,2002,TBA,AL,130,461,51,122,31,3,10,46,1,3,21,58,0,7,6,3,8,0.301,0.410,0,1,498
2003,CHN,NL,gonzaal01,SS,5750000,2002,CHN,NL,142,513,58,127,27,5,18,61,5,3,46,136,7,3,4,2,11,0.310,0.425,0,1,575
2003,FLO,NL,gonzaal02,SS,1700000,2002,FLO,NL,42,151,15,34,7,1,2,18,3,1,12,32,1,4,3,2,2,0.291,0.325,0,1,173
2003,CHA,AL,graffto01,SS,675000,2002,CHA,AL,70,229,35,60,12,4,6,31,2,1,22,38,1,2,4,2,2,0.324,0.428,0,1,260
2003,SEA,AL,guillca01,SS,2500000,2002,SEA,AL,134,475,73,124,24,6,9,56,4,5,46,91,4,1,3,3,8,0.324,0.394,0,1,532
2003,MIN,AL,guzmacr01,SS,2525000,2002,MIN,AL,148,623,80,170,31,6,9,59,12,13,17,79,2,2,8,6,12,0.288,0.385,0,1,658
2003,DET,AL,haltesh01,SS,2150000,2002,DET,AL,122,410,46,98,22,6,10,39,0,4,39,92,1,4,1,4,12,0.308,0.395,0,1,459
2003,COL,NL,hernajo01,SS,1000000,2002,MIL,NL,152,525,72,151,24,2,24,73,3,5,52,188,5,4,0,1,19,0.356,0.478,0,1,587
2003,MIN,AL,hockide01,SS,1000000,2002,MIN,AL,102,260,28,65,13,0,2,25,0,2,24,44,0,1,4,5,3,0.306,0.323,0,1,294
2003,LAN,NL,izturce01,SS,335000,2002,LAN,NL,135,439,43,102,24,2,1,31,7,7,14,39,1,0,10,5,12,0.248,0.303,0,1,469
2003,BOS,AL,jacksda04,SS,625000,2002,DET,AL,81,245,31,63,20,1,1,25,12,3,21,36,0,3,2,3,3,0.318,0.359,0,1,274
2003,NYA,AL,jeterde01,SS,15600000,2002,NYA,AL,157,644,124,191,26,0,18,75,32,3,73,114,2,7,3,3,14,0.371,0.421,0,1,732
2003,CHA,AL,jimenda01,SS,345000,2002,SDN,NL,87,321,39,77,11,4,3,33,4,2,34,63,1,0,0,2,10,0.311,0.327,0,1,358
2003,CIN,NL,larkiba01,SS,9000000,2002,CIN,NL,145,507,72,124,37,2,7,47,13,4,44,57,9,3,6,7,13,0.302,0.367,0,1,576
2003,CIN,NL,lopezfe01,SS,334000,2002,TOR,AL,85,282,35,64,15,3,8,34,5,4,23,90,1,1,2,1,4,0.285,0.387,0,1,310
2003,SDN,NL,loretma01,SS,1250000,2002,MIL,NL,86,217,23,58,14,0,2,19,0,0,23,32,1,5,6,1,6,0.341,0.359,0,1,253
2003,HOU,NL,lugoju01,SS,1575000,2002,HOU,NL,88,322,45,84,15,1,8,35,9,3,28,74,3,2,4,2,6,0.318,0.388,0,1,361
2003,MON,NL,maciajo01,SS,825000,2002,MON,NL,90,231,33,59,17,1,7,33,5,6,13,44,0,1,4,3,2,0.290,0.429,0,1,252
2003,CHN,NL,martira03,SS,800000,2002,SFN,NL,72,181,26,49,10,2,4,25,2,0,14,26,2,4,0,1,1,0.335,0.414,0,1,202
2003,CLE,AL,mcdonjo03,SS,314400,2002,CLE,AL,93,264,35,66,11,3,1,12,3,0,10,50,0,5,7,2,4,0.281,0.326,0,1,288
2003,NYN,NL,mcewijo01,SS,600000,2002,NYN,NL,105,196,22,39,8,1,3,26,4,4,9,50,0,3,3,3,0,0.238,0.296,0,1,214
2003,SEA,AL,mclemma01,SS,3150000,2002,SEA,AL,104,337,54,91,17,2,7,41,18,10,61,63,1,1,4,4,3,0.376,0.395,0,1,408
2003,OAK,AL,menecfr01,SS,334500,2002,OAK,AL,38,132,22,27,7,0,3,15,0,0,20,32,0,1,0,1,4,0.312,0.326,0,1,154
2003,SDN,NL,merlolo01,SS,560000,2002,BOS,AL,84,194,28,48,12,2,4,18,1,2,20,35,0,5,2,1,4,0.329,0.392,0,1,222
2003,BAL,AL,morame01,SS,1725000,2002,BAL,AL,149,557,86,130,30,4,19,64,16,10,70,108,2,20,1,4,7,0.337,0.404,0,1,654
2003,PIT,NL,nunezab01,SS,675000,2002,PIT,NL,112,253,28,59,14,1,2,15,3,4,27,44,1,2,3,1,2,0.308,0.320,0,1,287
2003,TBA,AL,ordonre01,SS,6500000,2002,NYN,NL,144,460,53,117,25,2,1,42,2,2,24,46,11,2,9,4,19,0.287,0.324,0,1,510
2003,SFN,NL,perezne01,SS,1500000,2002,KCA,AL,145,554,65,131,20,4,3,37,8,9,20,53,2,0,5,6,11,0.258,0.303,0,1,587
2003,PHI,NL,perezto03,SS,550000,2002,PHI,NL,92,212,22,53,13,1,5,20,1,0,21,40,6,1,2,1,5,0.316,0.392,0,1,243
2003,SLN,NL,pujolal01,SS,900000,2002,SLN,NL,157,590,118,185,40,2,34,127,2,4,72,69,13,9,0,4,20,0.394,0.561,0,1,688
2003,KCA,AL,relafde01,SS,900000,2002,SEA,AL,112,329,55,88,13,2,6,43,10,3,33,51,2,6,1,7,6,0.338,0.374,0,1,378
2003,SLN,NL,renteed01,SS,6500000,2002,SLN,NL,152,544,77,166,36,2,11,83,22,7,49,57,7,4,7,5,17,0.360,0.439,0,1,616
2003,TEX,AL,rodrial01,SS,22000000,2002,TEX,AL,162,624,125,187,27,2,57,142,9,4,87,122,12,10,0,4,14,0.392,0.623,0,1,737
2003,PHI,NL,rolliji01,SS,450000,2002,PHI,NL,154,637,82,156,33,10,11,60,31,13,54,103,3,4,6,4,14,0.304,0.380,0,1,708
2003,NYN,NL,sanchre01,SS,1300000,2002,BOS,AL,107,357,46,102,12,3,1,38,2,2,17,31,1,2,5,5,9,0.313,0.345,0,1,387
2003,DET,AL,santira01,SS,307000,2002,DET,AL,65,222,33,54,5,5,4,20,8,5,13,48,0,8,4,2,2,0.301,0.365,0,1,249
2003,TBA,AL,shumpte01,SS,300000,2002,COL,NL,106,234,30,55,12,1,6,21,4,1,21,41,0,4,5,4,9,0.299,0.372,0,1,268
2003,OAK,AL,tejadmi01,SS,5125000,2002,OAK,AL,162,662,108,204,30,0,34,131,7,2,38,84,3,11,0,4,21,0.354,0.508,0,1,718
2003,COL,NL,uribeju01,SS,300000,2002,COL,NL,155,566,69,136,25,7,6,49,9,2,34,120,1,5,7,6,17,0.283,0.341,0,1,619
2003,CHA,AL,valenjo03,SS,5000000,2002,CHA,AL,135,474,70,118,26,4,25,75,3,3,43,99,2,2,3,5,9,0.309,0.479,0,1,529
2003,SDN,NL,vazqura01,SS,315000,2002,SDN,NL,128,423,50,116,21,5,2,32,7,2,45,79,3,1,3,2,6,0.342,0.362,0,1,477
2003,HOU,NL,vizcajo01,SS,2000000,2002,HOU,NL,125,406,53,123,19,2,5,37,3,5,24,40,2,1,5,2,5,0.338,0.397,0,1,440
2003,CLE,AL,vizquom01,SS,5500000,2002,CLE,AL,151,582,85,160,31,5,14,72,18,10,56,64,3,8,7,10,7,0.338,0.418,0,1,666
