playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
biggicr01,2001,1,HOU,NL,155,617,118,180,35,3,20,70,7,4,66,100,4,28,0,6,11
pierrju01,2001,1,COL,NL,156,617,108,202,26,11,2,55,46,17,41,29,1,10,14,1,6
jeterde01,2001,1,NYA,AL,150,614,110,191,35,3,21,74,27,3,56,99,3,10,5,1,13
durhara01,2001,1,CHA,AL,152,611,104,163,42,10,20,65,23,10,64,110,3,4,6,6,10
vizquom01,2001,1,CLE,AL,155,611,84,156,26,8,2,50,13,9,61,72,0,2,15,4,14
gonzalu01,2001,1,ARI,NL,162,609,128,198,36,7,57,142,1,1,100,83,24,14,0,5,14
kentje01,2001,1,SFN,NL,159,607,84,181,49,6,22,106,7,6,65,96,4,11,0,13,11
kendaja01,2001,1,PIT,NL,157,606,84,161,22,2,10,53,13,14,44,48,4,20,0,2,18
ramirar01,2001,1,PIT,NL,158,603,83,181,40,0,34,112,5,4,40,100,4,8,0,4,9
younger01,2001,1,CHN,NL,149,603,98,168,43,4,6,42,31,14,42,45,1,9,15,3,15
bagweje01,2001,1,HOU,NL,161,600,126,173,43,4,39,130,11,3,106,135,5,6,0,5,20
palmera01,2001,1,TEX,AL,160,600,98,164,33,0,47,123,1,1,101,90,8,7,0,6,8
guerrvl01,2001,1,MON,NL,159,599,107,184,45,4,34,108,37,16,60,88,24,9,0,3,24
sexsori01,2001,1,MIL,NL,158,598,94,162,24,3,45,125,2,4,60,178,5,6,0,3,20
ordonma01,2001,1,CHA,AL,160,593,97,181,40,1,31,113,25,7,70,70,7,5,0,3,14
pujolal01,2001,1,SLN,NL,161,590,112,194,47,4,37,130,1,3,69,93,6,9,1,7,21
martiti02,2001,1,NYA,AL,154,589,89,165,24,2,34,113,1,2,42,89,2,2,0,2,12
abreubo01,2001,1,PHI,NL,162,588,118,170,48,4,31,110,36,14,106,137,11,1,0,9,13
glaustr01,2001,1,ANA,AL,161,588,100,147,38,2,41,108,10,3,107,158,7,6,0,7,16
heltoto01,2001,1,COL,NL,159,587,132,197,54,2,49,146,7,5,98,104,15,5,1,5,14
easleda01,2001,1,DET,AL,154,585,77,146,27,7,11,65,10,5,52,90,3,13,4,4,10
eckstda01,2001,1,ANA,AL,153,582,82,166,26,2,4,41,29,4,43,60,0,21,16,2,11
konerpa01,2001,1,CHA,AL,156,582,92,164,35,0,32,99,1,0,54,89,6,9,0,5,17
randajo01,2001,1,KCA,AL,151,581,59,147,34,2,13,83,3,2,42,80,2,6,1,6,15
berkmla01,2001,1,HOU,NL,156,577,110,191,55,5,34,126,7,9,92,121,5,13,0,6,8
cruzjo02,2001,1,TOR,AL,146,577,92,158,38,4,34,88,32,5,45,138,4,1,2,2,8
sosasa01,2001,1,CHN,NL,160,577,146,189,34,5,64,160,0,2,116,153,37,6,0,12,6
gilesbr02,2001,1,PIT,NL,160,576,116,178,37,7,37,95,13,6,90,67,14,4,0,4,10
alomaro01,2001,1,CLE,AL,157,575,113,193,34,12,20,100,30,6,80,71,5,4,9,9,9
delgaca01,2001,1,TOR,AL,162,574,102,160,31,1,39,102,3,0,111,136,22,16,0,3,9
soriaal01,2001,1,NYA,AL,158,574,77,154,34,3,18,73,43,14,29,125,0,3,3,5,7
jonesch06,2001,1,ATL,NL,159,572,113,189,33,5,38,102,9,10,98,82,20,2,0,5,13
mondera01,2001,1,TOR,AL,149,572,88,144,26,4,27,84,30,11,73,128,3,6,0,2,13
olerujo01,2001,1,SEA,AL,159,572,91,173,32,1,21,95,3,1,94,70,19,5,1,7,21
hunteto01,2001,1,MIN,AL,148,564,82,147,32,5,27,92,9,6,29,125,0,8,1,1,12
polanpl01,2001,1,SLN,NL,144,564,87,173,26,4,3,38,12,3,25,43,0,6,14,1,22
rivaslu01,2001,1,MIN,AL,153,563,70,150,21,6,7,47,31,11,40,99,0,6,5,5,15
burnije01,2001,1,MIL,NL,154,562,104,141,32,4,34,100,0,4,80,150,9,5,0,4,8
koskico01,2001,1,MIN,AL,153,562,100,155,37,2,26,103,27,6,68,118,9,12,0,7,16
leede02,2001,1,FLO,NL,158,561,83,158,37,4,21,75,4,2,50,126,1,8,0,6,18
jordabr01,2001,1,ATL,NL,148,560,82,165,32,3,25,97,3,2,31,88,3,6,0,8,18
sweenmi01,2001,1,KCA,AL,147,559,97,170,46,0,29,99,10,3,64,64,13,2,1,6,13
leeca01,2001,1,CHA,AL,150,558,75,150,33,3,24,84,17,7,38,85,2,6,1,2,15
floydcl01,2001,1,FLO,NL,149,555,123,176,44,4,31,103,18,3,59,101,19,10,0,5,9
leetr01,2001,1,PHI,NL,157,555,75,143,34,2,20,90,3,4,71,109,5,4,1,9,15
rolensc01,2001,1,PHI,NL,151,554,96,160,39,1,25,107,16,5,74,127,6,13,0,12,6
chaveer01,2001,1,OAK,AL,151,552,91,159,43,0,32,114,8,2,41,99,9,4,0,7,7
lowelmi01,2001,1,FLO,NL,146,551,65,156,37,0,18,100,1,2,43,79,3,10,0,10,9
nevinph01,2001,1,SDN,NL,149,546,97,167,31,0,41,126,4,4,71,147,7,4,0,3,13
mientdo01,2001,1,MIN,AL,151,543,77,166,39,1,15,74,2,6,67,92,6,9,0,7,10
grievbe01,2001,1,TBA,AL,154,542,72,143,30,2,11,72,7,1,87,159,2,8,0,2,13
hernajo01,2001,1,MIL,NL,152,542,67,135,26,2,25,78,5,4,39,185,8,2,5,4,9
stevele01,2001,1,MON,NL,152,542,77,133,35,1,25,95,2,1,74,157,12,5,0,7,17
higgibo02,2001,1,DET,AL,147,541,84,150,28,6,17,71,20,12,80,65,3,2,1,9,8
camermi01,2001,1,SEA,AL,150,540,99,144,30,5,25,110,34,5,69,155,3,10,1,13,13
willibe02,2001,1,NYA,AL,146,540,102,166,38,0,26,94,11,5,78,67,11,6,0,9,15
youngdm01,2001,1,CIN,NL,142,540,68,163,28,3,21,69,8,5,37,77,10,5,1,3,22
burrepa01,2001,1,PHI,NL,155,539,70,139,29,2,27,89,2,1,70,162,7,5,0,4,12
grudzma01,2001,1,LAN,NL,133,539,83,146,21,3,13,55,4,4,28,83,0,11,3,5,9
kleskry01,2001,1,SDN,NL,146,538,105,154,34,6,30,113,23,4,88,89,7,3,0,9,16
castilu01,2001,1,FLO,NL,134,537,76,141,16,10,2,45,33,16,67,90,0,1,4,3,6
nixontr01,2001,1,BOS,AL,148,535,100,150,31,4,27,88,7,4,79,113,1,7,6,6,8
caseyse01,2001,1,CIN,NL,145,533,69,165,40,0,13,89,3,1,43,63,8,9,0,3,16
gonzaju03,2001,1,CLE,AL,140,532,97,173,34,1,35,140,1,0,41,94,5,6,0,16,18
hairsje02,2001,1,BAL,AL,159,532,63,124,25,5,8,47,29,11,44,73,0,13,9,4,12
zeileto01,2001,1,NYN,NL,151,531,66,141,25,1,10,62,1,0,73,102,3,6,0,2,15
ramirma02,2001,1,BOS,AL,142,529,93,162,33,2,41,125,0,1,81,147,25,8,0,2,9
cirilje01,2001,1,COL,NL,138,528,72,165,26,4,17,83,12,2,43,63,6,5,1,9,15
gutieri01,2001,1,CHN,NL,147,528,76,153,23,3,10,66,4,3,40,56,0,10,17,11,13
thomeji01,2001,1,CLE,AL,156,526,101,153,26,1,49,124,0,1,111,185,14,4,0,3,9
coninje01,2001,1,BAL,AL,139,524,75,163,23,2,14,97,12,8,64,75,6,5,0,8,12
offerjo01,2001,1,BOS,AL,128,524,76,140,23,3,9,49,5,2,61,97,2,1,3,5,9
cedenro01,2001,1,DET,AL,131,523,79,153,14,11,6,48,55,15,36,83,1,2,6,5,5
anderma02,2001,1,PHI,NL,147,522,69,153,30,2,11,61,8,5,35,74,5,2,10,5,12
fullmbr01,2001,1,TOR,AL,146,522,71,143,31,2,18,83,5,2,38,88,8,6,0,7,13
knoblch01,2001,1,NYA,AL,137,521,66,130,20,3,9,44,38,9,58,73,1,14,5,2,10
giambja01,2001,1,OAK,AL,154,520,109,178,47,2,38,120,2,0,129,83,24,13,0,9,17
loftoke01,2001,1,CLE,AL,133,517,91,135,21,4,14,66,16,8,47,69,1,2,5,5,8
gonzaal02,2001,1,FLO,NL,145,515,57,129,36,1,9,48,2,2,30,107,6,10,3,3,13
sheffga01,2001,1,LAN,NL,143,515,98,160,28,2,36,100,10,4,94,67,13,4,0,5,12
aloumo01,2001,1,HOU,NL,136,513,79,170,31,1,27,108,5,1,57,57,14,3,0,8,18
lugoju01,2001,1,HOU,NL,140,513,93,135,20,3,10,37,12,11,46,116,0,5,15,7,7
hidalri01,2001,1,HOU,NL,146,512,70,141,29,3,19,80,3,5,54,107,3,16,0,11,15
oneilpa01,2001,1,NYA,AL,137,510,77,136,33,1,21,70,22,3,48,59,4,2,0,3,20
piazzmi01,2001,1,NYN,NL,141,503,81,151,29,0,36,94,0,2,67,87,19,2,0,1,20
edmonji01,2001,1,SLN,NL,150,500,95,152,38,1,30,110,5,5,93,136,12,4,1,10,8
walkela01,2001,1,COL,NL,142,497,107,174,35,3,38,123,14,5,82,103,6,14,0,8,9
finlest01,2001,1,ARI,NL,140,495,66,136,27,4,14,73,11,7,47,67,9,1,2,3,8
guzmacr01,2001,1,MIN,AL,118,493,80,149,28,14,10,51,25,8,21,78,0,5,8,0,6
renteed01,2001,1,SLN,NL,141,493,54,128,19,3,10,57,17,4,39,73,4,3,8,6,15
trammbu01,2001,1,SDN,NL,142,490,66,128,20,3,25,92,2,2,48,78,2,4,0,4,10
maciajo01,2001,1,DET,AL,137,488,62,131,24,6,8,51,21,6,32,54,0,3,8,3,7
vidrojo01,2001,1,MON,NL,124,486,82,155,34,1,15,59,4,1,31,49,2,10,2,2,18
vaughgr01,2001,1,TBA,AL,136,485,74,113,25,0,24,82,11,5,71,130,7,3,0,3,10
posadjo01,2001,1,NYA,AL,138,484,59,134,28,1,22,95,2,6,62,132,10,6,0,5,10
surhobj01,2001,1,ATL,NL,141,484,68,131,33,1,10,58,9,3,38,48,5,1,1,7,5
kaplega01,2001,1,TEX,AL,134,483,77,129,29,1,17,72,23,6,61,70,2,3,2,7,10
richach01,2001,1,BAL,AL,136,483,74,128,31,3,15,61,11,9,45,100,4,8,2,4,15
womacto01,2001,1,ARI,NL,125,481,66,128,19,5,3,30,28,7,23,54,2,6,7,1,4
kennead01,2001,1,ANA,AL,137,478,48,129,25,3,6,40,12,7,27,71,3,11,7,9,7
ripkeca01,2001,1,BAL,AL,128,477,43,114,16,0,14,68,0,2,26,63,1,2,2,9,15
santibe01,2001,1,SFN,NL,133,477,39,125,25,4,6,45,5,4,23,78,0,2,7,6,19
bondsba01,2001,1,SFN,NL,153,476,129,156,32,2,73,137,13,3,177,93,35,9,0,2,5
gracema01,2001,1,ARI,NL,145,476,66,142,31,2,15,78,1,0,67,36,6,4,1,5,7
beltrad01,2001,1,LAN,NL,126,475,59,126,22,4,13,60,13,4,28,82,1,5,2,5,9
jonesja04,2001,1,MIN,AL,149,475,57,131,25,0,14,49,12,9,39,92,2,3,2,0,10
salmoti01,2001,1,ANA,AL,137,475,63,108,21,1,17,49,9,3,96,121,4,8,0,2,11
barremi01,2001,1,MON,NL,132,472,42,118,33,2,6,38,2,1,25,54,2,2,4,3,14
menecfr01,2001,1,OAK,AL,139,471,82,114,22,2,12,60,2,3,79,97,0,19,3,6,13
bellda01,2001,1,SEA,AL,135,470,62,122,28,0,15,64,2,1,28,59,1,3,5,4,8
martied01,2001,1,SEA,AL,132,470,80,144,40,1,23,116,4,1,93,90,9,9,0,9,11
hillesh02,2001,1,BOS,AL,139,468,52,123,20,2,12,49,3,4,13,61,3,7,1,4,12
wilsopr01,2001,1,FLO,NL,123,468,70,128,30,2,23,71,20,8,36,107,2,6,0,3,14
catalfr01,2001,1,TEX,AL,133,463,77,153,31,5,11,54,15,5,39,55,3,8,1,1,5
ordonre01,2001,1,NYN,NL,149,461,31,114,24,4,3,44,3,2,34,43,17,1,7,2,17
loducpa01,2001,1,LAN,NL,125,460,71,147,28,0,25,90,2,4,39,30,2,6,5,9,11
counscr01,2001,1,ARI,NL,141,458,76,126,22,3,4,38,6,8,61,76,3,2,6,6,9
alfoned01,2001,1,NYN,NL,124,457,64,111,22,0,17,49,5,0,51,62,0,5,1,5,7
spiezsc01,2001,1,ANA,AL,139,457,57,124,29,4,13,54,5,2,34,65,4,5,3,4,6
guillca01,2001,1,SEA,AL,140,456,72,118,21,4,5,53,4,1,53,89,0,1,7,6,9
venturo01,2001,1,NYN,NL,142,456,70,108,20,0,21,61,2,5,88,101,10,1,0,4,13
blumge01,2001,1,MON,NL,148,453,57,107,25,0,9,50,9,5,43,94,8,10,3,5,12
hernara02,2001,1,OAK,AL,136,453,55,115,25,0,15,60,1,1,37,68,3,6,9,4,10
quinnma01,2001,1,KCA,AL,118,453,57,122,31,2,17,60,9,5,12,69,1,7,0,1,16
johnsch04,2001,1,FLO,NL,128,451,51,117,32,0,18,75,0,0,38,133,2,4,0,3,8
haltesh01,2001,1,DET,AL,136,450,53,128,32,7,12,65,3,3,37,100,2,7,7,6,14
millake01,2001,1,FLO,NL,144,449,62,141,39,5,20,85,0,0,39,70,2,5,0,2,8
youngke01,2001,1,PIT,NL,142,449,53,104,33,0,14,65,15,11,42,119,3,11,0,5,17
davisbe01,2001,1,SDN,NL,138,448,56,107,20,0,11,57,4,4,66,112,5,4,1,7,13
grissma02,2001,1,LAN,NL,135,448,56,99,17,1,21,60,7,5,16,107,0,2,0,2,12
castivi02,2001,2,HOU,NL,122,445,62,120,28,1,23,82,1,4,32,86,3,3,0,4,19
rodriiv01,2001,1,TEX,AL,111,442,70,136,24,2,25,65,10,3,23,73,3,4,0,1,13
sandere02,2001,1,ARI,NL,126,441,84,116,21,3,33,90,14,10,46,126,7,5,1,3,2
jacksda04,2001,1,SDN,NL,122,440,67,106,21,6,4,38,23,6,44,128,2,6,2,3,6
burksel01,2001,1,CLE,AL,124,439,83,123,29,1,28,74,5,1,62,85,2,5,0,9,16
karroer01,2001,1,LAN,NL,121,438,42,103,22,0,15,63,3,1,41,101,2,3,0,3,15
lopezja01,2001,1,ATL,NL,128,438,45,117,16,1,17,66,1,0,28,82,3,10,1,5,12
valenjo03,2001,1,CHA,AL,124,438,74,113,22,2,28,68,9,6,50,114,2,3,8,3,7
diazei01,2001,1,CLE,AL,134,437,54,121,34,1,4,56,1,2,17,44,0,16,8,0,11
morame01,2001,1,BAL,AL,128,436,49,109,28,0,7,48,11,4,41,91,2,14,5,7,6
claytro01,2001,1,CHA,AL,135,433,62,114,21,4,9,60,10,7,33,72,2,3,9,7,16
anderbr01,2001,1,BAL,AL,131,430,50,87,12,3,8,45,12,4,60,77,4,8,2,1,3
winnra01,2001,1,TBA,AL,128,429,54,117,25,6,6,50,12,10,38,81,0,6,5,2,10
bellja01,2001,1,ARI,NL,129,428,59,106,24,1,13,46,0,1,65,79,3,4,8,4,9
brosisc01,2001,1,NYA,AL,120,428,57,123,25,2,13,49,3,1,34,83,2,5,6,5,10
clarkto02,2001,1,DET,AL,126,428,67,123,29,3,16,75,0,1,62,108,10,1,0,6,14
reesepo01,2001,1,CIN,NL,133,428,50,96,20,2,9,40,25,4,34,82,4,3,5,4,7
ausmubr01,2001,1,HOU,NL,128,422,45,98,23,4,5,34,4,1,30,64,6,1,6,2,13
encarju01,2001,1,DET,AL,120,417,52,101,19,7,12,52,9,5,25,93,1,6,5,4,9
fletcda01,2001,1,TOR,AL,134,416,36,94,20,0,11,56,0,1,24,43,4,6,1,6,18
cruzde01,2001,1,DET,AL,110,414,39,106,28,1,7,52,4,1,17,46,0,4,1,2,13
huffau01,2001,1,TBA,AL,111,411,42,102,25,1,8,45,1,3,23,72,2,0,0,0,18
cordoma01,2001,1,CLE,AL,122,409,61,123,20,2,20,69,0,3,23,81,0,8,0,2,9
evereca01,2001,1,BOS,AL,102,409,61,105,24,4,14,58,9,2,27,104,3,13,0,0,3
mclemma01,2001,1,SEA,AL,125,409,78,117,16,9,5,57,39,7,69,84,0,0,3,6,6
willima04,2001,1,ARI,NL,106,408,58,112,30,0,16,65,1,0,22,70,3,3,0,3,15
daubabr01,2001,1,BOS,AL,122,407,54,107,28,3,22,71,1,0,53,108,7,5,1,6,10
kotsama01,2001,1,SDN,NL,119,406,67,118,29,1,10,58,13,5,48,58,1,2,1,3,11
coraal01,2001,1,LAN,NL,134,405,38,88,18,3,4,29,0,2,31,58,6,8,3,2,16
fickro01,2001,1,DET,AL,124,401,62,109,21,2,19,61,0,3,39,62,3,4,0,4,10
owenser01,2001,1,FLO,NL,119,400,51,101,16,1,5,28,8,6,29,59,2,0,4,1,13
shinjts01,2001,1,NYN,NL,123,400,46,107,23,1,10,56,4,5,25,70,3,7,4,2,8
jenkige01,2001,1,MIL,NL,105,397,60,105,21,1,20,63,4,2,36,120,7,8,0,5,11
tynerja01,2001,1,TBA,AL,105,396,51,111,8,5,0,21,31,6,15,42,0,3,5,1,6
benarma01,2001,1,SFN,NL,129,392,70,104,19,2,15,44,10,5,29,66,2,4,1,3,3
singlch01,2001,1,CHA,AL,140,392,57,117,21,5,7,45,12,11,20,61,2,1,14,4,5
bicheda01,2001,1,BOS,AL,107,391,45,112,30,1,12,49,2,2,20,76,1,3,0,1,13
martira03,2001,1,SFN,NL,128,391,48,99,18,3,5,37,1,2,38,52,6,5,6,6,11
sanchre01,2001,1,KCA,AL,100,390,46,118,14,5,0,28,9,1,11,34,0,2,9,4,11
whitede03,2001,1,MIL,NL,126,390,52,108,25,2,14,47,18,3,28,95,1,12,1,1,6
wilsoja02,2001,1,PIT,NL,108,390,44,87,17,1,3,25,1,3,16,70,2,1,17,1,4
alicelu01,2001,1,KCA,AL,113,387,44,106,16,4,4,32,8,6,23,56,0,4,3,1,6
youngmi02,2001,1,TEX,AL,106,386,57,96,18,4,11,49,3,1,26,91,0,3,9,5,9
loretma01,2001,1,MIL,NL,102,384,40,111,14,2,2,29,1,2,28,46,0,7,7,3,6
perezne01,2001,1,COL,NL,87,382,65,114,19,8,7,47,6,2,16,49,1,0,4,1,8
booneaa01,2001,1,CIN,NL,103,381,54,112,26,2,14,62,6,3,29,71,1,8,3,6,9
justida01,2001,1,NYA,AL,111,381,58,92,16,1,18,51,1,2,54,83,5,0,0,4,6
mathemi01,2001,1,SLN,NL,121,381,40,83,12,0,7,42,0,1,28,76,5,4,8,3,11
pierzaj01,2001,1,MIN,AL,114,381,51,110,33,2,7,55,1,7,16,57,4,4,1,3,7
brownde02,2001,1,KCA,AL,106,380,39,93,19,0,7,40,5,3,22,81,4,1,1,2,12
milleda02,2001,1,ARI,NL,123,380,45,103,19,0,13,47,0,1,35,80,9,4,4,2,9
henderi01,2001,1,SDN,NL,123,379,70,86,17,3,8,42,25,7,81,84,0,3,0,2,8
wilsoda01,2001,1,SEA,AL,123,377,44,100,20,1,10,42,3,2,20,69,0,2,8,1,6
lawtoma02,2001,1,MIN,AL,103,376,71,110,25,0,10,51,19,6,63,46,6,3,0,2,14
bergepe01,2001,1,MON,NL,102,375,53,79,11,4,3,16,10,7,28,87,2,5,8,0,5
drewjd01,2001,1,SLN,NL,109,375,80,121,18,5,27,73,13,3,57,75,4,4,3,4,6
giambje01,2001,1,OAK,AL,124,371,64,105,26,0,12,57,0,1,63,83,1,4,3,2,13
dyeje01,2001,1,KCA,AL,97,367,50,100,14,0,13,47,7,1,30,68,3,6,1,6,2
belliro01,2001,1,MIL,NL,101,364,69,96,30,3,11,36,5,2,35,65,2,5,4,2,5
griffke02,2001,1,CIN,NL,111,364,57,104,20,2,22,65,2,0,44,72,6,4,1,4,8
larueja01,2001,1,CIN,NL,121,364,39,86,21,2,12,43,3,3,27,106,4,9,1,2,11
paytoja01,2001,1,NYN,NL,104,361,44,92,16,1,8,34,4,3,18,52,1,5,0,2,11
stynech01,2001,1,BOS,AL,96,361,52,101,19,2,8,33,4,5,20,56,0,3,1,1,12
lansimi01,2001,1,BOS,AL,106,352,45,88,23,0,8,34,3,3,22,50,1,1,4,3,7
coomero01,2001,1,CHN,NL,111,349,25,91,19,1,8,53,0,0,29,70,1,2,0,6,23
ochoaal01,2001,1,CIN,NL,90,349,48,101,20,4,7,35,12,9,24,53,0,2,2,2,3
sierrru01,2001,1,TEX,AL,94,344,55,100,22,1,23,67,2,0,19,52,0,0,0,6,13
mcgrifr01,2001,1,TBA,AL,97,343,40,109,18,0,19,61,1,1,40,69,9,0,0,2,7
coxst01,2001,1,TBA,AL,108,342,37,88,22,0,12,51,2,2,24,75,0,10,0,2,11
oleartr01,2001,1,BOS,AL,104,341,50,82,16,6,13,50,1,3,25,73,2,5,0,5,9
paquecr01,2001,1,SLN,NL,123,340,47,96,17,0,15,64,3,1,18,67,1,5,5,2,11
stairma01,2001,1,CHN,NL,128,340,48,85,21,0,17,61,2,3,52,76,7,7,1,3,4
frymatr01,2001,1,CLE,AL,98,334,34,88,15,0,3,38,1,2,30,63,1,3,0,3,8
hockide01,2001,1,MIN,AL,112,327,34,82,16,2,3,25,6,1,29,67,1,2,4,1,7
murraca01,2001,1,SFN,NL,106,326,54,80,14,2,6,25,8,8,32,57,0,3,3,0,5
molinbe01,2001,1,ANA,AL,96,325,31,85,11,0,6,40,0,1,16,51,3,8,2,4,8
furcara01,2001,1,ATL,NL,79,324,39,89,19,0,4,30,22,6,24,56,1,1,4,6,5
whitero02,2001,1,CHN,NL,95,323,43,99,19,1,17,50,1,0,26,56,4,7,1,0,14
riosar01,2001,1,SFN,NL,93,316,38,82,17,3,14,49,3,2,34,73,6,0,1,2,2
branyru01,2001,1,CLE,AL,113,315,48,73,16,2,20,54,1,1,38,132,1,3,0,5,2
blanche01,2001,1,MIL,NL,104,314,33,66,18,3,6,31,3,1,34,72,6,2,5,2,10
vandejo02,2001,1,PIT,NL,97,313,39,87,22,3,11,50,7,4,42,84,6,1,0,4,7
batisto01,2001,2,BAL,AL,84,308,41,82,16,5,12,42,5,1,19,47,0,0,0,4,7
jimenda01,2001,1,SDN,NL,86,308,45,85,19,0,3,33,2,3,39,68,4,0,0,2,9
saenzol01,2001,1,OAK,AL,106,305,33,67,21,1,9,32,0,1,19,64,1,13,1,3,9
abernbr01,2001,1,TBA,AL,79,304,43,82,17,1,5,33,8,3,27,35,1,0,3,1,3
ortizda01,2001,1,MIN,AL,89,303,46,71,17,1,18,48,1,0,40,68,8,1,1,2,6
nunezab01,2001,1,PIT,NL,115,301,30,79,11,4,1,21,8,2,28,53,1,1,4,1,0
relafde01,2001,1,NYN,NL,120,301,43,91,27,0,8,36,13,5,27,65,1,5,2,5,4
mcgwima01,2001,1,SLN,NL,97,299,48,56,4,0,29,64,0,0,56,118,3,3,0,6,7
estrajo01,2001,1,PHI,NL,89,298,26,68,15,0,8,37,0,0,16,32,6,4,2,4,15
agbaybe01,2001,1,NYN,NL,91,296,28,82,14,2,6,27,4,5,36,73,0,5,1,1,11
velarra01,2001,1,TEX,AL,78,296,46,88,16,2,9,31,4,2,29,73,0,5,3,1,8
febleca01,2001,1,KCA,AL,79,292,45,69,9,2,8,25,5,2,22,58,0,1,1,1,7
fordybr01,2001,1,BAL,AL,95,292,30,61,18,0,5,19,1,2,21,56,1,3,3,1,7
seguida01,2001,1,BAL,AL,82,292,48,88,18,1,10,46,1,1,49,61,5,4,0,2,4
walketo04,2001,1,COL,NL,85,290,52,86,18,2,12,43,1,3,25,40,1,0,3,3,8
darrmi02,2001,1,SDN,NL,105,289,36,80,13,1,2,34,6,2,39,72,3,1,0,2,8
cabrejo02,2001,1,CLE,AL,141,287,50,75,16,3,1,38,10,4,16,41,0,6,1,2,4
goodwto01,2001,1,LAN,NL,105,286,51,66,8,5,4,22,22,8,23,58,0,0,1,2,3
perryhe01,2001,1,CHA,AL,92,285,38,73,21,1,7,32,2,2,23,55,1,7,0,1,11
snowjt01,2001,1,SFN,NL,101,285,43,70,12,1,8,34,0,0,55,81,10,4,0,4,2
lambmi01,2001,1,TEX,AL,76,284,42,87,18,0,4,35,2,1,14,27,1,5,1,2,6
martial03,2001,1,SEA,AL,100,283,41,68,15,2,7,42,9,3,37,59,4,2,0,2,2
mcewijo01,2001,1,NYN,NL,116,283,41,80,17,3,8,30,8,5,17,57,0,10,6,3,2
spencsh01,2001,1,NYA,AL,80,283,40,73,14,2,10,46,4,1,21,58,0,4,0,3,4
javiest01,2001,1,SEA,AL,89,281,44,82,14,1,4,33,11,1,36,47,1,2,3,1,8
ibanera01,2001,1,KCA,AL,104,279,44,78,11,5,13,54,0,2,32,51,2,0,0,1,6
hattesc01,2001,1,BOS,AL,94,278,34,68,19,0,3,25,1,1,33,26,0,4,0,1,7
roberbr01,2001,1,BAL,AL,75,273,42,69,12,3,2,17,12,3,13,36,0,0,3,3,3
uribeju01,2001,1,COL,NL,72,273,32,82,15,11,8,53,3,0,8,55,1,2,0,0,6
batisto01,2001,1,TOR,AL,72,271,29,56,11,1,13,45,0,1,13,66,1,4,0,3,2
bushho01,2001,1,TOR,AL,78,271,32,83,11,1,3,27,13,4,8,50,1,6,2,4,2
mearepa01,2001,1,PIT,NL,87,270,27,57,11,1,4,25,0,2,10,45,3,2,1,1,9
cordewi01,2001,1,CLE,AL,89,268,30,67,11,1,4,21,0,0,22,50,2,4,2,3,8
lankfra01,2001,1,SLN,NL,91,264,38,62,18,3,15,39,4,2,44,105,8,2,1,3,4
riverru01,2001,1,CIN,NL,117,263,37,67,13,1,10,34,6,3,21,83,1,5,0,1,7
walketo04,2001,2,CIN,NL,66,261,41,77,17,0,5,32,0,5,26,42,0,1,1,0,6
gilbe01,2001,1,ANA,AL,104,260,33,77,15,4,8,39,3,4,14,57,0,0,2,2,6
matthga02,2001,1,CHN,NL,106,258,41,56,9,1,9,30,5,3,38,55,2,1,5,0,4
