playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
florewi01,2014,1,NYN,NL,78,259,28,65,13,1,6,29,1,0,12,31,2,1,1,1,6
guyerbr01,2014,1,TBA,AL,97,259,37,69,15,1,3,26,6,1,16,52,0,11,7,1,3
lawribr01,2014,1,TOR,AL,70,259,27,64,9,0,12,38,0,0,16,49,0,5,0,2,0
overbly01,2014,1,MIL,NL,121,258,24,60,14,0,4,35,2,0,36,60,2,1,0,1,8
pierzaj01,2014,1,BOS,AL,72,256,19,65,10,1,4,31,0,0,9,40,2,4,1,4,11
preslal01,2014,1,HOU,AL,89,254,22,62,6,1,6,19,5,1,13,44,0,1,1,2,3
youngch04,2014,1,NYN,NL,88,254,31,52,12,0,8,28,7,3,25,54,2,4,1,3,3
choicmi01,2014,1,TEX,AL,86,253,20,46,6,1,9,36,1,0,21,69,0,3,0,3,11
solarya01,2014,1,NYA,AL,75,252,26,64,14,0,6,31,0,0,30,34,0,3,1,3,8
weeksri01,2014,1,MIL,NL,121,252,36,69,19,1,8,29,3,4,25,73,0,8,0,1,7
maybica01,2014,1,SDN,NL,95,251,24,59,13,4,1,15,4,3,19,56,2,1,0,1,8
rominan01,2014,1,DET,AL,94,251,30,57,6,0,2,12,12,2,18,60,0,0,4,0,5
parmech01,2014,1,MIN,AL,87,250,27,64,11,0,7,28,0,3,17,64,0,2,0,1,7
denorch01,2014,1,SDN,NL,89,248,25,60,10,3,1,16,8,1,18,51,0,0,2,0,4
smoakju01,2014,1,SEA,AL,80,248,28,50,13,0,7,30,0,1,24,66,0,2,0,2,8
schumsk01,2014,1,CIN,NL,83,247,22,58,12,0,2,22,2,1,18,50,0,1,3,2,3
josepca01,2014,1,BAL,AL,82,246,22,51,9,0,9,28,0,1,17,69,0,3,6,3,6
suareeu01,2014,1,DET,AL,85,244,33,59,9,1,4,23,3,2,22,67,1,5,5,1,3
croncj01,2014,1,LAA,AL,79,242,28,62,12,1,11,37,0,0,10,61,0,1,0,0,10
youngde03,2014,1,BAL,AL,83,242,27,73,11,1,7,30,2,0,10,51,0,3,0,0,6
kawasmu01,2014,1,TOR,AL,82,240,31,62,7,1,0,17,1,0,22,49,0,3,8,1,3
medicto01,2014,1,SDN,NL,102,240,31,56,11,2,9,27,6,1,14,75,0,4,0,1,5
gosean01,2014,1,TOR,AL,94,239,31,54,8,1,2,13,15,5,25,74,0,5,4,1,9
dejesda01,2014,1,TBA,AL,83,238,24,59,15,2,6,19,0,3,30,43,1,5,0,0,7
ramirjo01,2014,1,CLE,AL,68,237,27,62,10,2,2,17,10,1,13,35,0,1,13,2,3
rodrise01,2014,1,TBA,AL,96,237,30,50,13,3,12,41,2,1,10,66,0,6,3,3,3
taveros01,2014,1,SLN,NL,80,234,18,56,8,0,3,22,0,1,12,37,0,1,0,1,10
chaveen01,2014,1,SEA,AL,80,232,22,64,12,2,2,23,5,2,15,30,0,0,9,2,2
gentrcr01,2014,1,OAK,AL,94,232,38,59,6,1,0,12,20,2,17,44,2,5,2,0,2
hartco01,2014,1,SEA,AL,68,232,17,47,9,0,6,21,2,0,16,59,1,6,0,1,1
congeha01,2014,1,LAA,AL,80,231,24,51,12,0,4,25,0,2,22,57,0,2,4,1,6
saundmi01,2014,1,SEA,AL,78,231,38,63,11,3,8,34,4,5,26,59,1,0,2,4,2
semiema01,2014,1,CHA,AL,64,231,30,54,10,2,6,28,3,0,21,70,0,1,2,0,6
soriaal01,2014,1,NYA,AL,67,226,22,50,15,0,6,23,1,0,6,71,1,2,0,4,3
hanigry01,2014,1,TBA,AL,84,225,18,49,9,0,5,34,1,0,31,39,0,3,2,2,6
molinjo01,2014,1,TBA,AL,80,225,4,40,2,0,0,10,3,0,14,55,0,2,4,2,8
oltmi01,2014,1,CHN,NL,89,225,23,36,8,0,12,33,0,1,25,100,0,3,0,5,3
ruggiju01,2014,1,CHN,NL,81,224,29,63,13,1,6,28,2,4,18,70,0,3,1,4,2
willijo03,2014,1,MIN,AL,68,224,34,47,5,1,12,34,1,0,42,78,3,7,0,5,2
jacksau01,2014,2,SEA,AL,54,223,19,51,5,1,0,14,11,2,12,59,0,0,0,1,6
frandke01,2014,1,WAS,NL,105,220,17,57,8,0,1,17,0,0,6,26,0,7,2,1,7
vottojo01,2014,1,CIN,NL,62,220,32,56,16,0,6,23,1,1,47,49,2,3,0,2,5
solarya01,2014,2,SDN,NL,56,217,30,58,5,1,4,17,0,1,23,24,1,1,2,3,5
middlwi01,2014,1,BOS,AL,63,215,14,41,10,0,2,19,1,1,15,70,1,4,0,0,7
vargake01,2014,1,MIN,AL,53,215,26,59,10,1,9,38,0,0,12,63,2,3,0,4,5
beltbr01,2014,1,SFN,NL,61,214,30,52,8,0,12,27,3,1,18,64,2,2,0,1,4
lobatjo01,2014,1,WAS,NL,66,214,18,50,9,0,2,12,0,0,15,61,1,1,0,0,5
zimmery01,2014,1,WAS,NL,61,214,26,60,19,1,5,38,0,0,22,37,0,0,0,4,6
baezja01,2014,1,CHN,NL,52,213,25,36,6,0,9,20,5,1,15,95,0,1,0,0,5
moralke01,2014,2,SEA,AL,59,213,16,44,9,0,7,24,0,0,21,41,2,3,0,2,8
vanslsc01,2014,1,LAN,NL,98,212,32,63,13,1,11,29,4,2,28,71,0,4,0,2,3
culbech01,2014,1,COL,NL,95,210,17,41,7,2,3,24,2,2,12,62,2,5,4,2,6
gomesjo01,2014,1,BOS,AL,78,209,22,49,7,0,6,32,0,0,26,70,0,6,0,5,5
bakerje03,2014,1,MIA,NL,90,208,27,55,10,4,3,28,1,0,13,51,1,1,0,3,8
konerpa01,2014,1,CHA,AL,81,208,15,43,8,0,5,22,0,0,10,51,0,4,0,2,7
sweenry01,2014,1,CHN,NL,77,207,22,52,9,0,3,20,0,0,15,33,2,1,2,1,4
colabch01,2014,1,MIN,AL,59,205,17,47,13,0,6,39,0,2,14,66,1,1,0,0,2
barneda01,2014,1,CHN,NL,72,204,18,47,10,2,2,16,1,0,9,31,2,1,2,1,1
hicksbr01,2014,1,SFN,NL,71,204,27,33,6,1,8,22,0,1,32,77,3,2,3,1,5
nunezed02,2014,1,MIN,AL,72,204,26,51,7,4,4,24,9,3,5,31,0,1,3,0,7
arencjp01,2014,1,TEX,AL,63,203,20,36,9,0,10,35,0,0,10,62,0,7,0,2,6
rossco01,2014,1,ARI,NL,83,202,15,51,8,0,2,15,0,0,15,44,0,1,0,1,3
cespeyo01,2014,2,BOS,AL,51,201,27,54,10,3,5,33,4,0,7,48,0,2,0,3,5
johnske05,2014,1,NYA,AL,77,201,21,44,9,2,6,22,2,1,23,50,0,2,0,1,2
puntoni01,2014,1,OAK,AL,73,198,21,41,7,2,2,14,3,1,25,56,0,0,1,0,5
raburry01,2014,1,CLE,AL,74,195,18,39,7,0,4,22,0,0,13,51,1,1,0,3,8
ariasjo01,2014,1,SFN,NL,107,193,18,49,9,0,0,15,1,0,8,23,2,0,1,2,1
headlch01,2014,2,NYA,AL,58,191,28,50,8,0,6,17,3,2,29,49,1,4,0,0,5
campber01,2014,1,NYN,NL,85,190,16,50,9,0,3,16,3,0,17,55,0,1,0,3,5
cuddymi01,2014,1,COL,NL,49,190,32,63,15,1,10,31,3,0,14,30,0,0,0,1,5
bettsmo01,2014,1,BOS,AL,52,189,34,55,12,1,5,18,7,3,21,31,0,2,1,0,2
johnsre02,2014,1,MIA,NL,113,187,24,44,15,0,2,25,0,1,1,37,0,8,2,3,4
hicksaa01,2014,1,MIN,AL,69,186,22,40,8,0,1,18,4,3,36,56,0,0,2,1,2
krausma01,2014,1,HOU,AL,67,186,16,36,6,0,6,21,0,0,21,54,0,1,0,0,7
sizemgr01,2014,1,BOS,AL,52,185,14,40,10,2,2,15,5,0,19,41,0,0,0,1,6
bakerjo01,2014,1,CHN,NL,68,182,9,35,7,0,0,15,0,0,19,58,3,2,3,2,3
goinsry01,2014,1,TOR,AL,67,181,14,34,6,3,1,15,0,1,5,42,0,0,6,1,4
lucased01,2014,1,MIA,NL,69,179,19,45,5,0,1,9,1,0,8,48,0,0,2,0,4
santira01,2014,1,CIN,NL,75,179,20,44,8,0,2,17,2,1,24,38,0,3,7,1,1
ellisma01,2014,1,SLN,NL,73,178,15,32,6,0,0,12,4,1,14,38,3,4,4,2,0
pennicl01,2014,1,ARI,NL,68,177,21,45,5,3,2,10,6,1,20,36,0,3,1,0,1
roberda09,2014,1,TEX,AL,70,177,23,48,9,1,0,21,6,4,17,28,0,0,2,1,3
romerst01,2014,1,SEA,AL,72,177,19,34,6,2,3,11,0,4,4,48,0,6,2,1,5
cabreas01,2014,2,WAS,NL,49,175,20,40,9,2,5,21,3,0,22,29,1,0,1,2,4
mathije01,2014,1,MIA,NL,64,175,12,35,7,0,2,12,0,0,15,64,2,0,5,0,2
vazquch01,2014,1,BOS,AL,55,175,15,42,9,0,1,20,0,0,19,33,1,0,3,4,4
loughda01,2014,1,BAL,AL,112,174,31,43,6,3,4,16,8,5,15,33,0,1,6,1,3
reckean01,2014,1,NYN,NL,58,174,18,35,9,0,7,27,1,1,10,64,0,1,2,2,2
tabatjo01,2014,1,PIT,NL,80,174,14,49,5,2,0,17,1,2,7,26,0,2,1,2,12
marisja01,2014,2,HOU,AL,51,173,18,47,8,0,3,19,6,3,5,48,2,3,2,3,2
garciav01,2014,1,CHA,AL,46,172,19,42,8,0,7,29,4,1,14,44,1,2,0,2,5
buterdr01,2014,1,LAN,NL,61,170,16,32,6,1,3,14,0,0,17,41,1,2,1,2,1
corpoca01,2014,1,HOU,AL,55,170,22,40,6,0,6,19,0,0,14,37,0,3,1,2,3
tollest01,2014,1,TOR,AL,109,170,21,43,7,2,3,16,3,1,12,49,0,2,4,1,3
pintojo01,2014,1,MIN,AL,57,169,25,37,8,0,7,18,0,1,24,50,0,1,0,3,7
mckenmi01,2014,1,COL,NL,57,168,23,53,9,0,8,22,0,3,22,42,1,1,1,0,6
morelmi01,2014,1,TEX,AL,52,167,18,41,9,1,2,23,0,0,12,43,0,1,2,2,7
ibanera01,2014,1,LAA,AL,57,166,16,26,5,2,3,21,3,2,23,43,0,0,0,1,1
guzmaje01,2014,1,HOU,AL,69,165,10,31,4,0,2,9,3,0,19,52,0,0,0,0,4
fuldsa01,2014,2,MIN,AL,53,164,15,45,10,0,1,17,12,3,26,29,1,0,3,2,0
rosalad01,2014,1,TEX,AL,56,164,20,43,7,0,4,19,4,2,13,42,0,3,0,0,5
kellydo01,2014,1,DET,AL,95,163,24,40,5,1,0,7,6,1,20,29,1,1,1,0,6
sanchhe01,2014,1,SFN,NL,66,163,8,32,8,0,3,28,0,1,8,55,1,2,0,4,2
sizemgr01,2014,2,PHI,NL,60,162,21,41,9,2,3,12,1,1,14,35,0,0,0,0,4
descada01,2014,1,SLN,NL,104,161,20,39,11,0,0,10,1,3,20,33,0,2,1,0,2
hundlni01,2014,2,BAL,AL,50,159,17,37,4,0,5,19,1,0,10,50,0,0,2,3,2
navaref01,2014,1,LAA,AL,64,159,17,39,10,1,1,14,1,3,13,27,2,0,2,0,0
dietrde01,2014,1,MIA,NL,49,158,31,36,6,2,5,17,1,0,13,38,0,10,2,0,1
doumiry01,2014,1,ATL,NL,100,157,11,31,4,0,5,17,1,0,7,49,1,1,0,1,1
fuldsa01,2014,3,OAK,AL,53,157,20,33,6,2,1,15,8,1,14,28,1,0,3,0,2
holadbr01,2014,1,DET,AL,62,156,14,36,5,1,0,15,1,1,8,37,0,1,2,4,4
kubelja01,2014,1,MIN,AL,45,156,12,35,6,1,1,13,1,0,19,59,1,1,0,0,1
moralke01,2014,1,MIN,AL,39,154,12,36,11,0,1,18,0,0,6,27,1,0,0,2,4
valenda01,2014,2,TOR,AL,50,154,12,37,11,1,2,19,1,1,7,35,0,1,0,3,4
dendema01,2014,1,NYN,NL,53,152,23,38,11,0,0,7,7,4,21,34,0,1,0,0,1
lairdge01,2014,1,ATL,NL,53,152,12,31,8,0,0,10,0,0,14,33,2,1,0,0,6
rossda01,2014,1,BOS,AL,50,152,16,28,7,0,7,15,0,1,16,58,1,0,2,1,1
fieldpr01,2014,1,TEX,AL,42,150,19,37,8,0,3,16,0,0,25,24,11,2,0,1,5
rojasmi02,2014,1,LAN,NL,85,149,16,27,3,0,1,9,0,0,10,28,1,2,1,0,5
penara02,2014,1,ATL,NL,81,147,9,36,6,0,3,9,1,0,13,38,3,0,4,1,0
cervefr01,2014,1,NYA,AL,49,146,18,44,11,1,2,13,1,0,11,41,0,5,0,0,5
garcile02,2014,1,CHA,AL,74,145,13,24,3,0,1,6,11,1,5,48,1,0,4,1,6
negrokr01,2014,1,CIN,NL,49,144,19,39,10,1,6,17,5,0,12,40,0,1,1,0,2
drewst01,2014,2,NYA,AL,46,140,7,21,8,0,3,15,0,0,13,36,1,0,0,2,0
colvity01,2014,1,SFN,NL,57,139,16,31,10,3,2,18,1,0,8,45,0,1,0,1,3
mclouna01,2014,1,WAS,NL,79,139,10,24,6,0,1,7,4,1,16,35,1,5,1,1,0
stewach01,2014,1,PIT,NL,49,136,9,40,5,0,0,10,0,1,12,27,2,3,2,1,2
tayloch03,2014,1,SEA,AL,47,136,16,39,8,0,0,9,5,2,11,39,0,2,1,1,3
cruzto03,2014,1,SLN,NL,50,135,11,27,5,0,1,17,0,3,13,28,1,0,2,0,6
herreel01,2014,1,MIL,NL,69,135,14,37,7,1,0,5,4,1,3,36,1,0,1,1,1
abreubo01,2014,1,NYN,NL,78,133,12,33,9,0,1,14,1,0,20,21,0,0,0,2,3
bloomwi01,2014,1,SEA,AL,47,133,15,37,6,0,1,14,1,1,4,32,1,0,1,1,1
pradoma01,2014,2,NYA,AL,37,133,18,42,9,0,7,16,1,0,3,23,0,1,0,0,3
tholejo01,2014,1,TOR,AL,57,133,11,33,4,0,0,7,0,3,14,25,0,0,3,0,4
drewst01,2014,1,BOS,AL,39,131,11,23,6,1,4,11,1,1,14,39,2,0,0,0,1
quentca01,2014,1,SDN,NL,50,130,9,23,6,0,4,18,0,0,17,33,0,4,0,4,5
schafjo02,2014,2,MIN,AL,41,130,17,37,5,1,1,13,15,5,12,28,0,0,5,0,0
ugglada01,2014,1,ATL,NL,48,130,13,21,3,0,2,10,0,0,10,40,0,4,0,1,3
