,yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
519,2004,MON,NL,wilkebr01,OF,375000,2003,1,MON,NL,146,504,78,135,34,4,19,77,13,10,89,155,0,4,2,3,5
550,2004,NYN,NL,floydcl01,OF,6500000,2003,1,NYN,NL,108,365,57,106,25,2,18,68,3,0,51,66,2,3,0,6,10
549,2004,NYN,NL,camermi01,OF,4333333,2003,1,SEA,AL,147,534,74,135,31,5,18,76,17,7,70,137,1,5,1,2,13
699,2004,SEA,AL,ibanera01,OF,3916667,2003,1,KCA,AL,157,608,95,179,33,5,18,90,8,4,49,81,5,3,1,10,10
505,2004,MON,NL,evereca01,OF,3000000,2003,1,TEX,AL,74,270,53,74,13,3,18,51,4,1,31,48,2,5,4,3,2
319,2004,DET,AL,whitero02,OF,2750000,2003,1,SDN,NL,115,413,49,115,17,3,18,66,1,4,25,71,2,8,0,3,11
267,2004,COL,NL,burnije01,OF,1250000,2003,1,NYN,NL,65,234,38,64,18,0,18,45,1,4,21,55,6,4,0,0,4
661,2004,PIT,NL,wilsocr03,OF,1150000,2003,1,PIT,NL,116,309,49,81,15,4,18,48,3,1,35,89,4,13,0,1,6
291,2004,COL,NL,walkela01,OF,12666667,2003,1,COL,NL,143,454,86,129,25,7,16,79,7,4,98,87,14,11,0,1,9
667,2004,SDN,NL,gilesbr02,OF,8833333,2003,1,PIT,NL,105,388,70,116,30,4,16,70,0,3,85,48,11,6,0,2,8
535,2004,NYA,AL,matsuhi01,OF,7000000,2003,1,NYA,AL,163,623,82,179,42,1,16,106,2,2,63,86,5,3,0,6,25
472,2004,MIN,AL,jonesja04,OF,4350000,2003,1,MIN,AL,136,517,76,157,33,1,16,69,13,1,21,105,2,4,1,5,10
219,2004,CIN,NL,larueja01,OF,2600000,2003,1,CIN,NL,118,379,52,87,23,1,16,50,3,3,33,111,4,20,1,4,9
710,2004,SEA,AL,spiezsc01,OF,2566667,2003,1,ANA,AL,158,521,69,138,36,7,16,83,6,3,46,66,8,5,2,7,12
648,2004,PIT,NL,mondera01,OF,1150000,2003,1,NYA,AL,98,361,56,93,23,3,16,49,17,7,38,66,6,2,0,2,6
723,2004,SFN,NL,felizpe01,OF,850000,2003,1,SFN,NL,95,235,31,58,9,3,16,48,2,2,10,53,0,1,1,2,7
522,2004,NYA,AL,clarkto02,OF,750000,2003,1,NYN,NL,125,254,29,59,13,0,16,43,0,0,24,73,2,1,0,1,8
336,2004,FLO,NL,cordewi01,OF,600000,2003,1,MON,NL,130,436,57,121,27,0,16,71,1,1,49,90,5,4,0,3,11
547,2004,NYA,AL,willibe02,OF,12357143,2003,1,NYA,AL,119,445,77,117,19,1,15,64,5,0,71,61,8,3,0,2,21
249,2004,CLE,AL,lawtoma02,OF,7250000,2003,1,CLE,AL,99,374,57,93,19,0,15,53,10,3,47,47,0,7,0,1,8
65,2004,ATL,NL,drewjd01,OF,4200000,2003,1,SLN,NL,100,287,60,83,13,3,15,42,2,2,36,48,0,3,2,0,6
357,2004,HOU,NL,biggicr01,OF,3000000,2003,1,HOU,NL,153,628,102,166,44,2,15,62,8,4,57,116,3,27,3,2,4
334,2004,FLO,NL,coninje01,OF,3000000,2003,1,BAL,AL,124,493,75,143,33,3,15,80,5,0,37,60,5,5,0,12,14
829,2004,TEX,AL,younger01,OF,1000000,2003,1,MIL,NL,109,404,71,105,18,1,15,31,25,7,48,34,2,4,2,1,9
216,2004,CIN,NL,kearnau01,OF,400000,2003,1,CIN,NL,82,292,39,77,11,0,15,58,5,2,41,68,1,5,0,0,7
396,2004,KCA,AL,guielaa01,OF,320000,2003,1,KCA,AL,99,354,63,98,30,0,15,52,3,5,27,63,0,13,2,5,3
298,2004,DET,AL,higgibo02,OF,8850000,2003,1,DET,AL,130,469,61,110,13,4,14,52,8,8,59,73,3,3,1,6,12
676,2004,SDN,NL,longte01,OF,3575000,2003,1,OAK,AL,140,486,64,119,22,2,14,61,4,1,31,67,4,3,0,2,9
207,2004,CIN,NL,griffke02,OF,12500000,2003,1,CIN,NL,53,166,34,41,12,1,13,26,1,0,27,44,5,6,1,1,3
678,2004,SDN,NL,nevinph01,OF,8500000,2003,1,SDN,NL,59,226,30,63,8,0,13,46,2,0,21,44,1,0,0,1,9
711,2004,SEA,AL,suzukic01,OF,6500000,2003,1,SEA,AL,159,679,111,212,29,8,13,62,34,8,36,69,7,6,3,1,3
465,2004,MIL,NL,spiveju01,OF,2367500,2003,1,ARI,NL,106,365,52,93,22,2,13,50,4,3,33,95,1,7,0,3,7
836,2004,TOR,AL,catalfr01,OF,2300000,2003,1,TOR,AL,133,489,83,146,34,6,13,59,2,2,35,62,1,6,2,3,9
745,2004,SFN,NL,tuckemi01,OF,1500000,2003,1,KCA,AL,104,389,61,102,20,5,13,55,8,10,39,88,3,2,6,2,8
615,2004,PHI,NL,ledeeri01,OF,1225000,2003,1,PHI,NL,121,255,37,63,15,2,13,46,0,0,34,59,5,0,1,1,4
102,2004,BAL,AL,matoslu01,OF,975000,2003,1,BAL,AL,109,439,70,133,23,3,13,45,15,7,28,90,0,7,10,2,9
191,2004,CHN,NL,patteco01,OF,480000,2003,1,CHN,NL,83,329,49,98,17,7,13,55,16,5,15,77,2,1,0,2,5
119,2004,BOS,AL,damonjo01,OF,8000000,2003,1,BOS,AL,145,608,103,166,32,6,12,67,30,6,68,74,4,2,6,6,5
2,2004,ANA,AL,davanje02,OF,375000,2003,1,ANA,AL,123,330,56,93,16,1,12,43,17,5,42,59,0,1,4,5,6
578,2004,OAK,AL,byrneer01,OF,328000,2003,1,OAK,AL,121,414,64,109,27,9,12,51,10,2,42,71,4,2,0,2,3
330,2004,FLO,NL,cabremi01,OF,320000,2003,1,FLO,NL,87,314,39,84,21,3,12,62,0,2,25,84,3,2,4,1,12
715,2004,SEA,AL,winnra01,OF,3500000,2003,1,SEA,AL,157,600,103,177,37,4,11,75,23,5,41,108,0,8,6,5,9
477,2004,MIN,AL,mientdo01,OF,2800000,2003,1,MIN,AL,142,487,67,146,38,1,11,65,4,1,74,55,4,5,2,6,9
795,2004,TBA,AL,perezed01,OF,750000,2003,1,SLN,NL,105,253,47,72,16,0,11,41,5,2,29,53,1,4,1,2,7
774,2004,TBA,AL,baldero01,OF,320000,2003,1,TBA,AL,156,637,89,184,32,8,11,78,27,10,30,128,4,8,3,6,10
418,2004,LAN,NL,bradlmi01,OF,1730000,2003,1,CLE,AL,101,377,61,121,34,2,10,56,17,7,64,73,8,5,0,5,10
733,2004,SFN,NL,mohrdu01,OF,342500,2003,1,MIN,AL,121,348,50,87,22,0,10,36,5,2,33,106,0,1,2,3,10
846,2004,TOR,AL,johnsre02,OF,318000,2003,1,TOR,AL,114,412,79,121,21,2,10,52,5,3,20,67,1,20,1,4,10
533,2004,NYA,AL,loftoke01,OF,3100000,2003,1,PIT,NL,84,339,58,94,19,4,9,26,18,5,28,29,1,2,2,3,2
463,2004,MIL,NL,podsesc01,OF,400000,2003,1,MIL,NL,154,558,100,175,29,8,9,58,43,10,56,91,2,4,8,2,11
591,2004,OAK,AL,kieltbo01,OF,347500,2003,1,MIN,AL,75,238,40,60,13,0,9,32,6,2,42,56,2,3,0,1,5
89,2004,BAL,AL,bigbila01,OF,340000,2003,1,BAL,AL,83,287,43,87,15,1,9,31,7,1,29,60,3,0,1,2,2
499,2004,MON,NL,calloro01,OF,312500,2003,1,MON,NL,126,340,36,81,17,1,9,52,9,2,20,80,1,2,4,3,13
663,2004,SDN,NL,buchabr01,OF,650000,2003,1,SDN,NL,115,198,29,52,10,2,8,29,6,2,24,51,1,3,0,3,8
564,2004,NYN,NL,spencsh01,OF,537500,2003,1,CLE,AL,64,210,23,57,10,0,8,26,2,0,18,52,0,1,0,3,6
41,2004,ARI,NL,hammoro01,OF,315000,2003,1,ARI,NL,65,195,30,55,10,2,8,28,3,2,17,44,3,2,0,2,5
820,2004,TEX,AL,nixla01,OF,300000,2003,1,TEX,AL,53,184,25,47,10,0,8,30,3,0,9,53,0,0,1,1,1
593,2004,OAK,AL,kotsama01,OF,5500000,2003,1,SDN,NL,128,482,64,128,28,4,7,38,6,3,56,82,3,1,1,1,8
491,2004,MIN,AL,stewash01,OF,5500000,2003,1,TOR,AL,71,303,47,89,22,2,7,35,1,2,27,30,2,2,0,8,6
749,2004,SLN,NL,cedenro01,OF,5375000,2003,1,NYN,NL,148,484,70,129,25,4,7,37,14,9,38,86,3,1,2,2,8
428,2004,LAN,NL,loducpa01,OF,4066667,2003,1,LAN,NL,147,568,64,155,34,2,7,52,0,2,44,54,6,10,7,1,21
796,2004,TBA,AL,rollsda01,OF,800000,2003,1,TBA,AL,107,373,43,95,20,0,7,46,11,3,19,84,1,7,2,3,5
609,2004,PHI,NL,byrdma01,OF,355000,2003,1,PHI,NL,135,495,86,150,28,4,7,45,11,1,44,94,3,7,4,3,8
514,2004,MON,NL,riverju01,OF,312000,2003,1,NYA,AL,57,173,22,46,14,0,7,26,0,0,10,27,1,0,1,1,8
252,2004,CLE,AL,ludwiry01,OF,304700,2003,2,CLE,AL,39,136,14,36,7,1,7,26,2,0,8,39,1,0,1,0,1
812,2004,TEX,AL,jordabr01,OF,1250000,2003,1,LAN,NL,66,224,28,67,9,0,6,28,1,1,23,30,3,4,0,2,3
543,2004,NYA,AL,sierrru01,OF,1000000,2003,2,NYA,AL,63,174,19,48,8,1,6,31,1,0,13,20,2,0,0,2,7
553,2004,NYN,NL,garcika01,OF,800000,2003,2,NYA,AL,52,151,17,46,5,0,6,21,0,2,9,32,1,0,0,1,4
118,2004,BOS,AL,burksel01,OF,750000,2003,1,CLE,AL,55,198,27,52,11,1,6,28,1,1,27,46,2,3,0,0,4
748,2004,SLN,NL,anderma02,OF,600000,2003,1,TBA,AL,145,482,59,130,27,3,6,67,19,3,41,60,5,3,4,5,6
308,2004,DET,AL,nortogr01,OF,600000,2003,1,COL,NL,114,179,19,47,15,0,6,31,2,1,16,47,0,1,0,1,4
120,2004,BOS,AL,daubabr01,OF,500000,2003,1,CHA,AL,95,183,26,42,11,0,6,21,1,0,34,54,1,1,0,1,3
595,2004,OAK,AL,mcmilbi01,OF,450000,2003,1,OAK,AL,66,153,15,41,11,0,6,26,0,0,19,36,1,2,0,1,3
446,2004,MIL,NL,clarkbr02,OF,376000,2003,1,MIL,NL,128,315,33,86,21,1,6,40,13,2,21,40,0,9,2,7,12
164,2004,CHA,AL,rowanaa01,OF,340000,2003,1,CHA,AL,93,157,22,45,8,0,6,24,0,0,7,21,0,3,2,1,1
645,2004,PIT,NL,mackoro01,OF,335000,2003,1,PIT,NL,77,174,20,47,4,4,6,19,6,0,15,53,2,4,0,0,1
113,2004,BAL,AL,surhobj01,OF,800000,2003,1,BAL,AL,93,319,32,94,20,0,5,41,2,2,29,29,3,1,3,2,4
226,2004,CIN,NL,penawi01,OF,345000,2003,1,CIN,NL,80,165,20,36,6,1,5,16,3,2,12,53,2,3,1,0,2
777,2004,TBA,AL,crawfca02,OF,320000,2003,1,TBA,AL,151,630,80,177,18,9,5,54,55,10,26,102,4,1,1,3,5
583,2004,OAK,AL,dyeje01,OF,11666667,2003,1,OAK,AL,65,221,28,38,6,0,4,20,1,0,25,42,2,3,0,4,11
5,2004,ANA,AL,erstada01,OF,7750000,2003,1,ANA,AL,67,258,35,65,7,1,4,17,9,1,18,40,1,4,2,2,8
32,2004,ARI,NL,bautida01,OF,4000000,2003,1,ARI,NL,88,284,29,78,16,3,4,36,3,2,21,50,2,4,2,3,7
162,2004,CHA,AL,perezti01,OF,850000,2003,1,NYN,NL,127,346,32,93,21,0,4,42,5,6,18,29,1,2,7,9,5
126,2004,BOS,AL,kaplega01,OF,750000,2003,2,BOS,AL,68,158,29,46,11,1,4,23,4,2,14,23,0,0,0,0,5
185,2004,CHN,NL,maciajo01,OF,750000,2003,1,MON,NL,111,272,31,65,15,2,4,22,4,3,11,45,1,2,2,1,5
453,2004,MIL,NL,grievbe01,OF,700000,2003,1,TBA,AL,55,165,28,38,7,0,4,17,0,0,32,41,1,6,0,2,3
611,2004,PHI,NL,glanvdo01,OF,550000,2003,1,TEX,AL,52,195,22,53,5,0,4,14,4,0,6,25,1,0,2,0,2
744,2004,SFN,NL,torreyo01,OF,334000,2003,1,SFN,NL,66,200,22,52,10,2,4,29,1,0,14,39,1,2,3,2,3
205,2004,CIN,NL,freelry01,OF,320000,2003,1,CIN,NL,43,137,23,39,6,1,4,12,9,4,9,13,1,4,2,1,2
183,2004,CHN,NL,hollato01,OF,1000000,2003,1,FLO,NL,93,228,32,58,23,3,3,20,2,3,22,55,4,0,2,2,2
377,2004,HOU,NL,palmeor01,OF,750000,2003,1,SLN,NL,141,317,37,86,13,1,3,33,3,3,32,31,3,2,7,6,1
653,2004,PIT,NL,redmati01,OF,321000,2003,1,PIT,NL,56,230,36,76,16,5,3,19,7,3,14,18,0,2,2,0,1
240,2004,CLE,AL,crispco01,OF,319400,2003,1,CLE,AL,99,414,55,110,15,6,3,27,15,9,23,51,1,0,7,3,4
433,2004,LAN,NL,roberda07,OF,975000,2003,1,LAN,NL,107,388,56,97,6,5,2,16,40,14,43,39,1,4,5,0,0
808,2004,TEX,AL,delluda01,OF,750000,2003,1,ARI,NL,70,165,18,40,11,3,2,19,9,0,19,45,1,3,1,2,4
349,2004,FLO,NL,pierrju01,OF,2400000,2003,1,FLO,NL,162,668,100,204,28,7,1,41,65,20,55,35,1,5,15,3,9
180,2004,CHN,NL,goodwto01,OF,650000,2003,1,CHN,NL,87,171,26,49,10,0,1,12,19,5,11,33,0,0,1,1,3
255,2004,CLE,AL,merlolo01,OF,560000,2003,1,SDN,NL,65,151,20,41,7,2,1,17,2,3,22,33,2,1,2,3,3
684,2004,SDN,NL,robinke02,OF,450000,2003,1,SLN,NL,116,208,19,52,6,3,1,16,6,1,8,27,3,1,4,0,3
341,2004,FLO,NL,harrile01,OF,400000,2003,1,CHN,NL,75,131,11,24,3,0,1,7,1,0,13,20,3,0,1,1,1
315,2004,DET,AL,sanchal03,OF,385000,2003,2,DET,AL,101,394,43,114,13,5,1,22,44,18,18,46,0,1,7,3,4
703,2004,SEA,AL,mccraqu01,OF,1750000,2003,1,ARI,NL,115,203,17,46,5,2,0,18,5,1,15,34,2,0,5,3,4
154,2004,CHA,AL,harriwi01,OF,318500,2003,1,CHA,AL,79,137,19,28,3,1,0,5,12,2,10,28,0,0,3,0,1
