,yearID_x,teamID_x,lgID_x,playerID,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
104,2012,DET,AL,boescbr01,502500,2011,1,DET,AL,115,428,75,121,25,1,16,54,5,3,35,83,2,5,0,4,7
105,2012,DET,AL,cabremi01,21000000,2011,1,DET,AL,161,572,111,197,48,0,30,105,2,1,108,89,22,3,0,5,24
106,2012,DET,AL,dirksan01,485000,2011,1,DET,AL,78,219,34,55,13,0,7,28,5,2,11,36,1,3,2,0,3
107,2012,DET,AL,fieldpr01,23000000,2011,1,MIL,NL,162,569,95,170,36,1,38,120,1,1,107,106,32,10,0,6,17
108,2012,DET,AL,ingebr01,5500000,2011,1,DET,AL,102,269,29,53,10,2,3,23,1,1,24,74,0,2,5,3,9
109,2012,DET,AL,jacksau01,500000,2011,1,DET,AL,153,591,90,147,22,11,10,45,22,5,56,181,3,4,14,3,11
110,2012,DET,AL,kellydo01,900000,2011,1,DET,AL,113,257,35,63,8,3,7,28,2,1,14,32,0,3,6,1,8
111,2012,DET,AL,martivi01,13000000,2011,1,DET,AL,145,540,76,178,40,0,12,103,1,0,46,51,6,2,0,7,20
112,2012,DET,AL,peraljh01,5500000,2011,1,DET,AL,146,525,68,157,25,3,21,86,0,2,40,95,2,2,0,9,17
113,2012,DET,AL,raburry01,2100000,2011,1,DET,AL,121,387,53,99,22,2,14,49,1,1,21,114,2,3,4,3,4
114,2012,DET,AL,santira01,2100000,2011,1,DET,AL,101,258,29,67,11,3,5,30,0,0,17,38,0,4,11,4,5
115,2012,DET,AL,youngde03,6750000,2011,1,MIN,AL,84,305,26,81,16,0,4,32,1,0,18,55,2,0,0,2,12
116,2012,DET,AL,youngde03,6750000,2011,2,DET,AL,40,168,28,46,5,1,8,32,0,0,5,30,0,2,0,3,7
117,2012,HOU,NL,altuvjo01,483000,2011,1,HOU,NL,57,221,26,61,10,1,2,12,7,3,5,29,0,2,5,1,5
118,2012,HOU,NL,bogusbr01,483000,2011,1,HOU,NL,87,164,22,47,14,1,4,15,4,2,15,40,1,1,1,1,8
119,2012,HOU,NL,bucktr01,580000,2011,1,CLE,AL,50,149,18,34,11,0,2,18,1,1,8,30,0,2,0,1,3
120,2012,HOU,NL,downsma01,487500,2011,1,HOU,NL,106,199,29,55,18,0,10,41,0,0,17,47,0,5,0,1,3
121,2012,HOU,NL,johnsch05,495000,2011,1,HOU,NL,107,378,32,95,21,3,7,42,2,2,16,97,3,7,0,4,2
122,2012,HOU,NL,leeca01,19000000,2011,1,HOU,NL,155,585,66,161,38,4,18,94,4,3,59,60,8,3,0,6,9
123,2012,HOU,NL,lowrije01,1150000,2011,1,BOS,AL,88,309,40,78,14,4,6,36,1,1,23,60,2,2,1,6,6
124,2012,HOU,NL,martijd02,483000,2011,1,HOU,NL,53,208,29,57,13,0,6,35,0,1,13,48,1,2,0,3,4
125,2012,HOU,NL,schafjo02,489000,2011,1,ATL,NL,52,196,32,47,6,3,1,7,15,4,18,42,0,1,4,0,3
126,2012,KCA,AL,betanyu01,2000000,2011,1,MIL,NL,152,556,51,140,27,3,13,68,4,4,16,63,3,2,0,10,16
127,2012,KCA,AL,bourgja01,488000,2011,1,HOU,NL,93,238,30,70,8,2,1,16,31,6,10,24,0,0,4,0,5
128,2012,KCA,AL,butlebi03,8500000,2011,1,KCA,AL,159,597,74,174,44,0,19,95,2,1,66,95,15,3,0,7,16
129,2012,KCA,AL,escobal02,519500,2011,1,KCA,AL,158,548,69,139,21,8,4,46,26,9,25,73,1,4,18,3,10
130,2012,KCA,AL,francje02,6750000,2011,1,KCA,AL,153,601,77,171,47,4,20,87,22,10,37,123,3,8,0,10,17
131,2012,KCA,AL,getzch01,967500,2011,1,KCA,AL,118,380,50,97,6,3,0,26,21,7,30,45,0,3,14,2,5
132,2012,KCA,AL,gordoal01,4775000,2011,1,KCA,AL,151,611,101,185,45,4,23,87,17,8,67,139,2,7,0,3,9
133,2012,KCA,AL,hosmeer01,502500,2011,1,KCA,AL,128,523,66,153,27,3,19,78,11,5,34,82,7,1,0,5,13
134,2012,KCA,AL,moustmi01,487250,2011,1,KCA,AL,89,338,26,89,18,1,5,30,2,0,22,51,0,1,2,2,5
135,2012,KCA,AL,penabr01,875000,2011,1,KCA,AL,72,222,17,55,11,0,3,24,0,0,12,24,0,2,0,4,6
136,2012,KCA,AL,perezsa02,750000,2011,1,KCA,AL,39,148,20,49,8,2,3,21,0,0,7,20,0,1,0,2,5
137,2012,KCA,AL,quinthu01,1000000,2011,1,HOU,NL,79,262,22,63,12,1,2,25,1,0,6,53,2,1,1,2,10
138,2012,LAA,AL,abreubo01,9000000,2011,1,LAA,AL,142,502,54,127,30,1,8,60,21,5,78,113,5,1,1,3,8
139,2012,LAA,AL,aybarer01,5075000,2011,1,LAA,AL,143,556,71,155,33,8,10,59,30,6,31,68,1,6,9,3,13
140,2012,LAA,AL,bourjpe01,500000,2011,1,LAA,AL,147,502,72,136,26,11,12,43,22,9,32,124,0,10,7,1,7
141,2012,LAA,AL,callaal01,3150000,2011,1,LAA,AL,141,475,54,137,23,0,6,46,8,1,58,48,8,1,0,2,11
142,2012,LAA,AL,hunteto01,18500000,2011,1,LAA,AL,156,580,80,152,24,2,23,82,5,7,62,125,2,4,0,3,24
143,2012,LAA,AL,iannech01,3550000,2011,1,COL,NL,112,345,51,82,17,1,14,55,6,3,70,89,5,5,2,4,10
144,2012,LAA,AL,izturma01,3966666,2011,1,LAA,AL,122,449,51,124,35,0,5,38,9,6,33,65,3,8,0,4,6
145,2012,LAA,AL,kendrho01,4850000,2011,1,LAA,AL,140,537,86,153,30,6,18,63,14,6,33,119,3,10,3,0,18
146,2012,LAA,AL,pujolal01,12000000,2011,1,SLN,NL,147,579,105,173,29,0,37,99,9,1,61,58,15,4,0,7,29
147,2012,LAA,AL,trumbma01,500000,2011,1,LAA,AL,149,539,65,137,31,1,29,87,9,4,25,120,6,5,0,4,17
148,2012,LAA,AL,wellsve01,24187500,2011,1,LAA,AL,131,505,60,110,15,4,25,66,9,4,20,86,0,1,0,3,8
149,2012,LAN,NL,ellisma01,2500000,2011,2,COL,NL,70,263,34,72,13,0,6,25,7,3,14,43,0,3,5,1,5
150,2012,LAN,NL,ellisma01,2500000,2011,1,OAK,AL,62,217,21,47,11,1,1,16,7,2,8,32,0,3,4,1,3
151,2012,LAN,NL,ethiean01,10950000,2011,1,LAN,NL,135,487,67,142,30,0,11,62,0,1,58,103,9,3,0,3,8
152,2012,LAN,NL,gordode01,485000,2011,1,LAN,NL,56,224,34,68,9,2,0,11,24,7,7,27,0,0,2,0,1
153,2012,LAN,NL,gwynnto02,850000,2011,1,LAN,NL,136,312,37,80,12,6,2,22,22,6,23,61,1,1,2,2,2
154,2012,LAN,NL,hairsje02,2250000,2011,1,WAS,NL,75,213,25,57,11,1,4,24,2,2,22,30,1,2,1,0,3
155,2012,LAN,NL,kempma01,10250000,2011,1,LAN,NL,161,602,115,195,33,4,39,126,40,11,74,159,24,6,0,7,16
156,2012,LAN,NL,kennead01,800000,2011,1,SEA,AL,114,380,36,89,23,1,7,38,8,2,22,67,3,1,4,2,3
157,2012,LAN,NL,loneyja01,6375000,2011,1,LAN,NL,158,531,56,153,30,1,12,65,4,0,42,67,7,1,3,5,8
158,2012,LAN,NL,riverju01,4000000,2011,1,TOR,AL,70,247,22,60,11,0,6,28,3,2,22,41,1,2,0,4,11
159,2012,LAN,NL,riverju01,4000000,2011,2,LAN,NL,62,219,24,60,12,1,5,46,2,1,21,35,0,1,0,5,5
160,2012,LAN,NL,treanma01,850000,2011,1,KCA,AL,65,186,24,42,6,0,3,21,2,2,33,49,0,4,5,2,3
161,2012,LAN,NL,uribeju01,8295910,2011,1,LAN,NL,77,270,21,55,12,0,4,28,2,0,17,60,2,6,0,2,12
162,2012,MIA,NL,bonifem01,2200000,2011,1,FLO,NL,152,565,78,167,26,7,5,36,40,11,59,129,1,1,11,5,4
163,2012,MIA,NL,buckjo01,6500000,2011,1,FLO,NL,140,466,41,106,15,1,16,57,0,1,54,115,7,7,2,1,11
164,2012,MIA,NL,coghlch01,500000,2011,1,FLO,NL,65,269,33,62,20,1,5,22,7,6,22,49,3,4,1,2,3
165,2012,MIA,NL,dobbsgr01,1400000,2011,1,FLO,NL,134,411,38,113,23,0,8,49,0,0,22,83,3,1,2,3,12
166,2012,MIA,NL,hayesbr01,480000,2011,1,FLO,NL,64,130,19,30,9,0,5,16,0,0,11,39,2,0,3,0,2
167,2012,MIA,NL,infanom01,4000000,2011,1,FLO,NL,148,579,55,160,24,8,7,49,4,2,34,67,1,2,17,8,12
168,2012,MIA,NL,kearnau01,600000,2011,1,CLE,AL,57,150,18,30,5,1,2,7,0,4,18,48,0,4,2,0,2
169,2012,MIA,NL,morrilo01,480000,2011,1,FLO,NL,123,462,54,114,25,4,23,72,2,1,54,99,3,5,0,4,9
170,2012,MIA,NL,ramirha01,15000000,2011,1,FLO,NL,92,338,55,82,16,0,10,45,20,10,44,66,3,2,1,0,6
171,2012,MIA,NL,reyesjo01,10000000,2011,1,NYN,NL,126,537,101,181,31,16,7,44,39,7,43,41,9,0,2,4,5
172,2012,MIA,NL,sanchga01,483000,2011,1,FLO,NL,159,572,72,152,35,0,19,78,3,1,74,97,4,6,2,7,18
173,2012,MIA,NL,stantmi03,480000,2011,1,FLO,NL,150,516,79,135,30,5,34,87,5,5,70,166,6,9,0,6,11
174,2012,MIL,NL,braunry02,7111111,2011,1,MIL,NL,150,563,109,187,38,6,33,111,33,6,58,93,2,5,0,3,9
175,2012,MIL,NL,gomezca01,1962500,2011,1,MIL,NL,94,231,37,52,11,3,8,24,16,2,15,64,0,2,8,2,2
176,2012,MIL,NL,gonzaal02,3500000,2011,1,ATL,NL,149,564,59,136,27,1,15,56,2,0,22,126,1,1,4,2,19
177,2012,MIL,NL,hartco01,9333333,2011,1,MIL,NL,130,492,80,140,25,4,26,63,7,6,51,114,1,4,3,1,12
178,2012,MIL,NL,lucrojo01,492000,2011,1,MIL,NL,136,430,45,114,16,1,12,59,2,1,29,99,0,2,4,3,7
179,2012,MIL,NL,morgany01,2350000,2011,1,MIL,NL,119,378,61,115,20,6,4,37,13,4,19,70,0,14,15,3,6
180,2012,MIL,NL,ramirar01,6000000,2011,1,CHN,NL,149,565,80,173,35,1,26,93,1,1,43,69,5,10,0,8,12
181,2012,MIL,NL,weeksri01,11000000,2011,1,MIL,NL,118,453,77,122,26,2,20,49,9,2,50,107,3,8,1,3,6
182,2012,MIN,AL,carroja01,2750000,2011,1,LAN,NL,146,452,52,131,14,6,0,17,10,0,47,58,3,2,8,1,3
183,2012,MIN,AL,casilal01,1382500,2011,1,MIN,AL,97,323,52,84,21,4,2,21,15,4,28,45,0,3,8,3,4
184,2012,MIN,AL,doumiry01,3000000,2011,1,PIT,NL,77,218,17,66,12,1,8,30,0,1,16,35,0,1,1,0,5
185,2012,MIN,AL,hughelu01,485000,2011,1,MIN,AL,96,287,31,64,12,0,7,30,3,2,24,79,0,3,2,1,2
186,2012,MIN,AL,mauerjo01,23000000,2011,1,MIN,AL,82,296,38,85,15,0,3,30,0,0,32,38,7,3,0,2,9
187,2012,MIN,AL,morneju01,15000000,2011,1,MIN,AL,69,264,19,60,16,0,4,30,0,0,19,44,1,3,0,2,8
188,2012,MIN,AL,plouftr01,485000,2011,1,MIN,AL,81,286,47,68,18,1,8,31,3,3,25,71,0,4,2,3,6
189,2012,MIN,AL,reverbe01,492500,2011,1,MIN,AL,117,450,56,120,9,5,0,30,34,9,26,41,1,2,3,0,7
190,2012,MIN,AL,spande01,3000000,2011,1,MIN,AL,70,284,37,75,11,5,2,16,6,1,27,36,0,0,0,0,3
191,2012,MIN,AL,valenda01,515000,2011,1,MIN,AL,154,564,63,139,28,2,15,72,2,6,40,102,2,0,0,4,15
192,2012,MIN,AL,willijo03,7000000,2011,1,OAK,AL,136,488,69,120,26,0,29,98,4,1,56,150,3,11,0,8,6
193,2012,NYA,AL,canoro01,14000000,2011,1,NYA,AL,159,623,104,188,46,7,28,118,8,2,38,96,11,12,0,8,18
194,2012,NYA,AL,chaveer01,900000,2011,1,NYA,AL,58,160,16,42,7,1,2,26,0,0,14,34,3,0,0,1,4
195,2012,NYA,AL,gardnbr01,2800000,2011,1,NYA,AL,159,510,87,132,19,8,7,36,49,13,60,93,1,8,8,2,5
196,2012,NYA,AL,grandcu01,10000000,2011,1,NYA,AL,156,583,136,153,26,10,41,119,25,10,85,169,0,12,4,7,12
197,2012,NYA,AL,ibanera01,1100000,2011,1,PHI,NL,144,535,65,131,31,1,20,84,2,0,33,106,3,2,0,5,13
198,2012,NYA,AL,jeterde01,15729364,2011,1,NYA,AL,131,546,84,162,24,4,6,61,16,6,46,81,0,6,4,5,10
199,2012,NYA,AL,jonesan01,2000000,2011,1,NYA,AL,77,190,27,47,8,0,13,33,0,0,29,62,0,3,0,0,3
200,2012,NYA,AL,martiru01,7500000,2011,1,NYA,AL,125,417,57,99,17,0,18,65,8,2,50,81,1,5,1,3,19
201,2012,NYA,AL,nunezed02,523800,2011,1,NYA,AL,112,309,38,82,18,2,5,30,22,6,22,37,2,0,6,1,6
202,2012,NYA,AL,rodrial01,30000000,2011,1,NYA,AL,99,373,67,103,21,0,16,62,4,1,47,80,1,5,0,3,13
203,2012,NYA,AL,stewach01,482500,2011,1,SFN,NL,67,162,20,33,8,0,3,10,0,0,16,18,4,2,3,0,2
204,2012,NYA,AL,swishni01,10250000,2011,1,NYA,AL,150,526,81,137,30,0,23,85,2,2,95,125,6,5,1,8,18
