,yearID_x,teamID_x,lgID_x,playerID,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
55,2002,BOS,AL,henderi01,350000,2001,1,SDN,NL,123,379,70,86,17,3,8,42,25,7,81,84,0,3,0,2,8
191,2002,MIL,NL,hernajo01,3333333,2001,1,MIL,NL,152,542,67,135,26,2,25,78,5,4,39,185,8,2,5,4,9
251,2002,OAK,AL,hernara02,497500,2001,1,OAK,AL,136,453,55,115,25,0,15,60,1,1,37,68,3,6,9,4,10
152,2002,HOU,NL,hidalri01,5500000,2001,1,HOU,NL,146,512,70,141,29,3,19,80,3,5,54,107,3,16,0,11,15
129,2002,DET,AL,higgibo02,5850000,2001,1,DET,AL,147,541,84,150,28,6,17,71,20,12,80,65,3,2,1,9,8
56,2002,BOS,AL,hillesh02,260000,2001,1,BOS,AL,139,468,52,123,20,2,12,49,3,4,13,61,3,7,1,4,12
203,2002,MIN,AL,hockide01,1100000,2001,1,MIN,AL,112,327,34,82,16,2,3,25,6,1,29,67,1,2,4,1,7
192,2002,MIL,NL,houstty01,1625000,2001,1,MIL,NL,75,235,36,68,7,0,12,38,0,0,18,62,1,1,2,0,3
81,2002,CHN,NL,hundlto01,6500000,2001,1,CHN,NL,79,246,23,46,10,0,12,31,0,0,25,89,0,3,0,2,7
153,2002,HOU,NL,huntebr02,1000000,2001,1,PHI,NL,83,145,22,40,6,0,2,16,14,3,16,25,0,0,3,2,3
204,2002,MIN,AL,hunteto01,2400000,2001,1,MIN,AL,148,564,82,147,32,5,27,92,9,6,29,125,0,8,1,1,12
161,2002,KCA,AL,ibanera01,800000,2001,1,KCA,AL,104,279,44,78,11,5,13,54,0,2,32,51,2,0,0,1,6
180,2002,LAN,NL,izturce01,215000,2001,1,TOR,AL,46,134,19,36,6,2,2,9,8,1,2,15,0,0,4,0,0
130,2002,DET,AL,jacksda04,625000,2001,1,SDN,NL,122,440,67,106,21,6,4,38,23,6,44,128,2,6,2,3,6
193,2002,MIL,NL,jenkige01,3187500,2001,1,MIL,NL,105,397,60,105,21,1,20,63,4,2,36,120,7,8,0,5,11
226,2002,NYA,AL,jeterde01,14600000,2001,1,NYA,AL,150,614,110,191,35,3,21,74,27,3,56,99,3,10,5,1,13
282,2002,SDN,NL,jimenda01,240000,2001,1,SDN,NL,86,308,45,85,19,0,3,33,2,3,39,68,4,0,0,2,9
140,2002,FLO,NL,johnsch04,5000000,2001,1,FLO,NL,128,451,51,117,32,0,18,75,0,0,38,133,2,4,0,3,8
69,2002,CHA,AL,johnsma02,320000,2001,1,CHA,AL,61,173,21,43,6,1,5,18,2,1,23,31,1,2,10,3,5
331,2002,TBA,AL,johnsru01,575000,2001,1,TBA,AL,85,248,32,73,19,2,4,33,2,2,34,57,0,1,4,1,2
32,2002,ATL,NL,jonesan01,10000000,2001,1,ATL,NL,161,625,104,157,25,2,34,104,11,4,56,142,3,3,0,9,10
33,2002,ATL,NL,jonesch06,11333333,2001,1,ATL,NL,159,572,113,189,33,5,38,102,9,10,98,82,20,2,0,5,13
205,2002,MIN,AL,jonesja04,312500,2001,1,MIN,AL,149,475,57,131,25,0,14,49,12,9,39,92,2,3,2,0,10
181,2002,LAN,NL,jordabr01,6600000,2001,1,ATL,NL,148,560,82,165,32,3,25,97,3,2,31,88,3,6,0,8,18
252,2002,OAK,AL,justida01,7000000,2001,1,NYA,AL,111,381,58,92,16,1,18,51,1,2,54,83,5,0,0,4,6
340,2002,TEX,AL,kaplega01,1850000,2001,1,TEX,AL,134,483,77,129,29,1,17,72,23,6,61,70,2,3,2,7,10
182,2002,LAN,NL,karroer01,6875000,2001,1,LAN,NL,121,438,42,103,22,0,15,63,3,1,41,101,2,3,0,3,15
269,2002,PIT,NL,kendaja01,6571429,2001,1,PIT,NL,157,606,84,161,22,2,10,53,13,14,44,48,4,20,0,2,18
7,2002,ANA,AL,kennead01,375000,2001,1,ANA,AL,137,478,48,129,25,3,6,40,12,7,27,71,3,11,7,9,7
307,2002,SFN,NL,kentje01,6000000,2001,1,SFN,NL,159,607,84,181,49,6,22,106,7,6,65,96,4,11,0,13,11
283,2002,SDN,NL,kleskry01,6000000,2001,1,SDN,NL,146,538,105,154,34,6,30,113,23,4,88,89,7,3,0,9,16
162,2002,KCA,AL,knoblch01,2000000,2001,1,NYA,AL,137,521,66,130,20,3,9,44,38,9,58,73,1,14,5,2,10
70,2002,CHA,AL,konerpa01,3800000,2001,1,CHA,AL,156,582,92,164,35,0,32,99,1,0,54,89,6,9,0,5,17
206,2002,MIN,AL,koskico01,2150000,2001,1,MIN,AL,153,562,100,155,37,2,26,103,27,6,68,118,9,12,0,7,16
284,2002,SDN,NL,kotsama01,3050000,2001,1,SDN,NL,119,406,67,118,29,1,10,58,13,5,48,58,1,2,1,3,11
183,2002,LAN,NL,kreutch01,1100000,2001,1,LAN,NL,73,191,21,41,11,1,6,17,0,0,41,52,2,1,0,1,5
285,2002,SDN,NL,lampkto01,1250000,2001,1,SEA,AL,79,204,28,46,10,0,5,22,1,0,18,41,1,7,1,1,4
286,2002,SDN,NL,lankfra01,8100000,2001,1,SLN,NL,91,264,38,62,18,3,15,39,4,2,44,105,8,2,1,3,4
98,2002,CIN,NL,larkiba01,9000000,2001,1,CIN,NL,45,156,29,40,12,0,2,17,3,2,27,25,2,2,0,0,2
99,2002,CIN,NL,larueja01,305000,2001,1,CIN,NL,121,364,39,86,21,2,12,43,3,3,27,106,4,9,1,2,11
112,2002,CLE,AL,lawtoma02,5250000,2001,1,MIN,AL,103,376,71,110,25,0,10,51,19,6,63,46,6,3,0,2,14
262,2002,PHI,NL,ledeeri01,750000,2001,1,TEX,AL,78,242,33,56,21,1,2,36,3,3,23,58,0,3,1,3,3
71,2002,CHA,AL,leeca01,2700000,2001,1,CHA,AL,150,558,75,150,33,3,24,84,17,7,38,85,2,6,1,2,15
141,2002,FLO,NL,leede02,2700000,2001,1,FLO,NL,158,561,83,158,37,4,21,75,4,2,50,126,1,8,0,6,18
263,2002,PHI,NL,leetr01,3000000,2001,1,PHI,NL,157,555,75,143,34,2,20,90,3,4,71,109,5,4,1,9,15
82,2002,CHN,NL,lewisda01,500000,2001,1,BOS,AL,82,164,18,46,9,1,1,12,5,5,8,25,0,3,5,0,2
72,2002,CHA,AL,liefeje01,285000,2001,1,CHA,AL,83,254,36,65,13,0,18,39,0,1,20,69,1,2,1,2,6
34,2002,ATL,NL,lockhke01,600000,2001,1,ATL,NL,104,178,17,39,6,0,3,12,1,2,16,22,1,2,2,1,1
184,2002,LAN,NL,loducpa01,546667,2001,1,LAN,NL,125,460,71,147,28,0,25,90,2,4,39,30,2,6,5,9,11
73,2002,CHA,AL,loftoke01,1025000,2001,1,CLE,AL,133,517,91,135,21,4,14,66,16,8,47,69,1,2,5,5,8
253,2002,OAK,AL,longte01,675000,2001,1,OAK,AL,162,629,90,178,37,4,12,85,9,3,52,103,8,0,0,6,17
351,2002,TOR,AL,lopezfe01,221000,2001,1,TOR,AL,49,177,21,46,5,4,5,23,4,3,12,39,1,0,1,2,2
35,2002,ATL,NL,lopezja01,6000000,2001,1,ATL,NL,128,438,45,117,16,1,17,66,1,0,28,82,3,10,1,5,12
194,2002,MIL,NL,lopezlu02,700000,2001,1,MIL,NL,92,222,22,60,8,3,4,18,0,1,14,44,2,5,5,1,6
195,2002,MIL,NL,loretma01,5000000,2001,1,MIL,NL,102,384,40,111,14,2,2,29,1,2,28,46,0,7,7,3,6
142,2002,FLO,NL,lowelmi01,2300000,2001,1,FLO,NL,146,551,65,156,37,0,18,100,1,2,43,79,3,10,0,10,9
154,2002,HOU,NL,lugoju01,325000,2001,1,HOU,NL,140,513,93,135,20,3,10,37,12,11,46,116,0,5,15,7,7
47,2002,BAL,AL,lunarfe01,225000,2001,1,BAL,AL,64,167,8,41,7,0,0,16,0,0,7,32,0,3,2,1,8
264,2002,PHI,NL,mabryjo01,500000,2001,2,FLO,NL,82,147,14,32,7,0,6,20,1,0,13,44,1,5,0,2,6
83,2002,CHN,NL,macharo01,277500,2001,1,CHN,NL,52,135,13,30,10,0,2,13,0,0,7,26,3,1,3,0,4
131,2002,DET,AL,maciajo01,375000,2001,1,DET,AL,137,488,62,131,24,6,8,51,21,6,32,54,0,3,8,3,7
270,2002,PIT,NL,mackoro01,227000,2001,1,PIT,NL,83,214,30,57,15,2,4,21,4,3,15,52,5,3,2,3,3
132,2002,DET,AL,mageewe01,425000,2001,1,DET,AL,90,207,26,44,11,4,5,17,3,0,23,44,1,1,1,1,8
317,2002,SLN,NL,marreel01,850000,2001,1,SLN,NL,86,203,37,54,11,3,6,23,6,3,15,36,2,0,3,3,4
36,2002,ATL,NL,martida01,1500000,2001,1,ATL,NL,120,237,33,68,11,3,2,20,3,3,21,44,0,1,0,0,10
294,2002,SEA,AL,martied01,7086668,2001,1,SEA,AL,132,470,80,144,40,1,23,116,4,1,93,90,9,9,0,9,11
308,2002,SFN,NL,martira03,775000,2001,1,SFN,NL,128,391,48,99,18,3,5,37,1,2,38,52,6,5,6,6,11
318,2002,SLN,NL,martiti02,5750000,2001,1,NYA,AL,154,589,89,165,24,2,34,113,1,2,42,89,2,2,0,2,12
319,2002,SLN,NL,mathemi01,2500000,2001,1,SLN,NL,121,381,40,83,12,0,7,42,0,1,28,76,5,4,8,3,11
240,2002,NYN,NL,matthga02,237500,2001,1,CHN,NL,106,258,41,56,9,1,9,30,5,3,38,55,2,1,5,0,4
163,2002,KCA,AL,maynebr01,2500000,2001,2,KCA,AL,51,166,13,40,4,1,2,20,1,2,10,17,2,1,0,3,8
165,2002,KCA,AL,mccarda01,850000,2001,1,KCA,AL,98,200,26,50,10,0,7,26,0,0,24,45,1,1,1,4,8
242,2002,NYN,NL,mcewijo01,750000,2001,1,NYN,NL,116,283,41,80,17,3,8,30,8,5,17,57,0,10,6,3,2
84,2002,CHN,NL,mcgrifr01,7250000,2001,1,TBA,AL,97,343,40,109,18,0,19,61,1,1,40,69,9,0,0,2,7
295,2002,SEA,AL,mclemma01,3150000,2001,1,SEA,AL,125,409,78,117,16,9,5,57,39,7,69,84,0,0,3,6,6
271,2002,PIT,NL,mearepa01,3790000,2001,1,PIT,NL,87,270,27,57,11,1,4,25,0,2,10,45,3,2,1,1,9
254,2002,OAK,AL,menecfr01,295000,2001,1,OAK,AL,139,471,82,114,22,2,12,60,2,3,79,97,0,19,3,6,13
155,2002,HOU,NL,merceor01,1050000,2001,1,HOU,NL,94,137,19,36,6,1,6,29,5,1,14,32,1,1,0,1,3
57,2002,BOS,AL,merlolo01,290000,2001,1,BOS,AL,52,146,21,39,10,0,3,13,2,1,6,31,0,3,2,2,6
207,2002,MIN,AL,mientdo01,285000,2001,1,MIN,AL,151,543,77,166,39,1,15,74,2,6,67,92,6,9,0,7,10
143,2002,FLO,NL,millake01,900000,2001,1,FLO,NL,144,449,62,141,39,5,20,85,0,0,39,70,2,5,0,2,8
22,2002,ARI,NL,milleda02,2650000,2001,1,ARI,NL,123,380,45,103,19,0,13,47,0,1,35,80,9,4,4,2,9
58,2002,BOS,AL,mirabdo01,650000,2001,2,BOS,AL,54,141,16,38,8,0,9,26,0,0,17,36,2,4,1,2,2
8,2002,ANA,AL,molinbe01,350000,2001,1,ANA,AL,96,325,31,85,11,0,6,40,0,1,16,51,3,8,2,4,8
352,2002,TOR,AL,mondera01,11000000,2001,1,TOR,AL,149,572,88,144,26,4,27,84,30,11,73,128,3,6,0,2,13
48,2002,BAL,AL,morame01,350000,2001,1,BAL,AL,128,436,49,109,28,0,7,48,11,4,41,91,2,14,5,7,6
218,2002,MON,NL,mordemi01,500000,2001,1,MON,NL,96,254,28,71,17,2,3,32,2,2,19,53,1,1,1,2,6
86,2002,CHN,NL,muellbi02,3450000,2001,1,CHN,NL,70,210,38,62,12,1,6,23,1,1,37,19,3,3,4,3,4
309,2002,SFN,NL,murraca01,305000,2001,1,SFN,NL,106,326,54,80,14,2,6,25,8,8,32,57,0,3,3,0,5
287,2002,SDN,NL,nevinph01,2600000,2001,1,SDN,NL,149,546,97,167,31,0,41,126,4,4,71,147,7,4,0,3,13
59,2002,BOS,AL,nixontr01,2700000,2001,1,BOS,AL,148,535,100,150,31,4,27,88,7,4,79,113,1,7,6,6,8
118,2002,COL,NL,nortogr01,525000,2001,1,COL,NL,117,225,30,60,13,2,13,40,1,0,19,65,2,0,0,2,6
272,2002,PIT,NL,nunezab01,200000,2001,1,PIT,NL,115,301,30,79,11,4,1,21,8,2,28,53,1,1,4,1,0
196,2002,MIL,NL,ochoaal01,2750000,2001,1,CIN,NL,90,349,48,101,20,4,7,35,12,9,24,53,0,2,2,2,3
60,2002,BOS,AL,offerjo01,6750000,2001,1,BOS,AL,128,524,76,140,23,3,9,49,5,2,61,97,2,1,3,5,9
87,2002,CHN,NL,ojedaau01,240000,2001,1,CHN,NL,78,144,16,29,5,1,1,12,1,0,12,20,1,2,2,2,2
296,2002,SEA,AL,olerujo01,6950000,2001,1,SEA,AL,159,572,91,173,32,1,21,95,3,1,94,70,19,5,1,7,21
74,2002,CHA,AL,ordonma01,6500000,2001,1,CHA,AL,160,593,97,181,40,1,31,113,25,7,70,70,7,5,0,3,14
243,2002,NYN,NL,ordonre01,6250000,2001,1,NYN,NL,149,461,31,114,24,4,3,44,3,2,34,43,17,1,7,2,17
208,2002,MIN,AL,ortizda01,950000,2001,1,MIN,AL,89,303,46,71,17,1,18,48,1,0,40,68,8,1,1,2,6
119,2002,COL,NL,ortizjo02,232000,2001,2,COL,NL,53,204,38,52,8,1,13,35,3,1,14,36,0,4,1,1,5
144,2002,FLO,NL,owenser01,2166667,2001,1,FLO,NL,119,400,51,101,16,1,5,28,8,6,29,59,2,0,4,1,13
133,2002,DET,AL,palmede01,8000000,2001,1,DET,AL,57,216,34,48,11,0,11,40,4,1,27,59,0,3,0,0,3
9,2002,ANA,AL,palmeor01,1000000,2001,1,ANA,AL,104,230,29,56,10,1,2,23,6,6,25,24,2,3,7,5,3
341,2002,TEX,AL,palmera01,8712986,2001,1,TEX,AL,160,600,98,164,33,0,47,123,1,1,101,90,8,7,0,6,8
134,2002,DET,AL,paquecr01,2125000,2001,1,SLN,NL,123,340,47,96,17,0,15,64,3,1,18,67,1,5,5,2,11
88,2002,CHN,NL,patteco01,227500,2001,1,CHN,NL,59,131,26,29,3,0,4,14,4,0,6,33,0,3,2,3,1
244,2002,NYN,NL,paytoja01,362500,2001,1,NYN,NL,104,361,44,92,16,1,8,34,4,3,18,52,1,5,0,2,11
166,2002,KCA,AL,perezne01,4100000,2001,1,COL,NL,87,382,65,114,19,8,7,47,6,2,16,49,1,0,4,1,8
265,2002,PHI,NL,perezto03,475000,2001,1,PHI,NL,62,135,11,41,7,1,3,19,0,1,7,22,1,2,1,0,2
342,2002,TEX,AL,perryhe01,900000,2001,1,CHA,AL,92,285,38,73,21,1,7,32,2,2,23,55,1,7,0,1,11
120,2002,COL,NL,petribe01,265000,2001,1,COL,NL,85,244,41,58,15,3,11,39,3,3,31,67,3,3,1,3,5
245,2002,NYN,NL,piazzmi01,10571429,2001,1,NYN,NL,141,503,81,151,29,0,36,94,0,2,67,87,19,2,0,1,20
121,2002,COL,NL,pierrju01,600000,2001,1,COL,NL,156,617,108,202,26,11,2,55,46,17,41,29,1,10,14,1,6
209,2002,MIN,AL,pierzaj01,250000,2001,1,MIN,AL,114,381,51,110,33,2,7,55,1,7,16,57,4,4,1,3,7
320,2002,SLN,NL,polanpl01,1750000,2001,1,SLN,NL,144,564,87,173,26,4,3,38,12,3,25,43,0,6,14,1,22
227,2002,NYA,AL,posadjo01,7000000,2001,1,NYA,AL,138,484,59,134,28,1,22,95,2,6,62,132,10,6,0,5,10
210,2002,MIN,AL,princto01,450000,2001,1,MIN,AL,64,196,19,43,4,1,7,23,3,1,12,39,0,6,0,1,5
321,2002,SLN,NL,pujolal01,600000,2001,1,SLN,NL,161,590,112,194,47,4,37,130,1,3,69,93,6,9,1,7,21
168,2002,KCA,AL,quinnma01,375000,2001,1,KCA,AL,118,453,57,122,31,2,17,60,9,5,12,69,1,7,0,1,16
273,2002,PIT,NL,ramirar01,500000,2001,1,PIT,NL,158,603,83,181,40,0,34,112,5,4,40,100,4,8,0,4,9
61,2002,BOS,AL,ramirma02,15462727,2001,1,BOS,AL,142,529,93,162,33,2,41,125,0,1,81,147,25,8,0,2,9
169,2002,KCA,AL,randajo01,4000000,2001,1,KCA,AL,151,581,59,147,34,2,13,83,3,2,42,80,2,6,1,6,15
185,2002,LAN,NL,rebouje01,450000,2001,1,LAN,NL,94,214,35,57,15,2,3,22,0,1,33,48,1,1,5,0,3
145,2002,FLO,NL,redmomi01,650000,2001,1,FLO,NL,48,141,19,44,4,0,4,14,0,0,13,13,4,2,1,1,6
274,2002,PIT,NL,reesepo01,1750000,2001,1,CIN,NL,133,428,50,96,20,2,9,40,25,4,34,82,4,3,5,4,7
297,2002,SEA,AL,relafde01,1275000,2001,1,NYN,NL,120,301,43,91,27,0,8,36,13,5,27,65,1,5,2,5,4
322,2002,SLN,NL,renteed01,6000000,2001,1,SLN,NL,141,493,54,128,19,3,10,57,17,4,39,73,4,3,8,6,15
49,2002,BAL,AL,richach01,300000,2001,1,BAL,AL,136,483,74,128,31,3,15,61,11,9,45,100,4,8,2,4,15
275,2002,PIT,NL,riosar01,925000,2001,1,SFN,NL,93,316,38,82,17,3,14,49,3,2,34,73,6,0,1,2,2
211,2002,MIN,AL,rivaslu01,240000,2001,1,MIN,AL,153,563,70,150,21,6,7,47,31,11,40,99,0,6,5,5,15
323,2002,SLN,NL,robinke02,250000,2001,1,SLN,NL,114,186,34,53,6,1,1,15,11,2,12,20,0,2,4,3,1
343,2002,TEX,AL,rodrial01,22000000,2001,1,TEX,AL,162,632,133,201,34,1,52,135,18,3,75,131,6,16,0,9,17
344,2002,TEX,AL,rodriiv01,9600000,2001,1,TEX,AL,111,442,70,136,24,2,25,65,10,3,23,73,3,4,0,1,13
266,2002,PHI,NL,rolensc01,8600000,2001,1,PHI,NL,151,554,96,160,39,1,25,107,16,5,74,127,6,13,0,12,6
267,2002,PHI,NL,rolliji01,355000,2001,1,PHI,NL,158,656,97,180,29,12,14,54,46,8,48,108,2,2,9,5,5
255,2002,OAK,AL,saenzol01,800000,2001,1,OAK,AL,106,305,33,67,21,1,9,32,0,1,19,64,1,13,1,3,9
10,2002,ANA,AL,salmoti01,9650000,2001,1,ANA,AL,137,475,63,108,21,1,17,49,9,3,96,121,4,8,0,2,11
62,2002,BOS,AL,sanchre01,700000,2001,1,KCA,AL,100,390,46,118,14,5,0,28,9,1,11,34,0,2,9,4,11
310,2002,SFN,NL,sandere02,1750000,2001,1,ARI,NL,126,441,84,116,21,3,33,90,14,10,46,126,7,5,1,3,2
311,2002,SFN,NL,santibe01,2044168,2001,1,SFN,NL,133,477,39,125,25,4,6,45,5,4,23,78,0,2,7,6,19
50,2002,BAL,AL,seguida01,6762895,2001,1,BAL,AL,82,292,48,88,18,1,10,46,1,1,49,61,5,4,0,2,4
